Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A12,A13,A14,A15,A16,A17,A19,A20,A21,A22,A23,A24,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B21,B22,B23,B24,B25,B26,B28,B29,B30,B31,C1,C2,C3,C4,C5,C6,C7,C8,C9,C11,C12,C13,C14,C15,C16,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D2,D3,D4,D10,D11,D12,D13,D16,D17,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E31,F1,F2,F3,F4,F5,F6,F7,F8,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F32,G1,G2,G3,G4,G5,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G24,G26,G27,G28,G29,G30,G31,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3688738.28125,enter,-43.09946,-33.91291,-37.1675,-50.55519,-57.06107,-40.85526,-39.86486,-20.72645,-37.40018,-33.02705,-17.07433,-25.58707,-18.24562,-24.26317,-31.98297,-43.43487,-32.72537,-10.56465,7.173295,-27.09358,-33.66256,-40.92033,-15.3202,-3.001915,-40.89373,-36.24402,-28.39271,-9.275234,-7.129322,-38.83495,-40.65517,-65.20824,-61.6481,-52.84055,-24.04234,-48.38106,-37.23518,-55.29866,-29.13081,-37.65337,-50.279,-32.03441,-22.60649,-28.97201,-22.73277,-22.40409,-39.20226,-14.05043,-16.41274,-0.894708,-7.303438,0.6919714,-27.41234,15.15928,-1.831494,-14.22321,0.8798481,-28.97061,-27.29459,-0.7982714,13.21706,3.249473,10.54629,-0.09969872,-0.6403138,18.33784,-3.315383,0.8257467,40.88648,8.339161,13.52041,8.730949,4.068503,11.12185,21.56255,4.870636,-1.428874,-10.72207,-2.963197,13.11192,-2.521018,-0.8917866,-11.11436,-8.261827,8.303518,-16.74511,7.350671,-46.14381,-35.1828,-40.58789,-17.93571,-42.89838,-40.68594,-5.56399,-16.24279,-34.08424,24.7639,3.481379,-36.76976,-24.00856,-6.025124,-20.373,-27.00647,-26.9149,-12.35428,2.58426,-26.38148,-5.660612,-2.295144,5.997642,-8.285853,-7.090767,-19.19282,-16.54382,3.777004,7.869952,-17.07795,-2.870552,-20.31333,-13.15123,-23.13822,-20.46267,-25.82624,-15.00738,-14.04656,-7.934652,-11.38709,-11.62436,-14.05093,-19.67381,-23.05666,2.633976,-14.74618,-28.06556,-24.02766,-21.46013,-26.28658,-12.43594,-20.986,-6.74894,7.716301,-0.2447809,2.067733,9.201895,1.666175,0.04665479,-7.326947,-8.466446,-8.823578,-1.653425,17.9762,0.5529875,20.16721,-3.61649,-10.51515,-3.582424,-5.684773,-7.009357,-10.40898,10.42671,1.201079,-7.779213,-0.6753417,-29.25325,-19.75894,-20.47084,-18.6627,-14.01045,-16.86337,-12.87475,-19.59053,-13.19088,-28.3691,-24.45492,-31.04209,-23.70487,-23.53406,-28.01209,-25.31711,-2.52503,-26.40678,-18.3567,-24.1628,-24.89971,16.11123,5.838779,3.899416,-17.88905,-10.36008,-4.965155,11.15941,-52.26653,-46.49044,-49.07544,-54.15279,-44.45663,-35.71424,-29.06793,-40.79464,-42.47974,-27.05069,-30.77801,-43.63075,-34.18091,-43.33813,-43.2126,-44.88373,-43.54691,-38.89996,-50.08688,-38.56831,-38.53319,-28.46032,-39.07788,-34.76392,-8.691095,-17.4209,-39.60087,-7.564419,-32.17857,-7.348964
3719371.09375,compassion,17.27356,18.82673,22.07163,-0.3832922,-4.68993,9.306205,-4.157334,17.97923,11.66326,27.09229,34.14467,16.33811,16.22217,3.501341,1.849782,13.35368,18.62033,25.33434,35.37651,1.489483,-4.031035,-1.393152,12.12476,16.49711,-14.60355,-8.51836,-2.445152,11.47851,18.94775,8.49684,0.5300589,-21.63458,-20.01654,-9.679085,16.13339,-5.472422,1.278835,-16.35914,1.852472,-2.729507,-16.74786,-2.677217,3.829847,-5.209232,4.689264,0.6447166,-6.322583,8.438674,2.390904,13.48544,9.430813,21.77568,-0.8591547,34.95756,16.73997,4.312659,21.64668,-3.327203,-2.285525,11.71548,31.88132,19,30.08109,22.77276,32.54629,51.45166,18.85118,18.97017,61.68951,28.88526,37.83754,37.79148,30.3039,32.80165,42.63026,28.03868,7.59403,10.54378,18.76506,32.47497,16.94046,11.21603,10.47301,18.1106,26.85026,1.583412,34.25847,-12.74973,11.51785,-7.042567,11.60919,-9.302975,-4.716055,10.17674,9.281111,-6.236735,57.11476,9.732879,-4.510465,1.655241,12.80092,2.285665,-2.769439,-6.138144,3.732669,18.36524,-8.075856,10.48656,15.84612,22.19099,12.07702,9.25926,1.50756,13.62874,26.1573,11.85712,2.128256,12.84955,-3.784051,6.751365,-6.978339,-6.001204,0.2551719,0.6121634,1.968472,5.099368,3.571733,2.486749,-2.132444,-6.747519,-10.4972,17.51289,-1.213674,-13.91873,-8.041606,-7.884286,-13.21104,15.43088,4.625498,14.5693,26.74352,20.40329,7.957852,26.00788,18.92606,21.6658,16.78419,18.47285,14.11766,19.32366,29.97457,14.30965,41.22276,20.48158,7.452572,9.9241,15.17987,10.497,20.64069,28.99836,25.66272,24.83747,30.49793,0.3764479,4.777673,5.122156,6.492575,3.492994,9.335058,8.493571,-5.395439,5.936347,-6.804817,-4.85241,-11.98683,-4.618541,-6.216123,-11.85801,-3.337316,19.55366,-3.012446,5.266535,-0.0008357912,-4.448244,26.40708,28.54044,27.39457,6.809002,12.50643,20.36605,24.66668,-7.346943,-2.570815,-7.646253,-15.83478,-4.842439,1.956263,9.997038,4.5517,9.03245,7.551069,-14.72834,-4.968918,16.22647,3.741659,1.112917,22.90338,18.29623,24.70518,14.62298,-2.632461,28.27635,16.92541,-22.20705,-11.58481,6.164455,1.635338,-19.85781,19.80593,9.511848,-4.944965
3752687.5,compassion,-2.936793,-7.672898,-6.293692,-10.50149,-8.572272,2.86255,-9.154622,8.145555,-4.363663,-7.12337,18.01095,12.21746,11.8247,-0.2205385,-3.683616,-5.727794,2.901008,12.29482,28.77656,-6.287083,-9.264447,-14.97312,14.23935,23.56768,-22.73596,-1.906476,0.2188714,11.25824,10.94716,13.7373,7.166469,-17.39516,-16.78708,-5.790396,15.21433,-6.18429,2.682664,-10.28042,4.902811,0.7385081,-14.33256,-4.643177,5.983187,-6.721231,3.259795,-4.304065,-12.65765,5.966076,0.1345467,13.92838,8.572661,16.97198,-10.96897,32.25227,10.93256,-1.895233,12.29202,-3.629095,-3.644975,11.50042,32.10825,12.88362,20.41589,9.084366,9.686137,22.16401,15.53122,25.62121,56.22313,22.25122,33.89639,15.065,27.92912,29.00288,37.19342,12.78525,12.41994,3.899005,19.08283,25.61275,5.549675,2.954635,3.697136,13.89963,19.991,-1.247297,28.53415,2.051177,0.7046602,-18.95106,23.5102,-19.66719,10.72372,20.56969,6.428043,-7.679735,38.94909,15.51387,-26.84781,-6.17867,13.37607,9.314601,-9.009257,-11.00138,0.2283259,17.85992,-14.16116,8.747472,13.22992,5.949026,-7.678515,-5.678304,-16.67616,-2.951256,7.941505,3.736447,-5.130423,8.539232,-9.55698,-2.291229,-16.46126,-8.619345,-9.504793,-5.207712,-6.35537,3.959749,2.201921,2.921395,-0.5644681,-6.324931,-8.17849,18.54567,-5.992481,-17.28817,-5.696325,-10.8412,-15.89809,-4.291567,4.523041,8.809497,22.89874,10.62766,0.2655574,16.26986,9.445299,10.08494,-0.3529017,-2.512517,0.434061,6.677571,16.57505,12.55301,35.57,18.42459,6.665577,8.876097,14.6895,1.437142,3.869698,15.60474,8.515821,1.153729,9.070478,-5.387044,2.886532,1.080472,2.806952,1.604567,4.171726,4.444494,-3.914223,9.756617,-11.39149,-9.392909,-7.937048,1.937714,-18.78656,-13.25711,-7.166354,16.04187,-11.22579,0.2999689,-5.988418,-3.322062,30.91976,23.8254,22.32041,3.188252,9.346475,16.23022,19.09971,-11.83275,1.614355,-3.231485,-8.238477,0.6106413,20.01584,26.38438,6.219851,2.011213,13.17328,10.89949,-12.72256,-10.80065,-31.63131,-0.1681349,-9.07271,-23.7865,0.9793832,-16.09416,-16.40652,-1.976516,7.097353,-8.656266,-4.898523,18.14985,0.8169594,-10.8323,9.380876,0.1788078,19.37866
3779878.90625,exit,19.11129,20.06313,9.960423,-2.621319,-2.793333,13.34876,-0.339763,24.1136,10.50194,30.03712,21.7429,25.96643,27.2019,15.53744,10.56736,8.627576,-0.8026671,42.23234,41.94143,6.454368,3.694367,9.943036,23.27951,30.98073,-6.898147,-0.6759206,14.02798,18.46529,14.1849,23.67839,18.40312,-4.090661,-4.45716,7.847425,30.33225,8.657022,11.24601,-1.384371,12.43809,5.768028,-7.335022,8.20998,10.72445,0.1832518,7.312224,3.072004,-2.880609,17.63023,8.528682,21.40581,17.51382,26.97388,1.821845,39.28429,19.19074,8.092739,22.16127,2.25625,-1.713707,10.11316,33.4374,24.81419,25.17837,9.131671,9.940763,20.2113,13.32997,19.76746,62.00227,26.1405,34.02547,15.65347,26.11236,31.50362,39.70924,6.52274,12.74687,12.18476,22.99887,28.83114,13.33905,24.91307,13.2056,17.75812,22.23524,2.857392,31.49595,5.662888,14.86303,12.55107,23.87657,3.985801,13.397,25.48972,17.95962,13.9787,60.97925,28.77949,3.641778,17.14567,31.14358,22.82518,10.89902,5.816395,24.85731,37.54621,1.101208,24.78342,29.08346,10.82787,5.607665,-7.151518,-3.873832,5.322451,21.39801,18.39409,4.198247,20.51405,8.010417,13.37597,3.543004,2.283945,4.95646,7.710063,11.74619,18.29804,17.9613,19.847,10.16625,6.977077,6.001047,32.78734,5.129714,-3.259492,9.045208,0.963177,-0.7876265,-11.04981,13.16495,12.34352,25.34223,19.08396,8.720512,28.25616,17.71518,14.58714,2.647023,2.547519,8.479359,17.23199,33.48389,10.80164,39.53721,21.4812,15.86226,22.48915,11.57137,8.012156,24.84484,27.58983,14.00798,2.95658,9.239243,9.996756,13.70295,13.53413,16.02864,11.59137,16.73867,17.98075,6.51634,17.61247,1.300873,4.425354,1.353927,6.729252,0.1717067,1.124723,4.946201,12.51524,5.254544,10.47329,0.2941332,3.59685,29.19246,27.89297,26.8688,10.54228,19.17469,23.45227,25.78748,1.218732,12.70346,16.03169,10.46008,15.33327,41.13462,32.85963,30.2697,27.6115,1.601766,18.05982,10.14121,-1.819012,-32.99111,-1.176174,-6.504977,16.34008,14.77354,11.90404,19.86339,22.58909,3.608713,4.755079,8.709934,31.52825,15.1902,6.772703,33.87025,55.12831,41.14064
3837457.03125,enter,-2.130885,-1.869718,1.839146,3.970778,0.2210725,27.50821,1.240685,7.285747,-1.456121,5.812414,21.33131,13.0093,9.477907,-7.564551,-8.025268,-3.182848,0.0786899,14.58336,19.01871,-14.2067,-5.174905,-14.62358,-1.48299,0.0327752,-27.52485,-4.501496,-18.50834,-1.396553,-8.582361,20.51358,19.00946,-7.629449,-5.507273,4.533259,29.23311,6.646012,12.42762,-5.239412,10.17952,9.012954,-11.62018,-7.042542,-2.463124,-11.32006,4.209826,-11.5557,-19.83877,-4.50119,-14.5116,0.2144012,-1.240525,-0.26157,-26.65524,14.26818,-8.71116,-17.34564,-9.016321,-30.76208,-31.47936,-37.86784,-15.88541,-20.20094,-19.31931,-32.77507,-33.3695,-13.97679,-18.27299,-22.06214,8.408221,-20.84731,-8.259112,-19.86288,-10.9335,-10.91865,0.5224872,-20.21231,-17.32699,-26.56816,-22.68143,-6.717873,-22.91264,-9.889614,-27.55512,-18.61447,-12.42205,-30.03254,-3.472505,-4.360641,28.02032,-14.37966,1.882042,-10.20823,-35.9027,-17.09612,-6.666722,-16.40573,28.84678,-15.3472,-26.03209,-10.73608,3.081224,-5.121853,-22.75817,-19.66656,-4.963404,8.373423,-20.38138,-1.157611,4.256714,-20.23309,-31.39021,-38.36315,-42.90951,-25.66209,-5.67465,-22.08003,-26.12483,-10.75566,-25.02477,-19.23524,-24.42567,-20.80665,-17.04034,-16.34911,-13.13753,-8.553621,-6.656266,-7.284595,-14.55663,-17.61485,-17.9073,7.826325,-18.12037,-26.85069,-16.87873,-21.36837,-25.11913,-43.11769,-5.484606,-10.96534,-8.414061,-26.03061,-22.40842,-7.247991,-15.16138,-19.57282,-29.54164,-39.2294,-26.76943,-21.53118,2.578253,-36.86097,-2.153188,-13.30355,-7.495855,-8.552782,-26.17593,-40.89723,-30.0269,-23.86377,-23.27734,-35.78616,-33.04947,-12.13727,-9.39216,-7.153806,-5.365394,-1.822804,-5.174685,-8.602729,-12.94323,-8.971909,-25.64106,-24.25834,-27.30641,-20.12395,-24.60332,-26.98746,-20.20423,-32.98214,-21.27433,-17.52234,-34.77855,-26.7781,0.2074442,-5.250175,-6.623732,-19.55605,-9.75495,-7.541467,-6.808614,1.538147,5.732045,0.4122283,-0.9756954,6.522582,8.197645,9.889168,13.38441,13.22906,5.533798,-6.607262,6.117128,26.89064,5.659634,10.63117,24.82543,-8.229519,17.05536,-13.05691,19.74289,14.51182,28.67219,-10.80174,-4.89739,-0.2723007,-3.761339,-21.4852,5.970665,16.00569,12.91845
3901562.5,fear,-44.03421,-6.930792,-0.8626017,-8.600721,-5.758752,3.956265,-13.99591,-18.3857,-11.44758,7.842576,25.47528,13.4762,8.459967,2.218919,-9.890829,-7.617516,2.16611,17.96654,27.10191,-4.197691,-6.832691,-3.868521,18.61015,18.00545,-18.48631,-15.17897,5.464206,2.12555,10.39328,9.046367,8.230154,-16.81934,-17.34084,-5.702525,17.12261,-0.06148107,3.188606,-14.25435,9.316472,0.7119608,-19.20885,-3.787315,1.347941,-5.066041,1.54568,0.1377635,-14.98741,4.035723,1.734647,15.77298,12.67228,21.32947,-9.333673,30.6573,13.38788,3.446395,15.20416,-2.75197,-6.745954,18.08094,34.76373,25.25921,30.80185,18.5096,16.76779,33.19941,5.01363,27.29421,59.87396,27.74075,41.17462,16.90376,40.01423,28.71612,30.68931,11.85024,-18.70752,-18.65552,10.78056,16.01468,2.831456,-1.276602,-18.67508,0.06126554,8.946587,-9.968001,13.86489,-8.560998,-0.2174057,-10.33348,-10.44181,-25.82647,-21.45404,0.7608169,-7.369658,-23.86595,30.97532,14.48477,-15.50969,-6.921676,-12.9436,-10.99764,-3.807629,-13.34553,-11.27467,-15.33502,-19.62684,5.97904,9.317364,10.6076,-6.368551,-3.185806,-17.52638,-4.836031,5.386942,-1.908156,-12.04382,5.248628,-9.86524,-4.921718,-16.60411,-11.38097,-10.4719,-8.485596,-7.755354,1.699858,-0.1001649,-3.206624,-4.487028,-6.993116,-8.893612,16.05755,-5.543633,-15.9346,-5.580402,-13.73026,-14.67601,-4.95954,1.803431,5.639981,21.608,18.77333,7.391465,26.62115,16.54953,17.0225,6.634731,11.41433,13.61749,18.19489,26.75153,9.447545,34.41923,11.78321,8.841825,8.94508,12.00057,12.35825,19.60702,28.6653,22.27142,6.062938,15.57245,-2.40383,4.83795,3.127258,4.986305,5.546501,6.734621,7.708445,0.2697947,8.795087,-7.464424,-5.347557,-7.826791,-4.624047,2.524351,-3.650341,-3.775373,16.39267,-0.1940093,4.126296,-3.788316,-6.71803,25.70257,17.21869,14.27787,2.983345,11.86624,16.75693,19.15777,-11.64561,-3.599677,-8.730551,-7.006356,1.119824,5.808334,8.41822,0.8663552,1.546251,-3.790237,-10.39353,2.091062,5.976908,-0.2057206,0.1378992,4.495407,2.131148,-5.462784,1.00808,-11.43712,11.18603,9.076442,-26.53609,-21.39642,20.98132,9.615085,-18.30409,9.699224,13.41312,-10.24737
3973406.25,exit,-16.23833,-7.417426,-4.479781,-12.41754,-31.72094,-24.00658,-30.07263,-3.331227,-13.50923,1.822081,1.900098,-20.05338,-14.59505,-14.71826,-16.21979,-13.83293,-19.36223,-4.721422,1.951112,-18.81311,-18.85879,-18.34732,-15.21924,0.1117405,-31.32165,-20.55378,-35.41867,-21.30298,-7.081043,-15.40668,-20.48849,-48.31761,-50.54392,-28.56323,-8.507503,-31.86631,-24.51838,-44.32751,-17.63848,-24.20126,-37.2921,-23.20119,-13.19308,-22.43365,-17.28268,-12.35368,-21.0269,-9.325642,-5.277622,7.734344,0.02753496,12.85541,-8.765532,24.02914,8.022616,-4.919438,17.46537,-24.37741,-29.76822,0.5519362,20.5838,10.36536,15.06065,12.01462,21.68718,43.95275,-9.031487,0.2718216,42.17916,6.960841,27.65659,22.55405,4.511282,14.40625,24.81754,10.93527,-7.817043,-11.40621,0.4414847,10.91994,-3.759556,-1.815384,-11.94979,-6.14365,3.620073,-19.04581,8.374592,-39.76544,-16.66797,-16.14012,-29.13656,-46.52495,-18.61222,-5.272521,-34.49535,-39.59776,39.29241,-20.26152,-55.86694,-15.52553,1.156839,-5.176309,-18.76178,-21.59813,-7.862076,4.973214,-32.35386,-3.275299,0.3807191,13.06924,-1.779379,-4.810121,-18.3498,-4.327141,4.249418,-5.002497,-21.16542,-2.012619,-17.78858,-13.16436,-21.14844,-15.73778,-13.46085,-20.28266,-17.18897,-12.03714,-18.6082,-2.758073,-19.65816,-42.335,-35.29429,-2.26555,-20.41481,-32.16081,-30.95592,-18.31058,-29.16866,11.70905,-17.13429,-0.927252,16.14603,9.007417,-0.8515698,16.36974,11.50991,14.21849,11.43398,11.02783,3.024222,6.094308,20.28414,7.931042,34.34123,6.420898,-4.654152,5.267507,5.337373,6.071898,15.07596,12.2088,13.48923,23.72949,20.90151,-19.8509,-14.19725,-14.03382,-12.07133,-17.09332,-12.64008,-12.92866,-30.36401,-12.06012,-19.85052,-22.42773,-29.4956,-18.72326,-48.78837,-32.2461,-26.182,7.815201,-31.69587,-19.84267,-19.41191,-21.63268,11.35599,6.529983,4.953055,-15.53953,-11.18959,-4.394069,10.36861,-38.98228,-37.20129,-42.12254,-38.76418,-27.74362,-12.15399,-3.807363,-38.22055,-20.4692,2.169744,-12.42064,-2.39218,-3.562421,-28.00949,-5.660188,-26.47113,-22.66901,-8.027525,-23.74205,23.27876,-28.39245,3.837357,3.673371,6.258537,0.1494415,-7.112924,-27.3712,-0.1267207,3.561755,-10.03435
4030011.71875,enter,-10.24496,-4.515584,-7.64888,-17.21234,-30.8878,-24.51479,-27.19575,2.090264,-8.467758,3.432632,3.314574,-19.34494,2.914414,-8.368704,-10.96006,-6.032947,-4.856575,6.834636,21.6788,-14.44085,-14.65839,-14.06129,2.834138,11.65542,-25.11299,-14.82366,1.855537,6.235335,14.13938,-17.96616,-20.17037,-43.01739,-37.87568,-28.08716,2.132252,-24.29837,-14.5414,-30.039,-2.562707,-14.05085,-27.00195,-10.30613,-0.0224414,-10.44988,-4.754961,-5.59366,-15.69646,7.18059,4.494257,21.24547,10.71395,18.2787,-6.501072,36.07973,19.76973,4.628055,20.14031,-14.37563,-8.273921,22.36944,39.25511,23.23978,29.33566,17.09285,18.63945,34.35108,6.218913,19.20807,59.82535,25.58234,39.70931,25.96274,31.368,30.93881,39.6688,12.30467,11.67805,3.11446,14.92508,23.39866,6.364946,5.967062,3.03901,6.202783,16.66632,-4.303445,19.91638,-10.94539,-25.3593,-17.97858,0.1755704,-23.08826,-13.49346,14.46308,5.539608,-18.147,43.08516,-3.017571,-27.37869,-19.72173,0.09411921,-1.406751,-19.31025,-20.52925,-7.024419,10.01531,-23.92421,-0.7525412,3.582804,7.053802,-9.829137,-5.290385,-11.25337,3.577014,13.59219,-1.132926,-8.258264,4.868563,-11.91096,-6.90198,-16.24447,-13.57562,-14.53515,-11.5015,-10.70465,-3.978076,-3.874375,-7.619215,-9.444896,-9.226662,-16.98975,8.447845,-11.93061,-17.59602,-12.46475,-13.66499,-15.68163,3.557386,2.522827,12.69083,29.17989,19.19332,8.032689,26.89606,19.06274,16.3051,8.437551,9.424304,10.29367,20.24231,26.51873,16.817,43.4044,20.34674,9.231754,18.27572,15.01734,15.58687,19.05937,28.59981,19.67859,13.31713,17.15394,-10.43165,-6.625663,-5.91904,-3.756429,-5.992811,-3.59334,-0.7595713,-9.909495,-3.903656,-15.80635,-13.3362,-19.77376,-20.58932,-19.96462,-19.05588,-12.86122,27.08887,-13.06914,-4.275168,-0.9030229,-5.24538,33.28846,25.701,23.39948,0.9033626,4.99473,13.84659,30.15497,-34.08906,-23.2578,-23.7726,-29.80664,-21.85356,-1.653574,-4.554187,-15.96881,-15.31652,-3.594259,-1.892282,-13.69807,-9.59195,-24.35975,-15.75156,-19.03879,-7.646195,-3.762656,-18.08446,-6.904828,4.971568,-1.937612,-10.08585,-9.114365,3.895916,-9.162238,-20.3973,6.631461,-7.096373,4.702554
4077371.09375,joy,-15.28258,-7.439677,-0.989404,-14.81761,-15.54222,-15.73861,-24.49979,4.071098,-10.28034,-2.59078,13.71366,-8.798254,-4.861617,-8.570456,-8.54997,-8.645012,-1.647767,1.508941,11.12788,-8.814273,-9.004683,-10.15261,-14.41679,9.361436,-23.79961,-11.20519,-18.34113,-4.768263,7.995611,1.381566,-2.942994,-23.99459,-21.56604,-15.7561,7.312135,-10.13513,-9.809547,-22.91387,-0.5280753,-10.6808,-28.18137,-10.4198,-5.360774,-12.89477,-10.08213,-9.914601,-20.9611,-3.146323,-6.293904,11.42648,4.477432,14.63955,-10.56603,26.24961,8.181661,-1.846794,14.01644,-16.72517,-15.29522,-1.024851,23.19111,9.451427,18.34655,13.33486,13.63991,22.82542,-2.351875,11.22859,48.537,19.84329,33.03404,23.76176,17.67218,24.00718,35.66755,11.03711,4.180186,-0.512547,11.12068,21.98149,9.02764,-10.56044,-0.8013399,4.518176,16.20717,-12.8063,17.46688,-11.38038,-7.799212,-9.748137,-16.88814,-19.24969,-12.49546,13.19201,-6.072734,-16.0192,34.58984,10.34062,-12.33038,-8.280477,0.6305954,-5.520103,1.367087,-7.283794,5.361144,20.76175,-19.52686,4.834478,8.196903,5.47291,-13.6311,-12.88353,-20.94358,0.9108254,4.990097,2.098446,-10.28015,3.290242,-12.73354,-3.358925,-6.366235,-10.18487,-9.460177,-11.09629,-6.374609,0.9053414,-0.3292983,-4.108221,-8.735037,-8.834496,-10.47206,14.81677,-5.745173,-14.98593,-9.666701,-12.7906,-13.25988,-0.291368,-8.914512,-2.4209,13.43834,2.582795,-3.928633,16.50977,10.14187,10.55632,3.363124,0.283489,2.374076,8.885554,10.00924,1.541738,28.52492,4.808088,-6.04056,5.517097,4.065168,-1.136849,2.359882,16.13035,14.48651,6.784219,12.96414,-12.46589,-4.341577,-4.145566,-1.876225,-1.653994,-1.613669,0.0217445,-5.856101,0.1571475,-11.80731,-9.759571,-16.40728,-9.032641,-14.9555,-14.00813,-11.69864,0.6753168,-5.774359,-2.519252,-5.148935,-5.918997,26.86258,14.71968,13.91008,-1.862165,5.174551,9.420138,17.8843,-25.54291,-8.474049,-10.40517,-15.30911,-8.82893,-3.205873,1.826286,-4.30227,-6.152192,4.755686,2.791252,-15.06001,-2.918323,-12.38491,-6.098709,-11.53996,-14.81521,-4.690925,-24.92508,-12.73553,-3.932357,-1.900094,-11.53453,-10.74712,-1.203872,-10.61782,-25.78648,2.050856,-1.795036,-7.759534
4109027.34375,joy,17.81215,22.1957,28.96128,8.017654,-1.18666,12.03296,-0.7021655,39.62961,20.67264,27.22565,28.85434,14.97468,16.86443,14.81641,19.0683,7.041008,15.86812,17.34823,22.46106,14.37442,15.72047,16.80975,7.81918,6.550527,-2.030764,10.7992,0.1627215,-8.826122,18.72663,12.93869,9.691707,-10.82355,-7.623932,-1.821386,26.46443,5.287772,15.87718,1.214219,9.326772,14.6446,3.6385,1.58303,10.19596,6.89218,24.02512,16.72013,10.43666,11.07422,9.567039,30.59678,30.14951,39.87207,17.69659,38.37224,24.99004,18.32307,38.89191,4.95696,7.274301,32.2764,37.41667,32.33207,34.4715,29.26808,29.92241,45.19547,26.79379,28.39145,63.83109,35.81539,48.98193,40.16705,37.17739,42.18776,49.65817,13.98694,21.2761,12.49408,23.91916,35.29131,19.82787,29.39158,12.64881,22.88457,28.99479,14.41357,36.63208,13.23198,21.79244,18.48222,37.46118,16.64701,7.746208,75.70786,33.84901,10.72828,49.89649,28.46949,6.547547,16.54132,33.18575,31.74515,3.074783,9.620265,26.71391,45.32165,5.852129,25.22198,28.13196,30.44245,0.1759692,17.01072,8.402632,15.59244,31.24877,23.19217,12.49654,29.29109,4.131218,4.202878,6.354311,8.222693,11.51094,7.749063,15.05703,18.38033,13.84797,5.266137,17.13093,9.182304,15.27114,30.84627,11.95328,3.282475,17.04347,6.677387,4.939026,11.94696,5.118379,9.641495,27.06155,23.17032,17.09991,35.75386,33.49969,33.7741,24.99443,18.45849,20.15816,23.73697,36.19975,11.79243,39.03921,14.05424,6.903499,11.0865,10.67805,9.080767,6.31579,31.65974,28.69907,28.05596,29.51826,9.965485,17.22467,15.76245,15.87243,16.04259,19.86726,18.73624,15.01478,26.17379,11.86758,8.156024,9.633248,15.10197,4.055877,2.508002,7.206441,9.750607,11.0044,13.29257,4.224008,10.74854,40.83675,33.38838,32.23624,14.24631,21.4747,25.34765,22.91898,-0.459285,6.371128,7.23786,3.631937,4.310736,19.31075,20.29992,10.7657,8.469311,28.88747,28.09108,15.4497,19.02022,9.304354,12.42243,21.133,13.2988,14.57599,12.45829,16.89483,27.86131,24.92897,15.97903,15.90652,23.20154,22.1726,-2.954613,26.3695,13.85958,17.36053
