Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A15,A17,A18,A19,A20,A22,A24,A25,A28,A30,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C4,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D15,D16,D17,D19,D21,D22,D23,D26,D27,D30,D31,D32,E1,E2,E6,E8,E9,E10,E11,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G14,G16,G17,G20,G28,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20,H22,H23,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
6868539.0625,fear,-3.134181,-5.606334,-14.23447,-20.23127,-19.54367,-17.33552,-21.89963,10.87793,-1.963395,1.430076,-10.21335,0.1815217,7.019763,-10.99008,-4.535056,-7.333519,-5.4828,-3.892009,-25.37173,-13.19757,0.07491605,-11.02554,-16.70264,-11.39901,-24.30116,-26.94269,-12.8497,-8.507494,-8.304557,-21.68663,-18.12099,-23.59409,-22.23504,-5.517804,-9.286263,-10.33719,-4.400705,-4.706672,-14.41988,-18.34959,1.11912,-6.944959,3.589444,-0.7134993,-13.37151,2.413166,-8.104536,4.151289,-0.1057935,-7.922215,10.03985,-5.907903,-18.98723,-19.43864,11.3722,16.08679,11.41279,14.28974,20.09771,-12.01493,-6.811253,-4.478855,41.78474,13.08222,20.54521,22.77634,-21.63442,-11.19565,1.611258,15.10407,-21.55154,-24.59182,2.946779,6.010359,-0.5311962,-20.67024,-18.62106,-38.6069,-30.9851,-14.08655,-29.87965,-15.16721,-18.37864,-9.56164,-28.37645,-9.195319,-8.967504,-9.986766,2.330863,6.887883,-7.206903,-25.33547,-20.27484,7.561248,-4.495728,-14.3829,-26.44274,8.658845,4.808884,-17.60347,-31.21153,-16.63381,-26.17395,-18.00311,-5.654733,-6.293232,5.042174,14.73005,-13.44808,-13.77047,-19.17632,-19.72156,-26.75916,-7.153696,-16.22526,-10.90136,-19.2528,-17.61362,-14.43447,-14.41473,-15.75059,-15.46825,-16.11938,-15.60631,-15.97618,-21.96083,-4.624804,-11.42055,-20.10233,-19.4353,-14.4717,6.060009,2.214656,-6.000314,10.14045,2.02032,-2.758429,-0.8000038,1.717239,5.680729,0.6216437,8.681141,12.0416,-5.921145,-0.5295606,17.3311,3.902849,18.23632,5.593281,12.60937,0.4369843,8.094525,3.736015,4.354281,3.205679,16.48274,2.132622,37.95939,7.777914,0.7953856,12.73095,12.31607,1.373504,-17.72641,-9.091314,-7.092276,-23.53613,-9.180307,-12.76372,-10.65771,-16.63882,-22.86023,-27.57533,-9.195439,-16.69601,-22.08203,-15.57438,-19.70528,-21.59947,-23.16418,-14.22443,-20.45706,-5.976315,-20.54276,-11.65502,-17.02139,-33.81062,-24.66165,-19.48165,-19.4798,-10.12464,-17.84128,-18.66827,-32.69943,-2.315535,-13.03981,-6.540989,-10.71896,-15.57029,-20.11412,-21.07345,-26.9798,-21.65071,-5.392775,-12.22432,-1.055003
6984945.3125,exit,42.20058,23.862,19.93612,16.07554,20.50829,29.07702,15.29965,49.0292,42.88013,39.37961,23.66059,37.28915,52.65397,23.27233,29.44633,28.10994,14.31657,31.57411,7.227465,19.45503,34.67846,12.53317,33.43719,45.39753,38.0522,39.97314,50.62612,36.49807,49.11363,42.87657,50.82874,39.49249,19.10098,55.42596,26.52694,26.0709,51.66983,45.79673,34.66705,30.86421,26.69701,22.87744,37.39598,44.87679,27.05108,36.1169,31.43668,22.80291,15.87995,25.98264,38.53841,19.66656,39.91274,40.52052,17.27382,9.520895,3.828269,6.310015,10.25364,46.34085,40.97918,3.808275,13.91393,7.708873,5.776764,11.01147,36.03876,47.33684,-1.860881,6.326556,38.6038,34.33536,-1.48422,37.43026,46.60662,39.64082,41.57473,38.24319,35.28091,33.17602,46.37344,35.7436,39.07893,39.64968,22.80191,35.30081,44.19601,39.03638,28.17658,45.33913,32.88455,16.67828,17.44795,23.56207,31.82552,18.76608,18.14529,22.65408,40.13358,13.18465,5.615248,8.7984,-1.400763,13.61775,30.8347,30.83506,-8.94173,4.115204,14.60373,15.82873,15.01167,15.9314,13.44967,23.51061,11.8264,17.05405,15.15148,14.17118,18.19772,23.38565,21.98171,18.47007,23.37321,23.83588,23.33954,13.5747,29.12665,21.09489,9.091795,4.657268,9.472043,1.235562,6.423803,8.245967,15.14587,5.508987,18.85038,23.57725,27.76411,27.17286,20.77889,34.52434,46.46704,20.63056,24.63053,33.58207,12.75698,18.95759,21.55685,26.51654,8.360985,5.665926,-6.913549,-2.455688,-16.04671,-2.357504,1.179313,42.37141,10.36185,5.584451,9.872796,55.29844,33.43177,19.57954,24.5749,31.87178,12.82897,28.39816,19.81095,28.65069,15.85706,8.007098,4.703223,15.66143,37.47457,34.18094,39.39443,36.65693,32.686,39.63821,46.87699,38.11179,51.28706,31.98269,39.72549,35.38433,22.79311,33.42709,18.74058,24.51407,26.06969,24.51688,26.81699,14.44085,35.92437,26.80877,30.66895,24.44534,25.17606,20.07506,54.06179,43.78458,45.73046,55.19698,14.54559,33.25451
7042539.0625,enter,9.524047,0.6705867,0.02059861,-23.4694,-23.21165,-15.86592,-19.70848,29.93516,11.08148,9.954917,-4.878196,0.4735867,35.90305,-4.956022,-0.6616562,-2.247316,-3.640598,16.82846,-17.74356,-8.762321,18.15315,-1.187497,-18.97646,-3.68503,-16.03753,-11.33672,1.425692,-6.64164,-1.006448,-9.520505,-3.814294,-8.35723,-18.40121,8.540054,6.712417,0.4495236,4.888225,0.8776818,-6.557057,-8.453888,9.159604,1.057855,14.72902,6.66725,-6.157147,2.687754,-0.896423,14.55718,7.767784,-0.315999,18.013,-0.6395572,20.6463,24.01931,29.35498,20.75005,13.46913,19.38016,25.42355,51.38577,46.80405,15.55232,34.90454,17.92826,19.05208,16.28322,20.47011,31.28873,13.91377,20.46396,20.84199,17.40054,15.50368,48.828,54.81992,20.01866,23.82448,35.15199,43.04601,40.41619,41.93491,-7.739014,4.369161,-1.740518,-10.00152,4.260035,5.578225,3.216148,10.61085,15.43116,4.758504,-12.1517,-9.803401,9.34257,9.235153,-3.626974,-7.025657,17.22399,17.08861,-2.870916,-12.35935,-6.40142,-15.39334,1.407734,19.02003,19.15809,11.8274,13.90539,24.40504,25.20258,23.8679,23.10514,18.80353,33.36115,20.28098,25.9065,12.72154,8.064722,10.40225,14.51112,8.910336,9.709834,13.66058,13.84886,12.49843,6.625472,26.15553,23.41433,16.74774,12.44972,11.71488,16.74957,10.03363,2.536175,15.39059,5.774709,6.665339,9.790758,7.977008,17.52404,8.385742,13.15695,16.84921,3.902064,9.726267,22.59334,17.54502,25.28745,16.4261,24.28185,10.77059,13.55853,6.322563,7.230036,11.88939,19.10472,11.19457,48.63667,21.99036,17.91738,22.86856,39.85027,21.28686,5.324382,13.17726,18.7409,5.037115,19.20855,14.59939,14.46302,11.09601,12.97782,11.68892,26.32459,30.52072,23.55997,32.68167,25.63515,24.54338,-10.69006,-1.954579,-16.02163,-5.088959,-21.99931,-10.95794,-9.63793,-23.80365,-9.853529,-14.27581,-7.725002,-3.56629,-12.21783,-11.41008,-33.42553,2.569587,-12.0807,-2.339775,-4.733791,-10.72996,-9.937405,24.53957,15.64764,13.12926,20.52912,-10.15745,4.261729
7094441.40625,joy,-10.624,1.699719,14.25677,-0.6499643,6.091123,12.40195,-0.1513249,15.63119,-8.198754,16.82922,4.344167,21.18547,25.27277,0.9692265,10.21771,8.182168,8.288428,8.604603,-9.778416,1.135506,13.53233,-5.282475,15.25854,26.21174,18.43274,12.78049,23.25056,16.73161,22.85822,18.77185,16.90743,9.2911,-0.1419293,25.00464,7.250937,5.134256,14.78918,8.24622,-4.492837,-6.296222,10.17911,1.43188,10.99908,13.60294,-7.072491,0.7823794,-6.11633,7.412537,2.565498,-4.432356,9.719292,-9.596888,12.29449,13.86897,13.39152,-1.258801,-6.13377,1.304714,4.027692,44.87917,40.43844,0.3808962,11.16923,-4.24148,-3.730085,-3.959721,8.37107,20.20783,-14.16072,-4.420252,9.146771,5.835419,-12.88059,21.62989,34.36481,9.318357,12.36607,19.84156,22.33821,32.54579,28.07722,4.43769,20.63254,21.32634,3.12072,8.149936,11.93716,17.80373,2.571618,15.1608,18.23935,15.91254,16.09706,9.591383,6.702288,10.06065,10.48423,15.05265,17.36002,-2.073681,2.305363,7.858436,-3.300394,10.15447,24.1748,24.69673,0.2842099,3.618259,13.12043,13.47771,20.72961,20.12271,16.05564,19.81606,12.68599,16.85024,10.85396,11.66203,15.68507,19.93891,14.04752,14.80634,18.1111,19.09439,18.67631,9.676551,22.82987,16.64971,8.091964,-2.995456,9.988258,7.194609,0.05233641,-8.454726,3.211257,-4.345515,-2.376007,-0.6202759,-0.5939702,-0.315334,-4.005352,3.620252,10.3063,-5.501536,-3.691614,10.18147,-3.78117,0.2971783,-0.2061796,10.85258,-3.710164,-0.2459885,-11.33754,-3.212864,-10.33104,2.7263,-4.954393,26.83933,5.154419,-4.163625,1.515473,30.66357,21.50748,3.871423,5.651727,17.29439,-3.678918,19.38445,5.385139,14.66634,5.465305,9.243051,-3.603293,13.0166,20.17249,13.65342,21.38362,15.67446,14.35332,16.08956,26.03089,19.14268,31.75016,10.57927,23.43146,23.49415,2.609686,10.88263,4.922879,15.31105,18.5141,19.24919,18.76484,-1.923865,31.18307,10.79598,25.84576,15.94842,19.96448,11.27108,30.97417,-9.021853,-0.7446582,17.19264,12.78954,28.20569
7149191.40625,joy,-10.67677,-11.84936,-0.6608297,-13.57093,-3.862154,1.461314,-0.8591299,20.33874,-9.185304,5.549757,-3.057039,16.50647,35.00293,-4.01599,4.849132,9.372605,4.810248,19.62012,-13.91262,2.247274,23.91338,4.552195,7.512926,20.83679,15.2779,15.48144,30.6923,12.76825,18.82636,18.49451,20.23473,19.84712,-6.196636,22.5008,1.683791,0.08823317,13.6663,12.71308,8.158353,13.41992,5.046945,-2.125175,6.663401,8.652339,-4.788385,12.77472,15.74981,4.238717,-5.092093,-5.608726,18.68952,7.74753,-11.61215,-9.86473,2.453653,-5.136992,-6.058598,3.63166,16.29771,36.02491,37.19444,-11.05996,10.40924,-6.891573,3.157507,8.658019,-14.68361,-2.242957,-11.0607,8.747774,-13.62761,-15.712,-10.05346,26.08707,35.29128,-13.7374,-10.47529,0.9515253,10.63788,29.00477,8.420243,24.80424,28.43099,31.11931,23.67307,29.92045,37.26582,37.88681,38.22845,50.88885,39.10816,25.38104,26.81487,40.20696,46.9283,36.98965,29.95106,27.66796,54.54054,29.79726,23.70951,12.97522,10.98461,26.86175,47.57315,47.49662,7.214105,10.43637,14.1921,13.88963,15.59904,15.4283,24.42296,34.67709,24.64795,28.67129,14.82875,26.97981,29.73962,35.35771,37.85909,28.64327,35.7779,35.81187,35.69348,21.88981,45.154,43.12128,21.60935,25.2709,31.77551,13.8808,10.05025,-7.282413,1.901315,-13.86213,-10.35774,-7.107832,1.586808,6.672413,8.164818,26.11047,37.3176,19.1328,23.13855,24.43591,4.596247,3.536776,-6.204552,-2.205934,-15.33795,-8.346944,-6.924403,-4.192481,-13.09637,-10.59803,-18.82909,23.72574,7.977321,9.821356,3.174212,39.1385,25.90111,9.085202,20.16697,25.6546,13.73747,27.20604,19.2715,23.56443,16.60942,19.78374,8.582642,19.33599,8.478856,-15.79805,9.173714,-12.21562,2.575975,20.08721,26.84179,15.52071,25.42389,3.81485,17.05103,18.33495,4.051841,20.19497,10.24975,25.12062,24.69168,11.41586,9.317595,-8.846878,18.87685,2.807783,13.36149,24.16784,13.26219,22.00122,67.91167,35.00611,26.23281,27.0382,8.12703,29.33871
7218523.4375,joy,16.79127,13.48338,16.02522,-0.4662861,3.88996,10.89705,3.626992,48.85313,19.15218,18.87254,5.999786,20.025,39.88034,9.064503,11.07657,8.018936,11.28999,27.66435,-6.179953,2.027362,31.64251,1.79233,13.14974,25.39732,16.59419,12.19122,23.06448,18.61729,24.05749,20.94146,19.56672,14.41566,3.930267,29.70959,12.2044,14.84592,27.77056,25.20284,11.9546,6.892888,21.46386,16.83522,27.72071,27.24776,12.36673,19.11779,15.14375,25.84869,19.79447,13.34104,28.4252,8.270329,18.16524,18.35437,26.79794,12.24623,0.403458,5.190957,1.674028,44.75783,38.19059,13.44071,29.0598,8.247409,3.954394,1.518011,14.75498,25.44775,0.2032575,4.428673,15.00667,11.07676,0.3748348,31.56301,35.24498,16.08709,19.34327,19.72612,21.8578,29.25434,27.45581,13.48932,18.69314,14.61145,7.97514,17.33204,19.02712,12.54384,21.85591,28.5815,13.10832,-1.902333,0.2499257,17.93199,11.39366,5.280174,-2.070236,14.21813,18.81093,-9.355053,-9.107937,-3.977747,-14.55999,-1.055846,13.70838,12.8611,-15.9054,0.8867118,7.378823,7.495242,9.572527,8.759461,1.75862,14.89211,-0.04716617,3.766134,-6.454165,1.744196,0.1983873,3.225987,2.883118,-0.9374934,2.453566,2.231134,1.716557,-4.736692,0.7835514,-11.59368,-2.202178,-4.446605,-13.96713,-8.544646,-2.493837,9.296781,26.18304,15.32483,15.70451,15.23968,17.83191,16.6849,10.12575,20.73862,29.31003,-6.987443,9.181656,18.00057,0.006267585,10.72751,11.58283,21.75406,14.64749,21.03335,10.08224,11.62909,12.44207,18.38074,10.01083,35.91714,-5.762282,-5.535856,4.40534,45.62941,27.02744,14.75414,23.65315,26.14479,15.66252,30.23632,22.26423,23.95504,20.9208,30.83661,18.42829,31.7101,40.31177,14.85286,40.76251,16.29648,33.62506,15.38026,27.28099,16.87361,30.72497,9.548281,19.32536,16.29988,-1.354974,5.545298,2.409811,-0.229808,8.849699,3.270175,14.38023,-4.438084,18.97552,13.60259,13.14303,8.959868,4.573997,-2.785281,13.30407,9.189521,4.662049,39.70561,-4.199999,18.89994
7294933.59375,joy,15.9193,9.15296,-0.3120077,-10.26672,-8.33077,-10.84203,-20.3256,32.70073,17.09951,17.93871,3.263099,13.39328,37.41996,0.2735344,2.666632,-3.739876,-11.79733,18.53875,-21.12737,-10.43354,20.3218,-13.19512,-4.42373,3.421732,-2.657923,-8.060518,8.845579,-3.696632,-0.3633598,-3.304271,-4.057931,-6.904644,-24.76918,1.677056,-15.9906,-19.88816,-9.785608,-14.11507,-17.43271,-15.26343,-14.12901,-21.51865,-12.67568,-14.97762,-29.06552,-10.75945,-7.990543,-13.04724,-19.92296,-26.14877,-6.134941,-10.78369,35.62371,37.32961,21.25647,-7.390034,-7.547959,2.700162,11.27836,30.73682,22.94029,8.566892,16.77963,-10.22952,-0.8247464,6.938135,32.07327,42.82277,-1.646834,4.023317,32.81147,29.39315,-0.421975,30.89345,29.73292,33.431,36.26635,16.43466,9.223019,15.43886,22.65253,-6.74044,2.382457,9.977218,-9.019773,-2.65029,4.985003,6.177489,-0.3241694,9.13483,7.397077,-7.656281,0.4343559,5.282344,0.7528021,-4.375132,-2.015733,12.95324,9.846927,-9.072597,-4.179245,4.915956,-7.267891,5.966762,21.28137,21.09641,-9.489962,5.774124,2.201617,3.177698,2.928124,2.211724,-4.26919,21.67672,10.64237,15.64527,10.62831,8.72226,10.90581,13.31244,11.00524,9.511233,11.94021,13.28433,12.68331,5.005022,14.09875,10.4794,6.666956,-0.1562337,0.5908373,6.024564,1.105628,-22.39602,-12.55044,-22.57257,-25.50911,-24.21135,-19.22786,-12.36404,-9.580274,2.281838,10.08177,-7.132949,-3.165837,5.568525,-9.922515,-6.982393,-17.76223,-11.77601,-27.24781,-18.03549,-17.6977,-17.1069,-16.98521,-10.86503,-21.52275,17.18483,-1.777802,-4.66601,3.224499,43.13443,27.63354,5.644135,11.33072,17.07851,9.071153,19.31484,5.93627,15.18344,10.9487,19.03013,14.16843,27.56483,49.54356,42.28995,51.51592,43.88143,44.18243,2.70974,5.895826,0.3295379,11.99211,-2.299294,7.528704,2.40627,-11.29972,0.5498173,-3.497484,-4.155985,4.607815,1.029536,2.771287,-14.13083,15.41718,1.048361,9.16551,4.119267,1.802046,-5.141319,18.42357,10.65403,8.571305,25.60849,-3.635659,13.62549
7356398.4375,exit,8.335788,12.00427,4.957529,-5.10614,4.633023,16.63243,7.185053,28.15501,9.87567,20.12759,9.556629,23.11322,32.9961,10.97546,19.17118,28.66169,19.95222,10.59998,-2.203898,19.00855,18.43686,-3.373519,12.67139,24.60073,8.641293,10.82034,24.0981,19.66838,23.86604,14.93537,18.20197,15.53119,6.494513,28.05605,19.98967,16.97876,22.75959,19.49883,16.40944,13.77321,23.79896,15.13345,23.99573,23.1631,7.388275,24.83546,25.21878,22.7259,11.78471,6.613231,26.57728,19.0911,17.11159,18.50515,19.30734,11.75919,5.84937,10.36392,20.71387,32.77835,32.22123,6.343234,31.38386,10.20945,12.64729,20.66292,14.81229,26.39488,10.97482,19.25195,16.22302,12.4983,13.20757,49.68972,53.29274,15.77869,18.01328,19.0111,29.04402,24.32842,26.53542,19.93799,20.32439,24.33961,6.003998,27.35115,31.06815,24.24085,37.73264,48.27316,30.14534,2.150219,-1.784487,34.09655,49.85821,11.00628,-2.02195,25.01866,58.24307,12.56173,-6.568347,4.783785,-2.081024,5.657519,26.86858,27.39054,8.188978,22.25637,23.06484,21.55809,10.37532,9.114378,8.674282,33.06896,24.02318,28.647,6.905629,11.5786,15.86059,19.32801,15.88295,14.49628,19.47821,19.5841,18.52022,18.59404,35.14713,23.97775,21.13657,29.58887,25.04849,5.965601,14.25054,14.07602,17.10602,3.906808,6.17797,8.585897,11.9639,15.60119,14.92689,35.1097,44.05248,-0.4806622,29.53229,30.19164,6.732356,7.033587,3.862987,13.35338,0.4639543,4.796881,2.329698,0.6076136,-4.144577,10.89011,-0.4025145,33.16567,3.016798,5.410717,10.54433,38.23358,23.43123,0.6522816,7.622082,20.41416,6.203048,14.70431,9.949396,16.21254,9.657952,15.0036,4.367626,19.43088,25.6133,19.93528,27.30611,21.68985,20.19918,14.00628,20.08488,9.991965,24.01485,8.799566,12.93287,7.252738,-5.863127,2.785421,-6.906571,-2.292533,4.957222,0.638177,6.031592,-8.973342,12.72458,0.4095654,7.856126,4.246462,2.121197,-5.400996,29.66802,17.15428,16.2855,26.29113,-1.980174,10.16432
7413988.28125,postbase_instruct,-27.12367,-32.08833,-33.85106,-38.17648,-27.92905,-9.993172,-15.6006,1.601893,-25.21197,-17.74463,-31.42166,-10.29785,9.425884,-26.88359,-20.24045,-17.22464,-12.08008,-6.783318,-38.00283,-18.91632,-1.964545,-22.67606,-10.07226,1.402166,-11.8622,-9.232616,0.1154445,0.1375691,11.12112,-1.876947,1.62152,-4.994577,-7.062937,17.42696,14.53652,11.25493,18.07872,11.37723,5.243734,5.923714,20.01658,10.86473,18.81738,16.23353,-0.5599722,12.81016,12.53551,18.025,12.78092,2.690869,22.09364,9.373686,3.78089,6.374836,14.81509,2.462984,1.05146,15.07091,25.53909,27.2188,22.92558,3.380954,10.62679,-0.9737538,-4.066448,4.399531,3.243106,15.07341,-11.57918,-4.704427,3.135687,1.7247,-12.20046,29.87663,33.606,3.707567,6.432703,13.21824,18.60142,16.45336,20.75021,-0.9984953,-4.829794,-11.88809,-29.82464,11.09673,10.04362,-8.113796,14.77042,20.17881,-4.517999,-26.10579,-28.46456,17.14129,2.047794,-9.7848,-32.3868,27.63883,11.7284,-17.88874,-29.35368,-5.950638,-29.59706,-11.0617,0.8969322,-0.1062297,17.80197,15.93426,-0.8222656,-0.1998941,-2.863132,-2.73107,-10.46037,-0.8912032,-10.16059,-4.714236,-5.623791,-10.06417,-6.352614,-6.991605,-9.855311,-7.965154,-8.015142,-6.676367,-7.90297,-15.76437,0.322968,-4.326692,-13.15561,-16.02233,-12.83953,30.93287,19.01774,9.350315,21.0141,9.583339,7.436826,6.296846,11.6594,17.70942,15.78954,24.79456,34.28562,20.0506,20.01733,32.5167,21.67444,25.0554,11.06319,14.46874,2.61626,13.21112,6.538362,5.052353,7.292469,10.68156,2.261214,38.82628,30.49666,32.595,17.06269,11.45969,-1.513458,-18.22536,-11.47499,-6.353829,-23.88874,-4.78556,-9.891129,-11.03225,-15.10403,-3.676244,-9.350208,-0.005645819,11.2669,8.456065,11.87587,11.4411,4.558329,-16.47835,-5.425239,-14.01256,-0.1054393,-19.94775,-15.09182,-19.4174,-33.9145,-20.44728,-27.09534,-26.02191,-17.73996,-26.36186,-24.88965,-43.21541,-19.66078,-29.63669,-25.28762,-21.28687,-25.43914,-29.02133,8.606315,-11.65591,-1.928244,-2.452535,-35.06,-12.73928
7420519.53125,postbase,-71.0642,-77.3269,-70.62947,-62.60361,-53.38853,-38.37727,-48.14147,-50.10058,-68.42944,-50.05161,-51.79199,-38.27207,-12.02291,-51.73836,-48.43869,-39.81873,-34.71457,-29.31993,-52.4081,-45.46963,-20.89652,-31.39448,-41.54,-30.76579,-42.12519,-38.69162,-25.21422,-31.94694,-25.98474,-36.44812,-27.84756,-30.23627,-41.69265,-16.24344,-18.88146,-18.66421,-13.79995,-6.679451,-13.41904,-13.45944,-0.3615941,-6.386078,7.347404,-2.36446,-8.529428,6.683702,2.289692,8.273339,8.208985,-2.799211,20.43064,10.39671,-21.19896,-19.67419,8.268393,12.7457,14.2649,22.3171,30.6895,4.881548,5.666006,-3.27391,20.7017,9.32049,14.27109,23.93037,-22.12715,-9.978712,0.5882521,14.96684,-22.45518,-23.4307,1.314861,39.95628,35.63335,-22.60704,-19.14266,-9.237541,4.114195,-0.627372,-2.259843,-20.55616,-23.64845,-23.82981,-36.97075,-5.318857,-12.01246,-14.64553,3.049393,5.721518,-6.101666,-22.59061,-27.7942,13.16353,-1.757663,-16.28053,-24.88428,20.37199,6.530397,-19.147,-27.19355,-12.984,-28.15375,-20.55622,-0.529363,-1.001823,20.39503,12.56683,0.9240298,-1.028038,-14.95536,-14.38146,-26.91019,-3.284791,-12.97437,-7.360369,-14.02821,-17.49191,-12.25448,-11.24176,-11.09508,-13.65358,-12.93967,-11.7706,-12.40843,-16.91438,-4.216651,-9.591389,-16.4987,-15.64614,-24.01145,34.3624,21.31542,-7.024908,17.32878,9.484358,5.756999,8.284247,7.223143,21.77756,20.61229,20.51391,20.08241,6.718757,12.70293,34.35989,24.40217,29.00221,16.49722,23.16651,12.11973,15.99157,10.76653,3.961903,12.33409,18.48658,12.35345,47.30521,33.89951,27.93826,25.01783,-8.030959,-20.15726,-33.59739,-23.94894,-18.44544,-29.87926,-19.47222,-21.64858,-19.70115,-28.05916,-26.97307,-32.38376,-13.95734,-16.59911,-31.51085,-15.33769,-29.28003,-22.0608,-37.50716,-32.72625,-43.02949,-30.82766,-48.09145,-46.49196,-45.2294,-51.44716,-35.06237,-53.96175,-36.52265,-43.35368,-58.16396,-53.31301,-64.60355,-50.89157,-66.78947,-55.5821,-43.74482,-58.28074,-37.37809,25.21288,-19.5136,-12.61328,-53.89101,-64.11905,-40.85373
7540519.53125,exit,2.638854,-9.795987,-14.70685,-40.11749,-8.298457,-2.981588,-8.586428,24.93384,4.444083,0.9871536,-12.12775,-1.198157,23.13713,-6.684814,0.3305953,3.170305,1.323228,8.485374,-23.89797,-3.982144,11.41208,-9.909084,-4.429831,-0.03301049,-7.292743,-14.38199,-3.357461,-1.300972,-1.167358,-8.965947,-10.23497,-15.3938,-17.36853,-2.480985,-1.875363,-9.895701,-9.685003,-16.05252,-24.50973,-22.61124,5.537764,-4.364728,4.889109,-6.950133,-23.26406,-14.48252,-18.04136,11.64848,6.267944,-12.78557,1.148431,-14.38097,8.307228,9.970855,14.77933,-6.890379,-15.74111,-6.685757,-0.7933257,29.72063,24.55025,2.569275,11.89697,-9.682322,-13.07474,-8.04245,6.973586,18.4098,-18.28434,-15.8319,8.271169,4.416335,-17.19923,19.16782,27.60616,7.895105,10.56498,19.11057,23.95238,18.12493,24.23328,-15.26897,-5.206582,-3.163016,-10.50445,-10.9403,0.8280954,1.703672,-10.43334,3.874388,-0.6356562,-11.6942,-8.292267,0.2924673,-2.453531,-12.70858,-11.83991,5.739776,7.32343,-0.749476,-17.97505,-7.949688,-19.15935,-5.130969,9.035368,9.691049,-8.247026,-3.848481,-1.879755,-0.5545645,1.559034,0.9159029,-5.026051,-9.610126,-29.03288,-23.91036,-12.55472,-4.163469,-4.768031,0.688679,-1.209258,-6.035494,-0.07870659,0.5262799,-0.8390226,-29.51494,-5.24978,-0.8847212,-32.70725,-22.58636,-13.83319,-3.647878,-3.958763,4.509236,18.79428,5.010476,-0.1972422,-2.890199,-6.872173,-2.42729,-10.82516,-2.275948,1.474872,-0.8784358,-6.780797,10.26791,-5.775243,2.381229,-3.015426,6.158201,-2.336318,9.506325,11.55793,13.37623,10.82862,5.85508,-4.479136,21.9909,-0.007984184,-4.063674,-3.529594,24.73525,9.492207,-6.726016,1.642071,6.50654,-9.94405,8.960896,0.183685,3.307593,-3.56231,0.8852325,-11.64994,5.428647,11.73606,6.309254,12.86221,8.271465,5.444833,-7.112044,-0.1771104,-4.220935,5.794563,-5.589557,-4.777061,-3.374824,-15.46161,-5.463574,-13.22873,-3.847012,0.05252914,-4.934692,-11.5689,-31.77833,0.6807414,-14.96532,-3.487802,-0.01692411,-4.271999,-8.848461,22.58326,-7.469809,9.292397,14.16039,-4.362011,12.44146
