Time,Event,A1,A2,A3,A4,A5,A7,A9,A10,A11,A12,A13,A14,A15,A18,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,B1,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C3,C4,C5,C6,C7,C8,C9,C12,C13,C14,C15,C16,C19,C20,C21,C23,C24,C25,C28,C29,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D14,D15,D16,D17,D19,D20,D21,D22,D23,D24,D26,D27,D29,D30,D31,D32,E1,E2,E4,E5,E6,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E29,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G13,G15,G16,G18,G21,G22,G24,G25,G26,G28,G29,G30,G31,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
2194457.03125,relief,20.39252,20.1771,7.729782,-4.768557,6.431569,13.5061,20.91024,9.843237,8.835971,14.72257,10.03426,11.14137,18.64643,-4.399778,12.02476,16.52311,19.46813,1.824721,2.509961,5.995815,9.898831,13.35349,5.622132,-27.92047,1.299155,30.03373,-0.8765686,5.892569,44.02229,19.85659,21.75716,17.95741,19.51825,7.213293,18.59907,14.44841,17.75061,22.99316,10.42828,18.51444,9.018034,16.52396,12.71914,3.907613,39.69859,14.65253,37.46087,21.54712,15.59742,28.94129,10.43853,31.52081,40.41344,8.330132,24.18943,12.11388,-4.91266,7.520123,36.07504,6.376426,23.86803,13.63751,7.598622,6.385827,2.398933,10.93631,10.38749,16.86583,5.056134,21.26937,15.9383,11.93258,-0.1713403,20.26686,23.91532,32.72851,14.87544,33.34024,12.5647,13.09582,11.36041,-2.32387,19.70892,12.32554,9.511671,22.79059,31.88821,9.328693,0.7259446,24.30109,20.79659,10.41259,1.451788,7.675128,4.726205,8.610955,35.02867,13.77215,3.222578,18.68394,13.13797,7.011807,9.420504,6.399155,13.91709,28.8921,5.078787,5.173311,14.71606,11.23714,13.98732,24.33827,15.15967,14.37167,18.53344,13.92482,13.891,13.71873,16.41498,18.38407,20.03994,13.59869,56.19897,54.9523,29.54248,9.342214,9.844867,15.91958,22.22237,25.04191,34.28908,44.56123,14.97365,49.64036,13.67786,14.345,18.90367,13.1778,11.23424,17.49137,18.77217,17.93725,12.00886,19.95725,19.25364,15.64967,17.8932,23.21797,20.99068,16.76526,11.21775,17.27064,7.351511,28.21969,22.83423,13.08187,10.16475,13.78102,5.036634,8.172502,37.34609,12.09805,9.505405,2.751312,29.1677,17.68189,11.74773,26.89713,37.71864,-3.017879,-6.15113,-18.59898,8.930052,31.28838,12.97024,8.723783,15.30451,7.668617,-7.152287,8.453851,2.081483,15.72842,26.55123,19.31173,20.87044,22.49367,41.36707,13.2605,-3.196143,3.469886,27.95918,22.93694,23.17173,17.77517,-2.941888,5.391259,17.94881,21.28053,25.02532,22.12119,0.01717127,35.3893,37.16251,29.49304,33.02439,43.88756,23.98032
2196207.03125,relief,2.128521,-3.28712,-4.466693,-10.73167,6.657783,17.01226,0.322335,-4.741104,3.315202,13.94846,11.73793,13.17488,3.26296,-15.34224,13.05045,17.94042,8.878042,-5.352069,-1.394418,5.252588,9.134329,15.79493,2.415204,-29.41278,-1.605426,31.46875,-4.354864,6.212111,42.03395,22.14411,28.87898,19.59845,20.57859,10.25693,24.31742,24.32222,24.60102,26.92044,16.67681,23.96899,17.22746,24.22314,22.40885,6.515419,48.10912,24.11428,47.02637,29.31249,10.99069,37.04478,18.67484,39.80167,49.6789,18.91492,30.93275,38.39691,-1.242537,19.53828,45.4153,16.59502,34.08112,21.70734,17.28166,14.35529,12.0622,21.79433,22.77255,28.50233,16.68255,27.80166,21.54789,18.85596,7.579927,26.6343,32.35275,38.91554,20.7575,39.9928,15.79626,16.71075,7.523409,-8.433672,21.47373,8.176264,9.934645,18.77533,26.60923,7.350749,7.142835,20.66526,10.54861,4.816871,-4.231676,3.090611,3.794419,8.485971,35.1697,3.711854,-1.429853,21.48239,3.799899,1.704056,4.427501,-0.6933497,7.102944,17.40515,10.89808,10.10155,20.2102,3.632833,17.43211,8.82564,4.664079,1.476095,6.263629,2.294116,-0.2873214,6.471296,2.568499,3.208906,2.800558,1.990368,39.73676,36.897,8.925379,14.94854,17.37145,19.67314,23.72304,30.18653,43.63845,52.81478,24.66461,57.55821,27.275,24.90878,23.74539,15.8784,12.39115,18.22316,21.19836,27.23825,21.33254,30.16581,31.09872,26.0223,26.67259,31.56247,25.41763,21.59001,19.02202,23.16898,16.773,35.39924,32.05206,25.2146,18.7976,19.30493,14.92433,-8.820257,23.5211,2.603359,-7.766388,-9.686296,17.23899,3.943135,-12.82106,6.487784,21.67371,-23.53894,-2.036099,-25.1329,16.84152,32.66556,12.83606,13.61191,23.04426,16.80594,-3.508168,10.89124,9.593473,24.02679,21.40613,10.88614,18.06621,17.63579,33.9026,0.06696144,-13.73936,-3.463944,13.60375,10.4287,5.368358,0.7553464,-17.50246,-1.8272,-3.477605,9.180556,2.164735,-1.42897,-23.06176,28.10728,12.57472,20.08725,10.43099,13.59327,0.9214674
2202406.25,relief,19.01573,15.6391,10.21357,3.04313,14.18498,18.42392,19.00748,11.18829,16.29712,17.05863,19.23772,16.03017,17.24158,3.95162,18.92085,22.08964,22.04963,9.624779,12.41293,16.44503,18.95146,17.43181,11.87705,-16.61229,15.07032,34.82094,-1.271011,7.091361,42.7714,27.01505,26.99923,21.29366,24.03356,9.896139,22.37414,23.85083,24.27467,25.46118,11.7594,22.28114,14.97558,23.19731,22.06976,11.61725,41.82849,15.65482,41.07755,29.54111,6.194826,36.68,19.10872,30.67758,43.18506,14.76468,32.26742,38.48475,-3.897374,15.66834,40.02876,10.34986,30.75826,19.06824,17.67962,18.20576,7.349782,17.70906,17.37223,27.1814,13.0149,26.43328,19.67384,16.1479,3.881296,22.50139,27.04476,34.04482,16.0882,34.82896,14.60893,16.98603,7.436394,-2.012145,17.17038,11.13759,12.22021,20.51408,26.91773,7.543859,4.288579,19.91134,13.83069,4.551809,-6.356061,4.458494,1.720053,10.1816,32.26693,10.45706,-0.4556888,13.78699,1.251682,3.775455,4.612988,3.264058,12.42586,28.14772,14.36428,13.30448,18.32368,11.14317,15.65085,16.05628,9.295384,2.987559,13.46211,8.665909,6.998818,13.13785,15.7518,9.579278,9.674211,9.559664,49.23055,50.45246,21.81472,16.99404,14.74206,19.2219,21.15077,26.70599,37.8336,45.66125,18.28328,56.91158,21.16292,24.0157,22.82073,17.40021,16.11941,22.59689,22.50671,24.48259,23.45727,26.41924,24.73178,18.87393,20.05504,23.72008,19.91717,17.90936,18.67528,20.64109,13.9069,26.50205,26.56202,21.15386,19.49,24.0505,14.5004,3.282889,36.87548,13.08731,4.068082,2.988844,30.87909,19.44906,7.225521,15.63647,38.7911,-5.226961,-4.949863,-5.856143,11.75332,35.80648,20.58278,17.40998,22.55878,16.16658,-2.620171,6.876459,1.174857,25.30489,25.31503,14.71849,24.61716,22.36915,37.88028,9.242805,-14.49379,-0.4284055,21.69914,16.77438,11.82434,8.965802,-9.461492,4.819379,6.094327,22.09652,16.73368,16.78042,-4.941661,29.57342,23.97762,24.4107,28.39276,28.93771,12.25292
2204855.46875,relief,21.13061,17.46154,11.59921,3.814061,17.35359,21.5107,21.0672,15.44502,13.92119,23.86141,17.93293,16.83977,24.37363,3.564568,17.85343,21.58251,25.01316,7.121654,10.84117,9.954026,17.48649,12.42967,15.21347,-19.16714,9.685276,39.36176,4.535331,13.33375,48.44825,29.84225,31.40984,25.61629,25.77178,15.61364,26.22412,24.96828,28.7201,27.09408,17.72697,24.01629,17.73199,25.17725,24.64973,23.36615,45.56626,20.44472,43.44707,29.53131,8.094585,38.67623,23.13831,36.07683,45.5994,16.87658,31.62268,38.21777,-2.935112,12.02242,39.18092,10.98551,29.19893,18.26309,15.17883,15.33798,6.81229,19.00169,14.84896,23.61077,13.25763,26.08272,20.47887,15.78423,0.02581788,24.03036,28.3557,38.80652,16.5061,38.48979,28.61569,21.09023,18.34662,4.093065,23.47017,12.86944,21.21134,20.59452,26.89071,11.54152,11.38281,28.3983,19.68632,4.136425,-0.934557,9.810053,9.209781,11.00746,41.08344,13.04032,7.370822,26.52129,9.623483,13.7112,14.6368,7.936546,17.16409,31.1472,11.9255,13.55504,22.95269,11.83922,22.25274,28.31583,13.44804,15.8896,19.38525,15.18476,14.43149,19.41164,17.00965,15.4892,19.82367,18.05037,54.84058,55.20598,20.94506,16.76114,18.01346,17.75532,24.6456,27.19419,39.32366,49.80818,18.82862,56.69372,24.05334,26.91765,26.68662,21.10442,16.63305,24.1771,23.74817,24.06569,16.71754,28.3143,24.73685,20.16283,19.84573,23.89955,21.77524,16.62169,16.72201,20.17932,9.070575,31.8221,25.35827,19.14745,19.00997,23.4278,12.06345,12.68467,42.81377,18.29723,13.34672,9.100887,32.61773,19.95362,11.78462,25.83475,42.07896,-8.375686,-3.250352,-10.08668,12.38693,33.42137,15.90173,11.61347,18.50224,13.64964,-4.782471,5.149212,0.4532496,20.84539,28.7197,22.84454,29.52127,30.06661,45.31541,14.80952,-0.4783055,9.482721,24.30643,23.75138,18.24031,14.81809,-4.270888,12.11342,11.14658,22.95745,21.18814,20.04059,-3.298059,40.45034,36.62883,38.1191,34.30857,31.30712,10.33156
2279199.21875,exit,8.913402,-12.15183,-6.879093,-14.7911,4.731944,9.81812,8.754585,-7.117979,-9.094238,13.47476,8.941747,10.96063,18.11113,-11.46787,5.479616,12.04185,17.5387,-1.419,-0.06242304,2.480954,10.3167,6.060602,7.156327,-24.78605,3.369413,27.12861,-4.739812,2.905381,35.71968,19.3009,22.41565,12.88873,18.14174,5.01224,18.35788,17.09317,19.37949,23.53507,8.291069,20.29431,9.408751,18.20487,19.92495,9.873095,38.67979,14.63824,42.60699,23.65558,16.95368,34.47823,19.00142,29.97011,41.45504,13.18477,28.31459,39.30057,-5.264182,12.9363,38.80083,10.50922,25.61604,19.00037,15.669,14.35102,4.996885,19.38157,19.80813,24.6834,12.18812,25.34976,16.18849,15.62369,-1.147269,22.43822,27.28778,30.79149,13.23329,32.29918,9.817098,9.782906,3.446552,-14.98075,22.32081,7.892741,5.565802,23.82378,29.45059,6.774735,-2.113771,6.976123,13.6619,7.603152,0.4579167,1.309212,5.660419,7.739419,40.08167,13.05636,1.737306,22.1083,8.175486,11.71093,12.77289,10.85569,14.01469,31.30511,11.41734,14.00856,17.04592,7.959044,12.66383,19.18125,12.48121,12.0792,14.6712,14.38453,14.06206,15.49364,13.94817,13.38234,15.72762,12.44296,52.08488,50.86918,21.26598,16.4098,18.47724,10.01791,15.93877,20.46394,33.63106,43.88389,16.99378,55.59286,19.58883,22.71572,24.70129,20.31024,17.45129,24.05823,22.3954,25.26426,17.09199,25.60246,23.59278,16.64539,17.99754,22.84487,15.04056,10.12042,13.52792,14.02425,9.234802,28.15461,25.54988,20.64134,18.48913,20.3613,15.4727,11.05119,38.20919,15.28805,9.593213,5.834891,30.16569,16.9343,8.011809,21.95557,40.11025,-0.1975163,-5.947449,-8.484986,8.915143,32.38609,17.85698,13.25008,20.62876,15.61967,-6.206823,0.1883345,6.195682,18.46753,16.57726,10.3412,18.51114,14.63053,32.56886,2.113021,-15.27017,-12.16456,10.54544,-1.718396,-6.293051,-7.474813,-20.093,-3.329906,-11.64621,2.950927,-11.82411,-10.04102,-31.6822,39.97956,34.79681,38.56353,31.00131,4.829629,-13.77455
2336859.375,enter,19.12358,4.228309,-0.4696109,-6.478923,-1.255909,5.74329,17.4038,-1.118198,5.421998,11.6865,6.916555,7.973375,19.65351,-4.257052,9.824208,14.22081,19.38146,1.972893,1.040887,6.596212,10.08721,5.371822,9.588642,-24.2207,0.007805746,21.47048,-15.35137,-5.942119,29.8091,13.47343,15.26145,3.595536,9.189246,-4.779508,14.15894,6.99088,9.631116,17.60503,6.150845,14.12571,4.167152,13.31953,8.318014,0.6793472,36.49018,12.11976,39.21304,20.13259,11.74149,27.93052,12.30092,28.21947,39.6818,10.24647,24.61903,34.10616,4.876936,12.23066,39.17446,9.036271,26.03551,17.19302,16.28218,16.04629,6.649247,17.7058,14.81631,25.36119,12.54374,27.73446,20.95581,16.0543,2.307835,25.10887,28.80111,37.22154,17.19032,39.16088,5.448616,4.288651,-1.301427,-14.99926,11.55171,6.527732,5.787259,10.88088,23.58382,5.155506,4.430272,10.48748,13.4655,8.385933,1.853139,-1.269107,8.040964,12.34807,36.92847,15.46441,4.616251,16.64108,6.273487,5.697314,9.91186,8.85454,14.47002,31.47569,16.58057,15.54064,20.6185,14.51683,19.85521,21.75069,13.72217,9.658627,15.17339,12.22217,13.3165,17.24536,15.91224,12.08976,14.18218,13.32266,51.09682,50.13881,15.50628,18.16763,20.93622,11.82451,16.97622,19.58665,32.01899,44.32613,17.27106,51.7543,15.6082,17.99202,18.87276,10.64135,12.27304,14.72992,19.39707,23.77176,20.02794,25.14028,21.2844,14.68556,16.45354,22.63274,16.71066,14.38277,10.23152,16.74055,6.08498,27.23215,24.01004,20.77496,19.2065,19.83093,14.52931,15.077,40.76041,15.47391,13.59047,10.76015,32.02392,18.82825,11.96868,25.45377,44.65698,1.825757,5.365409,-4.121402,9.891763,35.14512,17.82084,10.53426,19.6986,14.58566,-1.048571,8.262331,6.642813,18.13123,13.223,4.384425,12.11156,11.57094,28.41444,-3.969969,-21.28446,-9.486927,4.820352,6.832448,0.7269884,-5.783243,-16.43538,-3.656529,-4.599232,7.18329,6.415245,6.008812,-14.30447,37.96971,30.74083,30.30471,41.11314,10.96524,1.612311
2522035.15625,jealousy,28.03295,-6.276707,-14.64878,-2.903455,8.735596,13.24857,28.00708,7.297122,11.07316,18.24738,17.83362,14.81008,32.27576,0.4343306,16.61047,18.61007,32.02234,15.0404,10.82413,11.14048,17.62824,15.40859,19.75541,-2.991774,12.40355,29.55704,-3.412127,1.601558,32.12193,25.16355,27.27139,15.81766,18.35911,2.200271,25.58498,21.37205,16.63926,27.7943,15.44821,22.51716,13.88207,19.04779,14.92654,2.755252,43.60004,18.64705,43.41473,23.61533,11.81263,31.57397,11.60991,32.32905,46.57187,13.99977,24.64656,31.75056,7.585611,14.85442,43.50819,13.9423,27.37259,16.92206,14.03664,12.59353,9.46783,20.86111,21.17192,23.30776,11.96179,27.64065,19.50811,14.63391,6.245645,23.88057,28.05561,39.46488,14.87025,38.95244,6.774817,5.216047,-0.3734152,-27.78065,12.14803,2.380993,0.4973139,11.26578,20.44408,1.010609,-16.55726,-9.690533,8.087788,-0.8909271,-19.62821,-16.54797,-0.433461,1.270247,29.12623,-1.266366,-6.935397,6.625526,6.185819,4.906117,10.26843,4.382726,11.8832,30.16635,4.726007,6.433109,15.45469,-1.830893,13.50162,25.08403,13.80642,12.08915,15.43217,19.07065,17.13432,15.27994,18.25612,19.19501,21.36727,20.83242,57.20111,53.50381,26.75148,12.45292,8.926057,17.56449,18.75352,26.97066,36.43879,49.04592,20.15254,55.13011,18.32479,17.26829,15.74827,9.429877,8.133598,12.66874,17.56847,21.1618,16.31141,25.91156,27.71581,21.5096,20.21108,25.51212,21.98221,18.13198,15.15926,17.68175,10.53068,32.16702,28.45001,22.14621,15.37034,12.75875,8.225983,24.17697,52.41638,25.48319,25.62223,19.38832,43.41151,29.78958,23.22075,34.03224,50.37276,6.209328,7.407766,3.367168,12.99511,40.92668,21.02525,19.43686,22.75852,19.23295,0.3380936,14.56369,18.24906,25.47677,13.62957,8.47215,21.44996,19.68155,32.36196,-2.452124,-7.696587,-15.72677,2.693472,-11.95566,-16.13271,-10.03612,-15.01355,-1.535274,-12.60094,4.337274,-13.86185,-5.516034,-24.26345,50.31585,55.09677,66.05778,70.19044,4.305481,-20.60296
2525402.34375,jealousy,29.57987,78.69035,44.30933,33.78559,33.05388,33.17315,27.82553,29.98908,35.29836,40.48887,31.58498,31.69759,5.172179,15.2344,30.33266,30.80613,12.35797,4.384254,12.5654,22.43257,24.75159,21.25893,5.500792,-15.3954,15.00329,57.09977,29.59001,35.16885,72.19298,43.7246,43.68257,40.59397,40.21017,31.60422,39.99411,37.35642,37.29211,39.76091,26.88703,36.30161,27.60305,31.76906,31.6045,21.66333,53.59477,28.25085,51.5571,37.6014,22.74561,42.08018,24.88875,44.38351,52.0267,21.01611,31.76495,42.0772,-17.6973,9.614999,39.26201,12.45281,24.88459,11.38902,5.378186,0.1915449,3.057234,14.91805,11.62302,16.59146,1.191866,20.13063,8.565434,6.402527,-4.00955,13.23386,16.34494,23.89559,3.729259,26.56286,35.02403,39.62479,41.20078,40.3571,30.45733,29.86698,29.1243,23.67994,39.01523,29.69203,36.36341,78.86739,18.90598,21.03084,17.13445,41.92667,0.2810856,8.394523,32.87691,12.32431,12.65357,34.78722,0.8044974,6.180853,1.72659,-0.8985187,1.611825,13.07534,-4.464771,1.213116,4.019752,-9.2425,6.798683,10.3918,0.8516585,-0.3511785,-0.2896034,-6.712526,-12.08288,0.2389259,-2.39214,-10.14954,-13.92699,-1.64149,36.95446,34.02382,2.559806,3.038184,8.579589,27.74388,28.97339,32.98384,42.51299,53.55924,20.55964,57.82912,22.23532,21.51672,26.863,22.3245,11.98538,23.87432,23.08727,21.53067,15.87703,25.08939,25.38444,24.94102,23.42121,34.26063,26.82111,27.58524,25.22287,23.99121,12.56131,31.3469,25.30748,16.49842,9.157416,13.3736,3.557459,-12.21266,27.28844,8.028542,-13.91013,-6.214516,21.9031,8.494276,-11.57842,3.941816,26.92907,-17.47606,-17.98072,-21.42623,13.71365,31.23164,16.77914,16.58312,23.85036,10.05503,-5.303045,-6.505238,-4.464905,27.7217,62.90062,49.74871,53.75232,52.2925,75.39579,53.20666,37.15591,48.32657,72.6163,82.74328,79.27923,59.6247,37.51893,47.05625,70.96062,69.0134,97.91151,82.11764,62.62645,-24.11679,-38.39835,-52.05244,-22.7699,87.77434,97.19997
2526285.15625,jealousy,19.48538,37.93725,22.90861,11.71984,19.99859,21.54125,18.70451,10.92851,17.38956,22.3429,19.306,16.58245,6.626852,-1.225928,14.92919,15.60305,7.499938,-3.987937,1.911104,9.42514,12.04992,9.196129,1.365117,-19.89666,5.350928,42.79819,16.1735,22.8845,54.8225,33.19591,34.37065,31.88842,34.68882,23.076,26.97266,30.23597,33.58818,28.98044,14.77553,27.22638,20.84753,27.54463,27.92707,21.98127,41.25728,18.52825,42.0509,27.69242,20.27012,37.4068,26.14526,33.42714,45.62373,16.57965,32.76887,43.40885,-10.77536,11.27546,37.49197,8.431581,27.42146,14.90211,11.86934,10.98706,6.742414,18.53475,17.12835,21.63042,8.956472,22.09431,15.49131,12.85874,-4.023075,17.5397,22.02528,28.35765,10.36109,29.85247,30.23096,28.76496,25.92398,14.1209,25.09328,18.92663,15.97627,19.51247,32.05723,16.10796,12.32233,42.10119,17.44804,8.491007,4.592286,15.16867,5.696337,11.57634,33.04399,5.378284,2.087411,15.7387,-3.467923,3.227114,-3.664664,4.43691,4.875401,15.10124,6.512581,6.749988,13.39092,3.089171,9.948244,13.50579,0.8893673,0.7481136,4.617493,1.574225,-7.251919,5.316628,2.632152,0.1753858,-2.387129,1.444681,41.06877,43.46574,13.65801,13.24465,17.11088,15.84607,18.26689,24.0943,36.15259,47.82178,19.58131,56.3215,19.14257,23.24118,25.71841,22.08365,16.86831,20.47804,23.80367,27.02403,16.33166,26.82804,24.49509,17.8957,20.34015,25.55232,18.03156,16.63724,12.30393,14.46764,13.09187,23.2101,25.24388,18.82901,15.72662,19.91916,9.699469,-4.387579,27.76379,3.88856,-10.63646,-7.483392,23.29424,8.824467,-5.835624,6.648286,28.6061,-10.68747,-10.2901,-17.33384,12.31359,29.86164,14.94765,10.98219,18.94506,11.94752,0.06817869,-1.378799,-5.130585,19.51307,42.07723,31.54443,39.15819,34.06841,54.66701,30.64756,10.60243,19.73302,43.7259,43.61467,40.96926,32.6558,15.189,22.28854,35.70692,42.60204,45.87627,40.88277,21.43869,-2.046971,-2.735767,-11.39886,6.711438,51.51382,37.52703
2615718.75,exit,12.79174,19.02012,13.09573,6.610299,9.464157,14.8134,11.35314,5.605475,11.7656,19.57986,13.28732,11.01187,10.36051,-2.62475,13.29469,14.69625,14.59674,0.2071499,-0.3654803,4.135065,6.501213,9.8484,3.989146,-18.05062,4.053223,31.43456,5.339478,12.04748,44.84419,24.51363,24.0335,18.75284,20.89058,13.07853,20.3066,17.53138,22.56926,20.07312,9.5294,19.77498,14.284,20.07261,18.58609,7.889575,38.28233,11.92719,42.74517,21.02752,11.41726,35.09016,20.34607,30.21361,41.39038,11.62943,27.86445,41.23758,-2.652886,18.13909,47.06917,15.35423,31.16555,19.79887,18.02319,15.47938,15.45703,23.07128,25.0868,25.86362,9.886854,29.23977,18.59002,14.55911,4.812997,24.56074,29.77362,35.99759,16.46462,33.78072,15.88144,21.07186,17.86998,11.05014,20.97361,18.19194,16.60644,21.02297,38.57211,22.14713,11.60209,35.74022,20.17669,14.2825,3.251363,17.98523,7.290173,7.246741,41.12263,12.09793,9.204037,36.44201,4.85786,8.971028,13.66607,5.938246,11.86884,24.38729,12.75141,17.49906,24.18701,18.03448,10.56581,21.45849,8.944191,5.550425,10.98731,8.039679,4.075392,10.14101,9.212385,7.731526,7.25672,8.137085,42.93518,38.40118,10.82344,18.9673,17.95168,10.36199,18.21266,24.38593,34.04155,47.89935,18.78429,56.01615,25.36095,22.80643,24.95305,16.79232,15.5344,22.24253,25.87998,23.07088,20.22492,27.8571,27.7579,20.30778,22.41457,27.32931,17.31097,12.28316,15.74447,17.96149,13.93618,32.89344,26.40752,21.65672,18.51866,22.01126,9.596155,-1.932795,30.14447,7.073823,-3.791181,-3.870049,25.51498,11.77263,-2.275086,18.72941,32.33678,-13.51693,-5.248166,-9.445471,12.63161,33.18363,16.7187,13.24088,23.02559,15.84438,-2.483659,-0.5900183,2.008888,20.28371,31.97022,18.10893,26.17817,22.12871,41.45393,14.93951,4.296986,12.59512,27.1282,34.62617,23.5613,15.49898,2.065224,9.743177,20.2717,25.27219,29.49379,19.8145,0.4740297,25.26171,7.557609,-5.25617,1.297055,26.73552,31.22113
2673332.03125,enter,28.40468,39.63692,25.6193,18.79429,26.47845,27.65225,26.46939,20.00963,30.07179,35.15992,31.04548,35.37351,23.7905,9.134812,33.99687,36.89001,24.75193,9.314844,21.301,11.83146,10.75476,23.2699,8.272449,-11.7628,9.583137,44.24273,14.2061,22.71963,56.06387,39.05585,35.93875,27.30473,30.46152,20.96217,35.37288,27.96477,28.75556,39.84875,26.25086,35.14761,24.57527,29.14012,24.56692,15.31094,59.77095,32.69107,55.03231,37.36478,19.50145,38.98077,21.63322,48.8207,56.19515,21.67907,35.70237,46.42556,33.04435,12.89047,39.27293,10.83186,26.84095,13.87724,9.830388,13.50702,-1.310837,9.779411,11.52174,10.2835,2.6891,11.33374,9.267104,16.12452,13.59976,30.16636,39.71726,67.58341,43.21047,44.57682,24.74759,30.60593,27.75699,14.93985,31.45273,30.74846,29.56076,32.97782,52.32301,27.8647,21.43641,42.71265,25.70042,27.56571,11.86669,20.52503,7.144456,-1.836631,38.86352,18.60185,11.07982,28.9465,10.98357,10.45966,17.2514,13.09539,20.26821,30.98748,12.4986,16.0144,8.182751,12.45967,7.699856,20.95901,9.460299,12.42905,16.19202,16.05795,8.180904,10.00882,16.91639,12.78414,9.538356,7.895489,49.76411,45.48031,19.7435,18.30301,21.77012,40.09855,38.96526,36.44802,47.65279,59.14096,24.54874,61.0237,24.85168,25.74762,28.03544,21.42664,11.4171,24.62797,30.56068,25.52142,20.29053,30.35195,28.91941,29.0153,27.6455,32.4088,34.82549,35.56645,28.90826,26.64004,17.51734,28.71627,31.45973,22.55496,17.28815,21.5475,9.593952,9.890505,42.55524,17.3097,1.981759,6.812293,35.45257,21.12924,5.887064,27.16718,44.55375,7.632933,33.18569,9.862593,15.65417,42.32529,19.74223,19.33423,25.12667,14.71223,15.8582,34.1032,30.28834,29.71859,45.61276,31.2746,39.36369,37.08816,55.39172,28.80196,14.99945,21.48681,42.67055,40.46126,40.52963,30.4743,16.0763,22.18272,20.29452,41.52964,46.5815,42.87669,24.12337,19.86532,9.975355,-3.327438,17.14794,47.90627,39.9537
2998992.1875,excite,5.747512,2.530271,-2.575231,-7.791553,1.967385,5.71743,3.462086,-2.845632,3.96554,8.391749,5.908849,7.548737,7.166065,-8.124794,6.42121,10.55388,6.309858,-4.44924,-2.448903,0.858022,3.14898,4.008506,-1.140577,-20.10922,4.6266,25.4497,3.397167,8.002075,38.89513,21.11077,20.52329,18.57367,20.2869,9.715389,16.20895,17.1688,16.63688,18.99747,5.110713,19.71826,12.3383,12.95358,11.63119,3.468045,32.2566,7.811022,39.04747,19.52733,7.739626,26.20989,12.07777,24.11002,37.22617,4.217069,21.15602,32.97373,4.26546,4.855561,33.92955,3.18558,16.84677,9.6538,7.090038,6.724975,5.233129,12.48216,13.21849,15.5627,6.772927,18.6979,14.72566,9.84446,0.8032609,15.66226,19.85383,33.09658,13.42666,34.30138,9.985998,7.496474,7.245291,-4.001058,8.787706,5.281148,2.174909,11.21393,25.78374,7.150657,-7.944636,15.11147,8.964932,2.827123,-6.652531,4.346124,-0.373435,3.250338,28.2143,9.360883,-2.49086,19.3526,1.757961,1.465112,11.47644,6.567639,7.840224,19.31973,4.475071,9.571112,15.17609,6.576827,9.626866,7.394018,3.571951,2.37198,3.1861,-0.5619844,-1.621764,1.502695,-2.072692,-2.458384,0.0613911,-0.7286196,34.17236,32.37107,-2.720038,7.510707,10.79192,7.930446,9.090011,15.03392,27.1802,39.02971,8.182849,45.56094,13.01709,11.91401,11.21137,8.197034,4.931166,10.89193,18.71794,16.04587,9.996378,16.43868,13.55715,11.61841,10.53166,15.29235,9.825202,7.681796,11.03577,9.495504,-1.70847,19.85217,15.76559,12.93418,8.864182,12.29515,10.33,-7.166635,28.40732,5.883791,-9.925175,-4.98199,26.89734,10.6295,-9.372795,10.77231,26.25984,-13.84945,3.622087,-8.222651,5.179632,34.19768,16.46977,9.085417,15.02451,9.158712,2.574016,14.04739,14.16453,14.4216,25.756,13.40688,23.81842,16.65082,31.93136,9.237587,2.673729,-1.839645,16.42182,15.98358,4.620531,5.009253,-8.56054,1.190011,3.129829,14.56796,8.188944,4.054852,-11.79262,24.49089,7.516462,16.9217,13.27964,9.574366,4.957626
