Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A25,A26,A27,A29,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D12,D14,D15,D16,D17,D18,D19,D21,D22,D23,D24,D25,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G5,G6,G8,G9,G11,G12,G13,G14,G18,G20,G21,G22,G24,G25,G27,G31,H1,H2,H3,H4,H5,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H21,H22,H23,EXG1,EXG2,EXG3,EXG6
1581894.53125,anger,-4.859764,3.670677,3.691125,-0.0881941,2.364657,9.314543,18.57417,-2.752618,9.755033,16.98637,37.48236,17.3173,5.860065,-7.312247,-1.857227,10.41025,10.83281,26.65302,10.57908,19.03112,3.328095,4.568264,24.53188,21.8811,16.19878,27.90799,12.68346,34.83167,3.705547,28.12703,15.55988,29.97653,4.484429,17.88855,20.19547,18.89374,16.22337,-0.6363235,15.04512,17.79411,7.505014,6.767627,40.96938,45.34872,31.08502,9.370801,7.694841,21.15851,28.9902,21.88415,14.67045,38.3975,20.43378,24.51421,24.10782,41.83657,22.5104,22.32335,26.07121,-2.341779,2.998914,15.74616,13.4598,27.18156,16.01556,9.853152,12.27605,7.444426,1.50509,2.619046,10.9155,10.89665,25.2211,16.44358,7.290184,-1.403818,8.873432,1.45273,2.625237,6.17084,2.234452,16.37161,49.75937,16.13416,-7.161654,4.855213,10.53801,45.28395,0.8398688,-1.842757,13.40925,13.1032,17.56017,15.91529,7.143951,12.23208,16.04922,9.618315,15.0528,17.25804,10.61228,1.065604,7.544238,9.813479,7.854969,3.26667,5.384815,18.16485,1.608534,11.18759,7.515882,-2.924816,8.980024,14.05038,-0.05574874,-3.757376,-12.12546,-16.66358,-1.128075,18.46807,8.75758,7.620801,6.266201,-0.5741235,8.763349,-2.670474,-2.665908,-5.954772,-0.1189192,-10.46726,-9.417603,-7.442061,-18.96996,-14.26279,-12.21165,-10.8375,11.26647,-11.34531,-2.918551,15.37943,-9.608694,-14.41802,-10.10381,-7.406451,-10.82599,-8.971877,-15.77883,11.79241,8.496203,11.24539,16.13618,19.91937,24.67533,19.30927,22.28083,23.41771,15.22146,18.41483,12.07881,13.84295,10.2135,8.956807,14.45847,10.63238,6.896813,48.21428,19.8213,17.79999,30.90055,24.16653,12.3667,19.13009,19.36592,28.17614,20.08483,56.09568,16.86098,11.01452,14.81148,14.3396,-4.705112,-9.351087,-10.97052,1.511687,-6.640615,5.727785,-1.000781,-2.307346,-9.616052,-1.161616,-4.363134,22.60457,2.837171,13.29771,17.86926,13.12432,14.88043,8.88743,8.248232,3.371382,29.92538,3.152344,0.8948368,-3.857773,7.251668,10.91534,2.400419,4.558476,3.17699,-0.9266922,-3.829042,0.009725872,-0.3646987,1.623711,7.867901,2.668024,-8.73815,0.9539791,-0.9834245,-0.9152458,0.8070676,7.192392,5.075339,5.762578
1583210.9375,anger,15.04074,17.22072,11.26992,7.248159,14.1147,13.93896,22.56688,23.59807,23.33763,22.85324,47.27046,24.08205,11.84833,12.33537,17.03332,23.18968,15.91468,29.74463,11.87266,18.32356,14.7877,16.97702,28.52661,37.33403,26.24692,31.84226,16.31917,32.74252,12.454,38.71786,21.36693,36.56145,11.89048,25.90993,27.52994,27.93103,26.04058,8.936421,21.94649,25.36562,12.65565,7.582003,43.41537,53.18724,28.8959,11.75468,15.00879,17.80641,26.82348,24.94757,18.17796,42.21023,15.38068,19.6449,18.80823,36.98292,18.78556,18.54075,17.73524,12.96266,20.11727,12.56913,10.05968,16.95732,14.95604,12.79019,15.59408,22.50535,17.44127,17.33328,8.917087,12.4743,27.11979,20.26181,17.41044,-0.6553336,9.822835,6.776483,13.14692,24.08229,7.405155,25.9253,61.1284,34.01358,8.974726,15.08619,22.14388,58.89949,21.44359,13.2481,26.67608,22.08592,24.5903,17.5884,11.38994,14.95435,20.39142,12.70801,15.96161,19.22295,14.57494,0.6372126,14.05613,17.87536,14.21391,8.927464,6.283623,18.71047,5.356148,20.42345,14.11297,8.210553,20.84665,7.965076,4.723328,7.122259,4.622117,-3.227383,10.86749,31.95553,13.67367,11.91244,16.94202,10.94581,28.01625,15.15015,11.05937,6.569341,11.24308,0.3594211,1.420955,-0.3613777,-8.759462,-0.1078516,-1.847262,2.853414,25.44108,-2.868551,4.89365,26.41275,1.882455,-5.346816,-3.14134,-1.858082,-2.984845,-4.926287,-19.11065,16.01646,15.34698,11.85873,12.52852,14.05088,20.48744,19.21675,26.89575,19.76779,11.76873,16.29016,11.04855,11.51039,10.26813,7.287502,15.69447,10.24566,10.08907,48.5956,19.99935,11.58683,19.28424,13.48557,7.203061,14.36731,12.88837,19.81161,10.67521,45.87359,16.14097,14.48505,18.76732,15.43391,14.34019,3.905722,-0.3069055,18.35509,9.861244,14.07139,12.21173,7.98514,1.793254,4.444228,7.013088,12.38905,2.23238,7.542723,8.708267,11.70451,9.582153,13.06764,14.52302,7.199646,31.6281,12.33435,10.43623,10.4773,9.848595,12.95352,6.282996,8.850895,6.610854,1.585447,0.06517785,11.86595,13.78441,2.701473,14.81791,6.461545,6.819867,17.52337,3.78697,-3.828121,13.72957,23.24937,28.55541,13.40488
1589160.15625,anger,-1.527543,3.566621,5.073352,8.761827,9.820214,15.6287,28.64067,-1.833326,7.17309,16.34254,37.9537,25.305,14.33688,0.9933437,-2.210649,7.303479,5.199857,16.30992,1.903144,21.14656,1.913322,-5.691913,16.12283,28.1501,18.98119,4.180462,4.838851,25.61991,11.00872,43.10181,27.05247,42.00219,14.81392,28.89562,30.12321,31.17533,28.99091,13.37074,26.40385,30.09043,14.03771,13.06234,49.54967,57.72293,32.08232,15.34891,18.05316,28.29483,31.14237,22.76552,20.57354,43.9469,20.65325,27.23891,23.22645,36.55902,18.57521,16.34554,24.11545,23.09039,23.63881,15.46315,8.758309,5.980525,-3.209794,-1.200337,-1.722331,4.447989,34.19407,34.68109,12.25177,3.568436,15.48186,5.222785,-1.359815,4.061796,10.59709,-1.386114,2.213004,3.935798,21.54195,14.51648,53.54705,20.54239,0.1672826,28.8977,29.06402,60.94326,17.70095,12.22327,35.38768,21.81384,27.53538,22.78766,14.19798,13.69176,23.25346,14.68993,13.83149,19.23734,16.02066,7.471217,9.049055,15.70457,12.55031,12.04986,14.70427,16.08951,-1.643492,18.37303,16.91614,8.441656,25.63773,27.28953,10.68521,9.657002,9.304235,1.753308,14.76636,36.31937,4.135735,9.883134,-0.8546664,3.83452,18.44838,11.77743,22.1534,15.72338,25.82764,13.40207,14.34847,13.74346,0.7470348,3.983408,8.489017,9.799993,30.42185,6.071271,13.72369,38.05265,10.12688,4.121714,9.180434,10.482,14.48559,13.04187,0.8655053,0.3250412,4.243322,17.65232,18.30761,16.13368,20.02429,14.52546,9.466413,14.07048,4.941861,16.92817,13.10079,18.85455,11.54298,10.43036,13.57412,3.486678,-4.649972,32.55042,2.415144,6.604195,23.51894,18.82431,14.65741,13.52769,14.46381,18.94393,7.441191,35.25388,-5.06985,2.567885,10.18859,-1.459239,5.161351,-3.682704,-8.171085,8.781144,0.8786837,15.67303,8.313075,5.556019,-3.001405,5.715877,5.74381,20.75714,15.22455,11.25069,13.55381,14.24084,13.34178,19.784,15.93336,10.90444,37.2236,16.28716,9.812634,4.75964,13.84257,20.98256,13.13954,9.671882,16.4972,7.971791,0.959122,7.114529,2.513512,1.790695,7.753489,-0.2084289,-4.545683,6.024333,3.749038,8.750643,23.11928,19.34557,10.67831,16.03346
1590609.375,anger,-9.337905,-7.396919,-6.754726,-12.16856,-10.99445,-6.205099,3.589701,-6.887216,-6.981165,2.984669,24.32612,1.338217,-6.899173,-2.935347,-6.426026,3.445006,-0.1587277,11.72204,-9.178242,5.387398,1.948419,-19.83565,10.77803,13.51909,4.911841,-9.148751,5.478222,22.84385,-5.783487,17.64517,6.751663,20.38225,-3.529698,3.432351,4.55593,7.300652,3.940339,-9.453238,-2.569643,3.681492,-8.279042,-10.0754,18.08274,24.547,2.024815,-10.70773,-7.648366,-1.710908,1.798682,-4.571386,-11.12504,14.48345,-5.868132,4.955967,1.725019,16.21889,-7.166772,-5.174039,2.922747,12.34472,15.34721,1.763729,-12.95949,-6.019907,-16.70274,-13.74355,-9.391605,-6.849478,16.50958,14.67924,-1.485175,-10.72954,3.474495,-4.623778,-5.062685,0.2396588,-0.6240335,-9.72883,-6.990277,-7.48589,12.25613,12.59935,45.15296,8.381303,-11.4935,11.37704,20.40021,47.2373,2.296114,9.027247,22.39702,2.704644,9.595088,9.243813,3.419722,-2.773854,10.76071,6.718072,8.493186,12.2287,12.10586,1.637174,15.13002,18.611,12.13093,6.29388,10.76422,16.16745,15.81214,28.51353,13.55364,3.849138,15.70471,3.326766,5.177729,5.003743,4.232547,-4.114451,12.69795,25.05786,-1.901505,2.556202,3.450556,9.730323,13.98459,12.01093,9.093488,6.403867,14.23658,4.440686,5.717352,5.737539,-2.982012,-4.892594,2.325245,3.234299,18.93376,4.358898,10.53243,25.41425,2.809797,0.5740459,5.478296,4.482344,4.100721,5.272104,-0.4576601,-1.966227,5.682763,-5.946504,-4.10452,-2.247019,-3.722208,-11.33921,-9.449728,-9.326766,-10.44317,0.01026583,-1.248148,1.850333,4.477082,3.024718,2.930675,-10.02085,-17.79297,14.54711,-13.98595,-14.9486,5.902245,0.2604609,-4.224167,-1.762516,-1.221028,-1.229225,-12.16425,17.84289,-16.52428,-4.685301,2.150217,-9.137563,-2.801558,-10.98616,-11.74922,-2.0829,-3.244949,7.249369,-0.6802292,3.424981,-1.854498,13.40623,4.78001,7.358631,7.962882,-1.845953,16.35412,8.887683,4.870625,13.92645,18.1809,-2.463859,20.24745,-2.993826,-8.580843,-12.66272,-3.794652,3.136919,-0.3363414,-2.437294,3.14365,-6.206771,-11.55257,-6.053041,-9.639699,-8.083531,-6.483527,-9.117626,-12.47415,-2.145858,-8.943024,-0.4263721,4.365062,-1.839985,-6.552901,-23.16016
1592175.78125,anger,15.14171,21.69252,20.59373,28.8594,36.77231,45.15185,55.30548,14.45785,26.09276,42.80327,73.54884,56.37795,41.54211,8.781747,15.71843,30.85205,40.48155,48.0779,33.01239,48.37586,18.96384,18.25882,46.16408,59.13884,40.95634,13.35757,36.82153,53.49348,39.34692,59.80829,40.56423,57.77312,29.06075,53.86842,54.0162,53.86624,46.93681,27.54043,54.94269,55.41086,32.83206,41.90042,75.64251,80.16544,57.77652,34.00324,28.6664,54.10531,61.63626,55.32788,50.14249,68.23194,38.34296,42.95413,52.21449,70.94794,47.5512,37.84503,37.55719,23.81123,27.72358,24.40603,26.51594,37.25829,31.98598,18.86616,9.56592,-0.6542898,18.16789,17.77612,21.99412,24.55871,38.17504,17.73055,7.427656,7.870632,22.45009,17.23491,14.69481,5.439289,23.11583,25.0488,61.3671,24.55312,5.558523,29.64991,25.73237,59.48569,15.50309,9.521132,33.99448,33.58813,40.24367,38.76914,28.70242,27.92059,34.06869,27.24869,27.7644,30.85187,26.27043,19.28001,18.00658,18.38782,21.46707,19.08065,22.05425,17.21444,3.86097,19.08139,20.85072,13.0882,26.00955,21.50316,10.88388,10.88385,4.747386,-5.000571,15.2175,34.36432,-10.41397,-5.858618,-8.096715,-4.278716,11.44452,-0.6070082,15.95529,10.34307,18.92385,9.469769,9.123022,9.904333,2.490117,-0.6697358,9.659165,7.652979,28.21446,5.242857,16.36257,30.87263,8.365439,8.262177,10.09453,8.754823,6.171076,9.21125,2.049525,-1.879074,-2.903947,46.99125,46.03011,50.1398,49.33648,47.42414,47.35772,44.49705,25.49613,26.13663,23.93254,24.92299,10.14653,18.26869,21.41561,13.19796,11.50092,62.74593,40.69653,38.0696,49.92501,45.66284,39.77486,40.79359,32.64936,40.30311,32.73636,69.33411,21.84505,2.780952,7.044281,15.11402,11.65794,2.524388,4.047346,15.58995,11.13721,27.23149,16.72715,17.05239,10.66692,19.36422,17.18211,32.02225,14.73068,21.53477,25.37544,24.05336,19.49589,13.43851,28.33351,27.68466,51.38213,28.466,28.70394,16.89903,24.08512,31.18064,28.20015,20.691,30.5013,15.51953,5.694799,18.91597,16.35836,9.787251,22.4215,9.287215,2.673085,13.40074,8.063411,21.80522,14.48592,21.19585,14.45062,12.88828
1594140.625,anger,2.962044,9.610341,4.816434,10.1773,14.87535,14.35156,26.2711,0.2584805,22.36717,21.62959,37.99426,23.54874,12.23093,1.175626,4.911265,16.13435,14.76149,25.81636,7.345423,19.30191,8.459081,13.6957,24.51006,33.08312,25.11778,10.69457,9.636001,26.43739,10.7515,34.28113,24.26577,37.85395,13.01861,23.94329,23.40236,24.6272,24.63168,7.503585,22.23483,24.12556,14.61745,11.17864,47.98353,54.91732,37.75745,16.21029,19.83758,22.42372,32.82303,27.4816,24.66737,51.22803,28.0943,31.81709,15.78194,42.11728,29.87717,30.7477,28.15186,15.55405,23.88646,21.54149,20.00921,26.52087,24.25182,21.33018,20.00972,21.84789,18.68691,26.48662,19.63115,20.56518,33.36915,27.54988,22.60087,11.22597,21.10634,16.30108,23.26328,17.73935,12.42491,23.58326,66.9404,34.6907,15.07481,20.15955,28.31083,64.3501,24.08195,12.44412,30.36066,22.3764,24.9673,25.80144,17.76836,12.97816,23.01774,16.5211,17.07868,20.77805,17.64581,8.429117,9.422317,14.74194,9.712857,12.49352,14.0014,24.78395,-1.526164,21.83426,16.16566,8.63994,20.68167,31.55452,12.7785,12.54247,4.965877,3.425603,17.1241,32.43023,8.465751,15.08485,13.40289,18.47667,28.17355,17.22488,16.98474,15.07035,23.01217,13.28446,14.02274,10.91372,2.534432,-0.2438063,6.542857,9.524059,26.30526,6.557693,17.45114,32.27158,10.86399,7.776955,11.25322,15.86227,7.668933,14.66276,12.46982,19.27396,15.09096,14.63776,18.42118,20.70798,25.2763,24.77843,31.57073,30.14656,24.86474,31.32638,24.07156,14.08409,20.12269,16.23571,26.44641,20.33401,20.11609,54.79718,23.19266,15.31974,25.42146,17.52074,11.45753,13.5659,15.47577,25.35991,20.70392,54.89034,24.7446,19.70141,23.4695,22.36916,3.630133,-1.160449,-0.2954624,10.73415,5.213665,17.40574,10.10377,10.99074,1.912551,11.03434,10.34904,19.93256,12.68804,11.81488,25.5836,16.29295,15.00425,16.25821,17.38733,12.82088,33.99757,14.00525,9.072777,12.434,16.80098,18.89641,13.16715,15.82071,15.58376,9.641588,6.457837,11.8683,3.115011,3.935553,11.24007,8.464936,3.407244,11.07599,8.708196,8.235759,13.5652,30.02182,10.62634,14.03534
1598125,anger,17.82104,34.79034,31.05544,28.46442,27.89035,25.18133,34.52477,20.20697,32.68405,40.3668,54.92964,32.15846,13.0513,8.059261,14.98615,26.85551,30.51219,30.29816,7.920754,15.7719,12.86737,16.78596,28.99922,15.21534,6.673697,21.95599,6.262468,20.9734,31.75037,62.838,54.17991,71.52941,49.8355,43.14682,46.92282,53.48222,48.92363,39.43703,34.72868,42.19559,38.73804,13.2434,48.03064,60.77332,41.45773,28.23491,35.58723,17.80492,24.45153,21.60397,20.69514,46.45525,29.81358,41.13612,12.51165,28.90578,20.14908,24.80337,31.32775,8.424002,23.78138,4.994037,-1.045259,8.613486,9.204487,9.029352,4.441535,5.92124,24.12811,22.62509,3.363837,-1.007424,18.22256,8.643561,6.364109,-12.90486,0.1814795,-1.344602,-1.599193,2.363669,2.113523,12.48752,46.76292,12.25132,-8.211176,12.93762,17.79217,48.8051,1.598528,9.493028,26.98545,50.59214,61.94217,59.55662,52.0047,38.8741,54.51534,51.72459,35.55767,43.47889,41.68354,40.61926,29.38194,35.23533,31.39318,30.63967,39.53942,25.33466,25.28752,35.87045,28.04801,15.74701,33.95314,16.25583,14.29357,14.57609,13.6319,4.07129,18.58702,37.38574,1.874561,14.23512,-1.457588,6.062461,13.66414,5.640599,16.62082,13.98101,16.60664,7.962814,8.05468,6.505559,1.568002,3.803121,8.657896,9.327488,31.17345,6.304959,14.95989,34.6746,10.13589,6.23063,8.280767,8.171209,5.670002,7.824587,-4.710958,13.12486,10.61545,10.69637,9.439611,9.46055,10.85826,15.28587,25.92842,26.25926,17.10718,27.48715,28.42348,34.61621,26.31534,26.64358,27.9675,13.02996,4.71254,45.90495,11.75462,2.34252,12.49641,9.083254,3.678134,2.038966,4.569958,7.306714,0.2398607,40.13816,6.407832,11.89172,19.07463,9.354613,7.145184,-1.889866,-1.91338,9.366372,2.580748,12.74924,9.143202,9.02156,0.4834278,1.001439,5.644307,7.279627,-4.895234,-2.82173,-4.056526,-4.039582,-0.2755645,3.167968,-1.892959,47.91015,71.19347,48.13699,37.60859,32.67885,49.29781,57.98917,50.58527,53.44209,50.8169,44.81831,33.45295,43.23544,31.45306,34.9504,41.91206,35.53226,29.65597,41.34673,36.46276,46.16703,13.17099,41.01444,7.194294,36.4901
1613085.9375,anger,-8.301601,3.547666,7.77957,7.731375,14.18704,18.81084,29.94527,0.5598294,4.184053,17.89526,40.52619,27.67662,17.5766,-5.686962,-5.454525,7.66955,5.687076,20.68455,6.577327,17.68451,1.992602,-5.289977,18.14996,26.15485,21.89641,13.61464,11.28803,25.61861,12.17037,41.26538,24.33688,41.3827,13.02839,28.2914,32.21158,34.39893,30.88245,9.750207,23.92603,34.2114,15.19428,11.11254,50.0715,58.37084,37.66686,14.38144,14.12882,23.39452,32.61647,23.86461,22.40019,47.26783,21.76756,26.77126,24.6485,29.46457,21.26973,22.33301,26.91311,10.70409,22.0525,14.47975,10.83967,23.43724,18.65067,16.30775,20.02629,17.38939,23.16873,22.22429,11.95439,11.8602,29.87217,22.47915,17.67874,0.8896398,8.101327,10.12594,13.67692,23.21705,8.658777,18.7277,57.68325,28.44625,5.33897,24.13518,25.73733,57.65528,15.70212,14.1683,33.38068,16.36294,24.92549,21.91999,13.9257,13.9261,20.24063,10.29479,14.56877,13.45109,11.60121,5.521344,10.85723,16.217,8.279428,7.470055,10.6585,15.36163,4.8256,12.34313,8.324394,-0.6870742,20.02195,15.72217,6.706568,0.9882407,-10.61728,-10.54199,7.454294,25.20307,16.8876,12.14745,14.12179,18.27981,28.09892,22.73295,17.89936,12.20719,14.93431,5.967199,6.96548,5.991854,-1.895682,-6.292816,1.239704,2.697965,20.03052,1.040114,10.40523,24.9354,-0.008367703,2.923292,5.220828,2.031077,4.592018,5.362933,-8.24292,10.58477,14.57036,13.03446,13.85243,13.67702,21.25369,18.32277,26.55751,21.15092,16.98087,21.35633,16.54032,15.27862,16.72225,9.801302,21.52091,13.0665,13.36604,45.52246,12.44107,11.5295,18.71237,13.60281,8.583008,8.947225,9.61211,21.41761,11.33428,47.35466,16.23395,14.07263,19.3053,19.12944,-0.6642476,-7.097938,-9.31766,4.334236,-1.81142,13.00094,6.298704,4.792796,-4.717361,0.6914759,-0.3178701,14.69768,8.269773,3.323322,6.033534,8.805981,8.933915,14.28911,18.36831,10.37621,37.68736,13.91998,9.554584,4.657974,13.90065,18.17195,12.48297,13.63402,11.16188,8.926093,3.632948,9.161496,5.91375,1.086762,11.39306,2.540847,-0.8255872,8.660052,5.183831,6.305516,12.76107,13.20036,-0.3427127,3.230618
1624316.40625,anger,0.007124152,4.135193,2.79519,-0.6363853,-0.6169947,4.282098,12.4354,8.146086,7.62215,11.54239,32.55303,10.42329,2.132699,1.657528,-0.9279158,11.36159,4.795323,15.00115,2.51956,16.10784,6.209696,6.766413,13.14152,25.16181,10.73864,9.963419,9.375804,29.69957,-0.5937614,24.49516,10.68904,24.67283,1.317863,13.84768,13.95579,15.59818,14.19071,-4.475682,15.67091,13.79835,0.8297496,6.681499,40.16588,41.46075,24.95146,3.665463,2.279651,22.3542,28.60635,20.21741,16.03199,42.68093,14.70124,15.66819,24.98267,41.67422,24.38806,19.9188,21.16327,13.04464,21.76624,23.84867,18.552,30.06674,14.75485,12.07767,5.970454,0.01184079,12.89537,14.37432,21.80519,22.60363,32.88214,14.36578,6.698673,18.28231,20.02586,9.534032,11.6342,7.621926,21.6419,30.96354,57.98166,22.45326,1.27301,19.07569,30.91885,58.28483,15.32116,8.44213,28.14446,7.47573,13.56789,11.56192,6.132413,-1.220788,9.823895,3.862297,1.623529,7.424681,5.481179,2.404157,-2.722582,6.466533,5.140394,2.745982,7.396715,8.315471,-8.052604,9.627059,4.859611,-0.212199,12.65918,11.33038,1.829904,-1.828053,-3.295266,-9.509438,5.095897,24.64581,1.034774,1.208157,1.153581,-0.8067209,13.82496,0.1324408,10.53893,8.171474,7.625504,3.633667,5.047279,4.065701,-5.833306,-6.179917,-1.23614,-0.3961634,17.2818,-2.647181,6.154294,23.6449,0.02421049,0.6113486,-1.084137,4.049924,0.9079489,4.582967,-8.569347,9.32946,2.619189,12.17562,16.59396,20.42995,24.53486,20.46537,30.25279,23.54829,14.29321,18.20546,7.422508,0.2463145,5.743894,0.2381286,13.13149,12.96752,9.047171,48.13097,25.65347,20.98396,27.07318,17.75726,10.79858,13.63825,18.12811,22.2614,21.56049,55.94573,15.35257,8.231193,11.11357,10.86066,2.380833,-6.50041,-6.587116,5.167678,-4.618519,12.03588,3.981866,1.808188,-6.537646,5.638342,-1.381789,21.27252,19.80139,13.71745,27.08116,17.07073,20.8296,31.38268,23.80441,-0.430994,24.8437,3.990401,-3.765702,-7.004869,6.587153,8.319087,3.433058,4.371393,8.766539,3.754156,-0.6830513,0.3366807,-1.231149,-3.443492,6.432981,-0.4498079,-4.068427,8.183132,1.992308,6.057852,1.533889,14.38506,-1.05603,6.781639
1625332.03125,anger,1.366329,6.602599,1.269273,-7.006628,-9.780562,-4.221761,7.530465,7.673497,11.8997,10.08753,18.50113,6.529459,-0.5433313,11.9292,6.622949,16.34652,7.842282,19.6199,-3.59381,11.19752,15.81717,15.38053,18.60315,25.01206,7.505381,12.30157,15.19238,33.11149,-8.118577,15.19762,-3.05988,10.50393,-15.18944,4.662733,7.313806,4.832159,3.360521,-20.19877,3.27396,11.23619,-4.099286,0.1305312,39.02345,42.00384,26.71243,5.588077,0.4540188,12.57195,25.47255,21.54023,17.2161,45.79117,20.35127,19.76671,24.09062,37.23546,26.36961,22.52019,22.56606,18.71889,26.13416,28.55319,28.61961,30.26153,27.0466,18.95808,17.62609,11.02545,22.14144,25.20736,26.60799,27.44655,37.73453,23.21218,16.91792,21.49165,27.0254,20.9767,19.52725,26.61983,26.08568,40.64562,69.83755,32.91515,9.995234,28.31968,35.64068,69.30514,25.28742,12.45902,38.75651,-4.182212,-0.02216712,-0.7152811,-7.504977,-1.333243,2.298801,-6.066934,6.29803,7.903572,1.635432,-11.51299,4.963752,6.90051,-0.9615396,-0.2760364,-4.541879,18.01847,3.451453,9.934555,6.198306,0.8281263,11.47764,16.72629,3.757678,2.021198,-5.55255,-4.249682,11.24925,31.11974,10.84811,8.007013,13.16628,16.35775,30.18041,15.50843,21.93217,22.27277,17.20739,13.68982,14.70909,13.5158,3.307334,5.20015,8.339024,10.24533,24.50345,8.344631,18.28485,36.70493,12.52267,8.798551,11.98689,12.01628,13.3677,12.50004,3.00897,14.04135,5.777738,4.387199,12.23916,19.77983,25.03773,22.8567,34.6673,24.53968,16.88877,19.04469,13.11364,4.451952,8.121239,2.672973,12.87992,11.5697,11.20076,48.09532,29.26436,24.56198,27.85873,18.99212,7.168818,15.33763,18.67522,27.91177,24.49975,57.98328,21.44796,13.13229,15.41635,18.87889,16.10501,3.406951,6.655444,15.56687,12.49343,26.62437,17.21036,22.29782,12.16882,18.58137,15.37915,31.08692,27.04854,15.26547,33.99688,24.18331,25.19514,30.73647,33.85936,-15.3482,5.497962,-10.78651,-12.5112,-6.755021,-4.531757,-4.274672,-11.87361,-7.949186,-5.977077,-7.667714,-8.420043,-7.916485,-5.550975,-8.562446,-3.427811,-5.904402,-7.971846,1.229126,-4.919153,-14.49173,10.23148,17.1399,17.28536,6.545536
1626601.5625,anger,-11.11377,7.153907,16.98066,19.27817,21.81977,27.50643,36.54857,-10.6764,0.7397337,16.68169,40.89915,29.48758,21.44144,-17.9455,-16.57818,4.120604,4.869627,19.11336,4.034882,23.47261,-13.04429,-14.64659,17.64269,23.85497,18.8644,-12.22301,0.1327483,21.15717,31.35763,66.59743,54.95419,72.33192,48.48342,45.97676,54.59924,60.39473,59.90432,45.48741,38.69703,52.84789,45.84278,22.69947,63.34638,76.4231,53.63941,39.20163,43.87253,29.797,39.67952,31.18594,35.18699,59.39109,45.96432,56.55423,27.43122,38.35486,31.4591,42.24461,57.74543,-4.58356,2.989508,6.869065,3.822669,22.17887,19.90849,18.16861,20.19684,25.96062,3.494401,3.958823,4.787642,14.02171,26.98178,23.86285,18.97373,-3.195241,7.003158,10.19516,17.08025,16.42716,-6.185606,8.023789,55.25715,21.02788,2.570707,-5.030088,8.018976,49.81188,6.509313,2.401494,15.50301,50.52937,54.75288,49.93967,39.84583,37.71162,48.95033,39.84867,45.8041,40.58699,34.90901,26.79883,38.85564,30.26147,26.21189,18.21202,24.97758,50.51025,24.56934,25.3765,17.97742,7.216325,23.93121,15.21685,7.039582,8.80257,6.559815,-8.347096,3.753293,22.39627,20.63666,32.96834,15.38421,18.35919,21.05728,10.76036,-4.061573,-3.267647,-1.688276,-9.42881,-8.137631,-6.705461,-14.58442,-13.31213,-7.851296,-8.046598,15.92202,-9.299663,0.1558732,13.43174,-7.454301,-9.422844,-9.278339,-5.602975,-11.44152,-6.855072,-16.46016,36.85633,43.56541,19.41559,17.90384,18.44082,21.25636,25.19956,28.50599,35.69731,34.38523,51.39488,52.93615,49.12778,51.77275,50.33252,55.59506,36.33549,24.57342,53.75073,24.71116,11.76953,23.84563,12.96331,13.59923,9.023498,8.232732,17.35886,8.430602,49.70335,23.64405,33.5473,46.19196,26.52915,-23.64265,-28.81706,-28.32418,-19.35386,-21.50042,-10.21054,-18.58871,-16.06644,-20.10658,-12.75335,-13.02505,8.474888,-9.013626,1.346289,-10.89675,-2.306618,-4.197721,-1.089241,-10.94794,43.73096,68.12288,45.32074,38.6471,30.88036,42.77453,50.1113,39.98008,39.57725,38.6956,30.63069,21.99933,28.84749,22.98228,21.02347,21.03405,11.55961,4.520205,11.57576,26.3423,30.19371,13.68348,2.192635,-4.207169,18.57929
