Time,Event,A1,A2,A3,A4,A5,A6,A7,A8,A10,A12,A13,A14,A15,A19,A22,A24,A26,A27,A28,A30,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B27,B29,B30,B31,B32,C2,C3,C4,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C18,C19,C20,C21,C22,C24,C25,C26,C28,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D15,D16,D17,D18,D20,D21,D22,D26,D27,D28,D29,D30,D31,D32,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E32,F1,F2,F3,F4,F6,F7,F8,F9,F10,F11,F12,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G21,G22,G24,G25,G30,H1,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG1,EXG2,EXG3,EXG4,EXG5,EXG6
3804976.5625,frustration,-20.90418,5.102692,-1.927605,-11.15204,-22.44443,-4.66254,-5.308963,-20.75451,-1.433172,-14.99669,32.52293,-11.48956,-25.70805,-7.518713,-18.71161,-11.1332,10.38336,-6.443535,-8.861235,-6.14165,-13.84638,-5.854917,-1.828717,-10.46393,-3.723235,3.350528,2.057129,6.453773,-0.4638238,4.690185,-2.886606,3.083777,0.9119983,5.250601,-18.58242,3.646398,-3.451406,-4.283684,-2.059023,-14.12414,12.53528,-0.3143882,1.286829,-14.19317,-22.20043,-8.815296,-8.554575,-7.11367,-1.210448,-14.95817,-8.449562,-13.83694,20.11356,-9.193536,0.1297022,-7.437752,-8.212915,-16.76234,5.786192,-12.68787,2.332115,21.93981,7.488613,-5.895226,10.16187,21.01404,11.30439,-11.12358,-14.72889,24.94833,17.84407,-13.52883,-10.28782,-11.54724,-10.34859,32.91901,-11.56861,-15.97771,-9.695708,-4.113615,-15.83007,-19.31639,-6.26132,-17.47556,-13.17357,-10.25689,-10.74423,-19.46196,-12.69271,-9.770768,-27.7597,-10.67346,-18.89879,7.807008,-9.214105,-15.09141,-17.42334,-12.30475,-22.06906,-12.32351,-11.4119,-14.77253,10.02714,-11.78696,1.014098,-11.1733,-11.75148,-14.43956,-12.19159,-6.993082,-12.66417,-13.75803,-11.93128,-15.26175,-28.46381,-29.29635,-19.01341,-23.69744,-25.71084,-22.68708,-24.53419,-35.85819,-33.0575,-26.88599,-29.14101,-33.68581,-32.00083,-29.41928,-34.03265,-40.34032,-16.86071,12.4736,-18.70504,-16.02697,-23.85648,-12.80144,-25.54748,-23.93471,-9.992135,-19.99084,-27.41409,-21.29538,-14.33342,-4.696219,-8.381518,-16.8704,-15.80253,-16.40752,-3.763096,-12.47988,-6.225771,-10.87002,19.38115,6.09186,3.301559,3.349322,-16.68579,-4.507312,-7.507986,-8.043954,-28.48212,-25.91175,-23.91464,-19.74616,-16.48476,-20.77826,9.097324,-13.71729,-17.50845,-13.49429,-17.13217,-24.43434,-29.07711,-56.16939,-29.64767,-41.97332,4.214279,-11.35293,-13.13343,-1.882804,-4.820453,-4.96071,-16.24406,-7.693924,2.398073,0.9029383,4.998633,3.524903,-14.51759,-12.80467,6.251403,-3.638664,-11.88361,-11.55011,-10.19357,-6.012988,-12.53074,-7.655211,-9.47762,-30.53314,-15.81128,-27.54952,-7.861466,-19.86051,-31.24142,-22.57633,-20.65807,-19.37765,-14.84692,-12.53601,-20.6514
3838882.8125,frustration,-30.91642,-7.179072,-8.662644,-15.90752,-14.24231,-5.86392,-7.305845,-22.778,-7.712098,-25.04013,31.05186,-4.525722,-22.2782,-11.40605,-17.95487,-10.21929,8.496513,-4.446042,-5.994773,-17.81063,-5.216085,-11.32368,-5.293215,-13.93971,-7.576196,-1.757336,-4.067322,2.14787,-3.215898,4.734596,-7.718624,6.979605,2.758077,2.107031,-20.14548,4.735015,-6.286307,-3.278004,-1.054494,-14.997,11.96043,-9.30429,-0.06852255,-14.65536,-21.7031,-10.39326,-7.891148,-7.613941,-3.919921,-13.9688,-17.15168,-19.08117,14.23087,-19.17851,-16.65781,-20.44913,-15.45678,-20.02707,1.700946,-16.98715,-6.068417,12.16396,-8.422867,-13.23499,1.986362,10.28313,3.633639,-15.34547,-24.07988,15.0487,11.74921,-17.475,-18.56522,-14.54068,-13.51758,28.6092,-9.704039,-10.156,-15.35025,-16.73664,-15.66875,-21.19129,-13.03931,-18.22106,-16.60327,-12.52906,-19.6508,-29.55831,-19.40883,-12.73298,-34.54203,-20.82294,-20.44926,1.323823,-5.704115,-17.20563,-20.67919,-9.047483,-17.82591,-7.469136,-8.619103,-11.59786,3.411923,-12.64518,-2.700036,-13.13647,-9.776418,-13.06693,-13.08111,-6.502048,-13.2754,-13.9457,-13.30718,-13.34648,-22.80869,-24.88435,-16.21572,-19.944,-18.64851,-19.07091,-19.47253,-26.2854,-21.38564,-19.26439,-23.72881,-23.61764,-19.51797,-25.57226,-25.6296,-25.17966,-11.76443,11.36794,-18.88007,-18.43964,-30.20673,-15.18639,-23.76932,-29.5206,-11.17746,-19.53887,-29.85938,-21.86433,-15.59216,-11.10856,-18.98627,-25.19198,-24.60134,-19.76752,-8.958016,-17.64771,-9.363952,-16.01169,18.29464,2.222594,-3.402699,-2.906823,-24.91196,-11.60252,-12.89058,-18.62802,-31.00828,-26.94659,-22.53431,-27.80944,-21.96258,-26.05695,13.48598,-15.15593,-22.04053,-18.92492,-31.6711,-26.48391,-43.53526,-58.07524,-36.48053,-46.14344,-1.160059,-6.21524,-6.43297,-7.486822,-5.851224,-13.5658,-23.91146,-13.88561,-7.860309,-10.55195,-5.694141,-7.766082,-22.45105,-21.79628,-3.211901,-9.525534,-19.50249,-22.66386,-22.43796,-16.71205,-27.48214,-22.13704,-25.25099,-33.39159,-25.85314,-30.80674,-20.96154,-24.52036,-37.2886,-20.29728,-29.98756,-25.07469,-30.2224,-23.35929,-32.8314
3900429.6875,frustration,-20.91294,1.788272,-2.147598,-11.03281,-11.59224,-6.171947,-5.333416,-15.49213,-2.155246,-17.47578,34.49369,-0.1999932,-14.39757,-4.752239,-13.07011,-3.882099,12.12266,0.253545,-5.402182,-9.09949,-8.879321,-8.796061,-7.346782,-15.45896,-9.206723,-3.971651,-4.37007,0.4266596,-4.71544,3.44197,-4.909837,-1.143707,1.856536,8.454999,-18.49459,7.506957,-2.739377,-0.2173168,-0.4586624,-18.98572,15.31742,5.690902,2.888828,-12.06502,-15.55971,-9.235688,-2.908916,-2.534633,8.062765,-6.746482,-7.504432,-7.028191,24.70128,-3.808441,9.233514,9.559739,6.051497,-9.203489,12.44385,-6.707752,4.268164,26.19513,17.0311,3.309441,12.16009,26.01616,16.56378,-2.585265,-8.445457,30.24752,22.81438,-5.240864,-7.477344,-6.10324,-1.680617,34.63159,-14.25463,-13.736,-14.54449,-10.24639,-18.83252,-23.90903,-17.28864,-19.16921,-16.50711,-14.80945,-15.30145,-16.21532,-17.25157,-8.234081,-29.23992,-8.003366,-16.41412,12.26573,-3.784816,-9.274957,-18.74175,-7.900217,-17.27978,-8.339525,-6.194858,-9.363494,23.99355,-5.600379,11.39453,-2.961372,-0.2016973,-3.158931,-2.252897,5.775448,-1.465748,-2.576381,-0.411263,-2.80887,-13.87281,-14.1346,-10.60698,-14.34208,-13.68605,-17.89935,-13.09819,-22.20786,-14.09134,-14.1277,-13.14045,-17.36598,-9.759666,-14.22519,-19.22055,-14.03412,-0.9486105,17.00332,-11.54388,-10.66858,-15.68987,-0.938903,-18.92962,-16.66615,-2.191632,-11.52191,-27.97617,-16.41081,-7.056387,8.130534,4.020165,-7.491423,-8.991715,-10.95277,4.428955,-5.884795,-0.8293377,-6.580946,21.9726,8.60943,8.813722,11.41155,-7.796647,9.526918,-0.2948552,11.77419,-24.55218,-21.66,-16.69759,-18.35341,-9.272184,-11.16984,15.0901,-10.991,-7.03297,-0.3512038,-6.418326,-13.12488,-19.77833,-37.23514,-25.31599,-29.68622,8.207193,-11.34159,-7.023307,-4.196096,4.26024,-11.37005,-22.34851,-12.73374,-7.898098,-10.26448,-3.546843,-2.057839,-20.08296,-17.93191,4.320174,-7.30915,-11.55623,-20.47695,-18.94892,-15.30228,-18.53382,-15.60682,-16.52508,-40.96944,-16.39154,-36.66889,-14.70334,-15.62486,-29.48565,-9.398088,-20.63861,-11.35315,-18.53283,-13.66642,-22.25423
3942148.4375,exit,-32.26464,-2.74365,-7.20915,-20.79832,-11.65296,-15.42243,-13.14425,-17.10942,-8.80155,-20.49858,28.58738,-8.285787,-16.21721,-7.975284,-12.38721,-7.960229,13.53365,-9.99505,-4.606404,-20.43663,-2.143346,-13.75504,-6.620949,-14.61149,-6.016465,-0.1973471,-4.744452,0.7738791,-4.93986,5.872479,-6.965213,4.097918,4.797013,3.33462,-17.57853,6.154001,-0.9588563,-2.47701,2.249562,-14.5516,12.61099,-5.191547,-1.174495,-15.78967,-23.85638,-8.305652,-8.354405,-8.02036,-4.156949,-13.87075,-14.70525,-14.08459,21.31396,-13.11965,-8.238559,-14.03555,-7.280629,-15.37663,4.660931,-11.78472,-2.978693,17.48026,0.5845844,-9.588438,4.078877,17.10777,9.376435,-10.10201,-14.40684,20.28743,15.3635,-13.68764,-15.70622,-12.84919,-9.899494,29.52549,-13.73611,-12.83906,-16.61013,-16.40207,-18.86168,-21.92955,-17.3725,-25.17479,-18.59427,-17.43916,-19.899,-32.99142,-18.65673,-15.68491,-36.68172,-24.99634,-21.41316,6.241558,-10.43348,-16.00108,-24.28132,-13.21444,-23.18384,-10.45543,-11.02215,-14.09278,7.550512,-12.16267,0.7381997,-10.49368,-8.216256,-12.49125,-13.25823,-6.592335,-12.25374,-13.96937,-12.17255,-14.58548,-26.0075,-26.62318,-19.64268,-22.51206,-22.43095,-22.52573,-22.10232,-29.48976,-24.30736,-21.55089,-26.69294,-25.973,-24.3686,-27.11362,-26.4902,-26.96582,-7.380076,18.1224,-14.44763,-15.28898,-22.77779,-11.95364,-23.51054,-25.02501,-9.454424,-19.39958,-26.34686,-16.33437,-14.71762,-8.673311,-16.78989,-21.13877,-20.57399,-20.93664,-3.762697,-13.35011,-3.845016,-13.61796,22.43617,4.491225,4.881388,-0.718541,-20.37823,-8.689198,-8.298038,-13.55923,-25.79273,-28.02706,-17.78942,-16.45649,-15.35974,-18.23977,12.24634,-11.35382,-16.59845,-20.9621,-25.3243,-28.63766,-33.47934,-42.30437,-30.14359,-41.76799,3.272464,-4.139248,-4.182098,-4.57898,-4.147611,-5.554042,-20.98049,-9.678801,-8.618741,-10.5098,-1.697656,0.4941517,-19.2149,-17.80703,3.763416,-11.99048,-18.3042,-17.74034,-16.43265,-16.12174,-22.03374,-12.34375,-21.30792,-40.90953,-23.46904,-38.77572,-15.08061,-30.24446,-43.48058,-3.247184,-9.231978,-7.978055,1.918379,-21.29127,-32.95263
3998726.5625,enter,-21.77285,-4.396277,-4.734266,-11.79427,-26.86179,-13.04848,-13.03185,-14.14984,-5.045289,-21.16666,28.73904,-5.054529,-12.17639,-9.179167,-11.3066,-13.14686,9.357948,-6.017383,-3.837042,-13.63796,-8.273196,-15.27024,-13.63445,-21.52009,-15.68977,-8.584623,-9.365711,-3.769336,-13.01023,-6.898607,-12.07881,-7.089703,-7.15015,0.0682834,-21.81457,-1.120408,-10.9967,-9.707787,-7.152702,-22.31772,10.06111,-10.72881,0.0611763,-26.94426,-23.61778,-15.48097,-10.2175,-9.645988,0.5902233,-14.73552,-11.13234,-17.89468,16.18214,-11.22082,-6.108654,-13.93965,-11.11181,-10.30202,10.65251,-15.76971,0.2387268,15.71031,2.551996,-10.07628,6.5248,14.47967,8.50696,-12.27983,-12.53417,19.22546,16.07296,-8.137064,-12.46747,-6.5773,-4.36007,34.0167,-19.63844,-25.67657,-16.33075,-12.87805,-23.76409,-28.60116,-15.2759,-21.06926,-18.1125,-15.60077,-17.55382,-20.24912,-13.1257,-8.30042,-31.59021,-11.32664,-20.216,14.78385,-3.113981,-5.793369,-14.97399,-6.000015,-13.32783,5.297996,-1.728515,-6.713436,10.2119,-10.44216,1.549105,-6.515366,-5.03584,-4.881541,-3.427337,2.883183,-2.659476,-3.575399,-2.675324,-4.7547,-12.94024,-13.87187,-5.197703,-11.58992,-14.24213,-13.64567,-11.18695,-20.11825,-17.91409,-14.82708,-14.41657,-18.80212,-16.99542,-13.77573,-20.05722,-21.66787,-12.90251,11.18403,-17.78297,-20.02127,-27.06612,-14.11422,-24.44839,-24.52462,-12.17305,-22.36287,-31.41081,-22.40387,-18.59525,-10.83258,-14.43973,-17.66991,-17.50455,-19.55212,-11.41748,-17.09972,-10.12313,-17.4233,15.86903,-0.02449309,-0.1489559,-3.862464,-16.5893,-9.358974,-14.63532,-13.40282,-22.94379,-16.52279,-15.20422,-12.53884,-8.985935,-13.05963,18.7641,-7.640724,-6.652898,-1.9962,-14.66568,-18.92045,-24.06876,-42.32643,-26.55062,-35.71114,6.724325,-8.47955,-4.779042,-7.185452,-0.07240196,-6.235069,-28.09028,-17.63153,-11.57377,-13.10713,-9.196617,-7.652803,-24.60249,-19.57552,2.727423,-13.9253,-16.40629,-21.21229,-24.06454,-17.58341,-20.23783,-16.90469,-18.14401,-39.71505,-20.39793,-35.89028,-18.29726,-22.23612,-35.03958,-17.75257,-21.24987,-14.66101,-17.70642,-19.70288,-30.90858
4073863.28125,happy,-35.67072,-7.4893,-13.45872,-17.11731,-22.68739,-13.13532,-16.39568,-26.75104,-10.83303,-19.00205,26.77691,-7.63768,-27.8332,-10.53813,-24.57598,-17.4208,0.1662473,-16.30397,-16.56789,-32.78279,-15.46624,-6.464125,-6.084305,-10.74029,-7.071773,0.2870511,-6.452537,2.144009,-2.932384,2.880243,-6.209866,3.045564,0.1888664,1.383538,-19.98791,2.661096,-6.285093,-2.974735,-2.319949,-19.4034,9.762015,-9.143003,5.450326,-11.96651,-19.4461,-14.80693,-5.891224,-4.842791,-2.521269,-15.40432,-11.25782,-13.41924,19.6095,-4.121335,-2.259594,-6.779396,-9.785668,-15.61784,5.816507,-11.38308,0.8041102,18.5387,5.482156,-8.36872,7.591435,17.0146,9.97094,-10.97832,-11.38328,20.78311,15.7443,-12.6237,-12.8863,-10.33057,-9.668239,31.88245,-17.39523,-14.84418,-14.93791,-15.38028,-25.44354,-25.38441,-23.77299,-26.22164,-30.58444,-25.29587,-23.04451,-29.98829,-31.41325,-15.80506,-32.91552,-20.95727,-23.17446,0.5989025,-16.28237,-4.577434,-22.69742,-15.37015,-23.77525,-14.45788,-14.16759,-18.43858,10.05833,-17.25396,1.417222,-11.3804,-9.547929,-11.01859,-11.08346,-5.345481,-11.49517,-13.26581,-11.30855,-12.84121,-26.39179,-27.61988,-22.56579,-22.97169,-19.91274,-25.74436,-22.60748,-31.17359,-23.7353,-21.32245,-27.52191,-28.00722,-20.74393,-28.49711,-28.45435,-32.89122,-15.81141,13.52597,-22.8292,-17.89762,-19.34431,0.7624525,-16.57195,-21.56382,-10.45843,-16.82914,-31.98376,-19.92061,-15.70322,-6.34891,-11.33703,-12.53328,-11.5322,-10.54557,-2.517986,-18.08009,-7.37713,-13.93167,14.73759,4.667626,1.672568,4.005801,-11.67417,-5.347943,-7.644607,-6.201047,-34.64312,-31.46199,-25.52419,-24.20083,-20.73508,-25.28904,7.073037,-13.35423,-25.67794,-21.17024,-23.83311,-30.14249,-30.8989,-52.19931,-35.40657,-46.04082,-1.541397,-8.800062,-10.48223,-10.32965,-6.693218,-8.768612,-19.81518,-7.070782,-2.957806,-5.688546,-1.264592,-2.0274,-15.54267,-17.64447,6.716606,-4.756295,-13.78001,-15.3354,-15.76905,-15.32637,-19.57067,-13.92658,-18.33512,-33.21934,-18.72233,-31.96795,-12.66082,-17.67495,-29.90054,-1.92443,-14.58338,-16.71356,-17.95057,-20.62323,-31.7062
4137105.46875,happy,-39.30685,-12.92926,-17.61884,-15.86534,-20.28129,-11.13918,-13.30591,-29.28983,-10.9828,-23.07931,28.53396,-8.685033,-24.57393,-11.59595,-21.26012,-17.10163,6.304154,-7.642968,-8.390507,-21.39079,-13.72217,-7.470902,-3.802671,-12.22091,-6.248622,1.629856,-3.857333,1.026036,-2.332923,3.33265,-7.029811,-0.1777153,0.3770054,1.878286,-25.85129,-2.493969,-9.638597,-11.91611,-4.530777,-15.19908,4.405062,-9.282769,-4.882958,-24.00911,-29.10924,-10.2536,-16.45095,-13.07843,-8.248119,-16.50879,-12.99751,-15.20125,18.71205,-16.12279,-6.85335,-7.794941,-10.94064,-14.99555,4.555037,-12.32902,-1.367334,14.46214,0.8714497,-8.840434,4.783197,13.09976,7.487345,-10.44188,-16.64748,17.56954,13.78337,-12.63662,-14.56989,-11.38632,-10.06372,27.26344,-10.06352,-11.33194,-13.15214,-12.76263,-13.13619,-11.28825,-12.43265,-16.39182,-16.29029,-9.294911,-13.76423,-31.5662,-6.910025,-10.53604,-31.97188,-22.7088,-18.65856,8.686351,7.351554,-32.69686,-27.09709,-13.46437,-22.57833,-9.085818,-14.1081,-17.75491,4.761409,-9.701787,-2.530099,-12.79198,-8.33392,-9.255761,-11.62361,-4.894481,-11.39729,-12.59063,-11.32874,-13.49115,-20.88948,-23.631,-19.90174,-22.01524,-15.87586,-24.91762,-17.11568,-26.27204,-23.62275,-15.65859,-23.42185,-22.05796,-17.51126,-24.26003,-22.15845,-25.79772,-10.78899,11.06878,-20.46654,-21.78388,-26.15083,-14.72893,-29.6855,-28.88773,-14.42509,-20.70207,-29.36675,-20.73839,-13.18522,-10.79852,-15.83019,-24.78318,-24.24308,-24.72623,-12.24138,-17.62789,-10.61625,-15.86542,13.77724,3.018987,-1.497377,-4.692118,-24.98034,-8.86811,-11.98681,-8.942727,-25.61162,-26.63015,-23.0229,-20.26786,-23.48688,-17.48617,8.891069,-16.75108,-18.69804,-14.48386,-19.97651,-30.62651,-31.82965,-38.69291,-33.29344,-45.09306,0.7580153,-9.792436,-13.67765,-5.987858,-1.864233,-11.87369,-20.97229,-10.98295,-4.708196,-6.82755,-4.81582,-3.981486,-18.88517,-18.94385,0.0453754,-8.801578,-21.77852,-26.57093,-22.35726,-15.2022,-27.69925,-17.61784,-26.94851,-48.89885,-29.35341,-46.50549,-23.70538,-30.98597,-45.34544,-2.798258,-10.30096,10.95887,-7.028641,-35.6569,-37.92922
4168242.1875,happy,-16.88478,6.461239,-1.320828,-10.82645,-14.58703,-4.901935,-3.901602,-13.97983,-0.8752274,-14.33893,35.07978,-0.01723893,-7.340163,-3.019125,-6.569519,-8.894437,12.19567,-2.332817,3.877119,-5.120829,-5.360864,-8.513696,-0.9603613,-10.2212,-0.3114263,6.10172,-2.992392,5.889665,1.494784,9.901548,-2.057827,11.10536,11.08768,6.266294,-13.86452,6.910943,3.569396,4.243188,4.890139,-7.321208,15.68641,1.62507,7.781594,-10.49033,-14.31183,-4.606606,-2.29655,1.033002,2.937574,-8.298176,-11.64634,-17.19336,15.90727,-3.764667,-3.849382,-7.957235,-4.343704,-12.84386,7.386078,-15.51985,0.9176156,16.53715,4.117026,-6.534812,6.987744,15.51545,13.74871,-4.657027,-8.468558,20.87738,20.53779,-10.21524,-11.61887,-7.271355,-6.847155,31.33101,-0.9707628,-2.135629,-1.268603,3.216942,-4.565105,-3.098689,4.732033,-4.421841,6.506578,3.708135,1.490925,-1.956924,20.87469,9.805344,-10.67543,6.97593,-10.2006,25.80747,17.78252,-31.19865,-11.6646,7.003396,-0.5357216,0.4144966,2.208967,-3.173981,11.2324,-9.337028,0.2865078,-5.296258,-8.800562,-6.105905,-6.301913,1.541219,-7.227272,-7.97974,-6.289566,-7.259326,-15.64291,-18.07275,-8.187989,-15.73721,-24.32448,-11.49158,-15.54911,-26.17605,-21.32893,-25.33004,-16.86889,-16.83797,-14.38495,-17.08193,-17.77753,-24.64438,-7.844934,17.92463,-16.97178,-12.1272,-21.23044,-3.433403,-17.65765,-19.99605,-6.549643,-15.53829,-23.39048,-19.71152,-11.80528,-4.923787,-9.578099,-16.76594,-9.571719,-10.32183,-3.015361,-14.51878,-4.460076,-9.184926,19.95465,7.592432,-0.4493004,6.101261,-16.0555,-3.282214,-6.996601,-7.046068,-15.11304,-13.10455,-10.3444,-10.07602,-6.674084,-6.62054,19.63575,-3.995744,-5.038493,-0.03175896,-9.193645,-18.94193,-24.4823,-29.49213,-28.38017,-29.83844,5.558974,-11.74018,-5.291862,-5.039297,-2.351049,-10.01385,-12.42425,-5.445104,-2.234541,-5.000398,-0.142376,5.683618,-11.30494,-7.203421,14.14586,2.58812,-5.188475,-8.341805,-15.71657,-9.826484,-8.861506,-8.475304,-7.111443,-25.92446,-4.769485,-22.76823,-4.891003,-1.970539,-14.88753,-17.14581,-16.72376,-13.67043,-39.68689,-3.176029,-15.79643
4274359.375,exit,-25.9431,-3.912799,-7.357687,-15.43019,-12.10881,-9.367869,-10.60915,-24.05925,-8.74317,-21.63644,34.00893,-3.743231,-20.80575,5.442975,-20.40979,-11.6526,12.96985,-14.02464,-14.4505,-49.41974,-11.82124,-15.59612,-9.983253,-18.29148,-11.75703,-3.118658,-5.872894,-0.07996921,-7.332734,2.18632,-9.891486,1.971713,3.51885,-3.471757,-23.64445,5.067423,-6.585255,-2.903303,-1.218039,-13.24767,7.954566,2.599259,5.744767,-12.44617,-17.37685,-9.294382,-7.700249,-4.165488,2.82571,-8.216057,-13.60161,-10.49844,37.10637,1.479475,-3.504308,-4.006571,-2.762434,-14.62374,5.232662,6.366782,-0.2107073,16.6883,5.521441,-3.970979,5.781908,16.53609,9.477118,-8.710803,-6.184304,20.36337,14.91266,-11.7577,-14.54336,-11.51492,-9.385507,28.62313,-11.77848,-16.04697,-16.61602,-10.79635,-16.39455,-15.44269,-15.14927,-17.30394,-13.3511,-9.583495,-14.96854,-20.64087,1.588166,-3.981204,-27.18378,-12.88198,-17.85065,22.79367,3.031032,-22.85258,-17.66506,-2.814697,-9.650024,-3.363603,-5.748408,-11.11258,9.421488,-10.78902,7.283035,-6.301077,-8.359089,-10.05747,-8.962582,-3.030192,-10.63578,-10.85771,-9.737536,-11.07806,-22.68731,-23.98235,-15.68632,-20.01112,-22.24173,-17.79969,-18.96705,-28.17249,-22.98989,-23.61248,-23.39533,-23.15219,-21.15067,-24.58276,-24.22326,-20.5139,-8.214102,10.28441,-20.4581,-17.72481,-23.22545,0.7036348,-10.94831,-17.8574,-4.350093,-23.17947,-26.76995,-11.38004,-9.425132,-1.831732,-6.334939,-6.886471,-4.976182,-8.552534,-0.04516093,-13.79748,-8.590371,-21.96404,15.79928,4.511842,7.754767,9.712901,-7.652204,-1.257963,-2.864682,-2.895512,-31.60258,-33.35781,-26.11472,-25.81731,-22.27398,-23.7425,8.158621,-17.97383,-24.72706,-16.4363,-21.82931,-30.27157,-27.62205,-52.0242,-41.0919,-43.0058,-5.251001,-11.21223,-10.89279,-0.5686604,3.002723,-13.22191,-23.83801,-14.36574,-10.63885,-11.85686,-7.071381,-9.42006,-21.81216,-19.80278,1.519539,-7.450229,-15.73624,-15.64022,-18.05947,-18.47048,-15.8088,-19.35633,-14.16779,-32.02011,-18.58662,-31.64074,-12.82558,-14.69761,-28.24977,-1.441621,-4.711904,-14.84573,-23.45203,-16.40768,-30.64857
4331937.5,enter,-12.89164,3.256777,-4.74003,-15.29963,-12.62232,-10.43028,-11.58079,-13.59925,-4.082871,-21.63399,29.99702,-5.722896,-12.17688,-10.07959,-13.32906,-6.299216,13.18595,-5.842262,-1.811177,-8.983382,-5.484935,-8.992775,-0.1340889,-10.54517,-0.8636405,2.32664,-0.3257194,6.540334,-0.1184743,9.024394,-0.4570093,8.515191,4.490882,8.784036,-11.44724,13.25022,3.97302,2.548129,0.6126275,-18.5639,16.97742,4.527067,9.815623,-4.195231,-12.61427,-9.676017,2.439926,0.3449484,3.387113,-14.46948,-3.081956,-5.142837,30.4254,-2.293583,-1.196546,-6.31661,-5.729859,-9.302958,9.931306,-2.22271,9.742989,19.84928,7.163531,-6.08231,15.44635,19.56761,13.18198,-7.827898,-1.427585,24.47577,19.0072,-6.688346,-4.71073,-7.242958,-5.306347,36.06754,-15.06428,-8.667952,-13.45586,-12.64435,-18.86463,-14.8784,-14.08222,-20.92055,-15.50725,-15.28914,-16.50707,-22.59791,-17.46831,-9.74921,-27.23313,-13.77483,-20.55488,3.982683,-2.90247,-16.66428,-22.67902,-9.870179,-16.92529,-5.892453,-7.401494,-10.55899,9.945009,-11.6338,0.2749028,-12.50989,-7.739294,-6.615523,-7.553263,-2.199888,-7.934626,-9.537708,-7.412097,-9.937092,-19.52214,-21.62376,-14.27176,-18.08582,-18.12495,-19.42341,-19.33442,-23.75191,-20.60435,-18.86533,-20.85168,-22.02599,-16.15928,-21.34827,-22.3296,-22.04958,-15.64841,21.34701,-10.735,-6.411524,-13.81959,-0.03679172,-17.16607,-19.86787,-7.108602,-21.36743,-32.59457,-18.41594,-11.82553,-2.509234,-7.421795,-16.17531,-10.69187,-9.09921,4.67986,-7.370621,0.2390075,-3.656456,24.23907,16.78739,10.40177,7.30433,-15.21205,-1.795209,-10.75683,-8.216091,-19.43217,-15.9332,-15.5686,-12.53002,-9.964025,-9.163595,16.26483,-7.957974,-11.41141,3.87827,-10.17803,-22.81697,-24.75432,-43.88487,-28.47761,-34.91402,4.021342,-4.817767,-6.503946,-0.6404519,5.132833,-7.350028,-16.10394,-6.122414,-0.2133322,-3.182473,2.829018,3.812802,-12.80164,-13.63089,8.225452,-3.603315,-6.494115,-8.963302,-11.15318,-10.06906,-7.685577,-9.876031,-5.646742,-25.35865,-11.74194,-22.23842,-6.518519,-12.49303,-26.67444,-7.439846,-9.185945,-2.597616,2.754029,-15.67172,-20.14972
