Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A15,A16,A17,A18,A22,A23,A27,A28,A29,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,B15,B17,B18,B19,B20,B21,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C8,C9,C11,C12,C14,C15,C17,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C31,C32,D1,D2,D3,D4,D5,D6,D7,D10,D11,D13,D15,D17,D18,D19,D20,D24,D25,D29,D30,D31,D32,E1,E2,E4,E5,E6,E8,E9,E10,E11,E12,E13,E14,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F2,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F19,F22,F26,F27,F28,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G9,G11,G12,G14,G16,G17,G18,G20,G22,G24,G25,G26,G27,G29,G30,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H22,H23,H24,EXG1,EXG2,EXG3
2922367.1875,enter,14.40113,6.60525,4.997522,8.184197,12.39794,-12.24587,8.181186,32.00828,7.502207,18.55514,21.34838,8.844623,21.22185,16.12171,9.356029,17.81558,37.85435,13.44085,3.817906,9.173636,-6.947578,-3.46517,-13.87884,-0.4095967,1.363614,-13.02874,-5.829527,1.342788,-24.79923,-15.12094,-15.81683,-19.08299,-26.38194,-27.04985,-28.49805,-34.06937,-31.59848,-6.337551,-18.0743,-29.4793,-36.18115,-28.81863,-37.58539,-22.51137,-38.53796,-37.21232,-31.60336,-42.54224,27.75759,11.95544,12.53652,-22.24931,-26.7582,-24.81425,-25.39349,16.40485,-1.908276,-16.34511,-4.173435,7.145927,-10.79173,5.839856,1.746462,4.740051,20.47577,16.28887,13.03121,6.180197,8.357429,23.83727,15.19375,5.394501,31.15039,-19.65086,-12.11505,-3.453202,-17.56097,-18.35765,-17.08132,-9.033686,-5.599821,-10.70591,-23.02634,-7.340887,12.97662,-4.66121,-21.72632,-5.944351,13.82146,9.353301,-0.87779,11.72131,11.19664,15.72161,-17.86399,-9.759043,-1.9096,7.071759,7.407916,6.937367,-3.666774,17.6101,4.276961,7.726565,10.39418,9.22442,17.31801,11.06071,5.282959,8.353021,12.23306,11.23214,16.06648,19.08759,14.38349,8.733382,13.73614,5.477561,7.773276,9.984884,-26.86457,-11.10023,-12.62561,-28.50292,-35.13925,-39.75433,-39.5271,-38.04352,-39.92794,-38.51567,-42.69005,-26.6417,-25.78855,-39.16748,-37.20504,-41.12554,-44.28647,-40.20872,-2.650417,-11.45423,-8.822002,-34.36681,-36.52571,-34.5997,-28.69623,-27.3726,12.38521,11.64704,9.143787,17.20267,19.12592,26.04497,18.58685,22.76191,16.36934,11.13052,19.69642,25.18054,14.38999,12.29893,2.011373,25.66871,18.64329,21.87564,14.79452,16.84057,14.42894,24.38879,22.14254,14.52378,-16.32965,4.473946,0.2834962,8.275812,-3.022909,16.84478,18.02542,0.2285175,-12.53579,8.205682,1.977167,-14.05954,-2.723631,7.178667,4.011924,-6.039712,6.993491,3.076066,23.80182,-3.33023,-0.4352635,-2.395519,-1.573027,18.01958,5.841443,10.23324
3020996.09375,excite,13.54868,6.784251,16.96157,23.6701,33.66306,14.47899,14.60145,35.25613,11.93931,19.02836,23.09336,13.11246,33.51326,18.90725,11.90312,26.46469,46.42936,16.91725,10.87418,26.61008,24.60631,20.21902,16.3807,28.9469,30.53592,22.35696,27.80914,33.44217,9.109938,19.79627,23.76164,12.80745,13.55906,19.88789,24.49805,20.56281,17.07392,18.74627,26.50101,18.41551,21.00263,29.86598,17.95103,0.4601525,0.6479462,18.80346,34.11449,19.48436,41.52246,40.0247,46.44607,25.58072,33.03349,36.73329,38.79358,31.04888,30.86159,33.95141,45.17036,32.93994,39.57127,40.65906,36.41217,25.41145,35.60664,46.48594,40.97611,34.56465,24.30648,38.97001,30.57229,19.34146,47.92646,16.61444,18.38878,14.67562,-9.803332,20.23561,13.09832,9.64872,14.17829,2.800116,30.78145,15.43428,15.67032,-4.916228,20.99797,30.73039,16.14853,8.493469,-2.687093,15.71181,16.95817,21.94626,42.35805,33.59464,43.3702,49.7606,55.50731,46.68718,15.51232,30.74531,12.00888,16.58311,25.84841,25.91216,32.24887,17.16582,15.06334,13.74329,18.71888,14.29875,20.53798,18.31197,25.51387,17.08859,19.4512,12.97561,17.54966,17.38987,38.42032,41.32706,9.210115,10.37175,11.78053,17.1018,21.79269,25.35738,21.50024,21.08405,13.63868,24.08737,23.32883,23.75462,38.51297,26.84082,21.01568,10.16975,16.88533,21.4454,28.53303,17.97102,30.01417,34.70556,31.69012,34.87935,15.8812,11.80882,9.579941,13.16406,19.95178,15.81401,22.61409,23.98101,16.30083,14.90486,23.42484,25.31642,14.84889,13.76336,28.0161,41.74413,33.82592,36.05272,34.85133,36.63827,34.03798,39.04662,32.80013,25.20007,5.477266,27.66301,21.81804,31.77391,16.54077,36.06777,33.89064,14.47618,0.31751,18.69615,4.295764,-13.72804,0.3574184,20.16056,19.66826,-2.433852,16.35289,3.924807,26.78292,-6.079741,2.98146,-4.483966,-4.939047,23.9101,4.120615,5.980907
3035527.34375,excite,16.08912,13.65625,13.61029,20.98207,29.09731,13.35389,19.37484,32.18868,14.56082,16.85601,27.50349,8.036545,31.51437,17.20135,9.812941,30.28854,36.70012,13.64121,11.05214,29.11362,17.49325,13.67038,8.213471,22.24305,22.94029,18.38203,19.1842,28.78989,3.260477,21.80477,19.4642,16.18687,16.33282,17.10352,23.12633,17.63575,15.96318,37.07179,28.60557,23.21179,19.31245,27.5089,16.06784,8.715262,4.586793,21.23142,29.63956,14.76595,29.12987,25.72035,36.49329,15.79383,23.38833,27.41842,23.03529,16.5877,21.21554,25.19139,32.83412,30.61383,31.32555,29.52331,26.13404,23.2993,24.63262,30.32975,34.93511,23.58776,13.15749,27.17668,24.76432,5.167332,40.06674,13.3259,13.90214,10.30562,-6.27285,21.43626,11.66792,9.150233,17.57549,9.555273,29.88013,22.21706,13.80437,-3.019395,20.84121,29.24557,14.85502,10.58171,-6.322495,10.55581,11.53008,14.41554,23.10496,22.82988,23.39566,22.46349,27.69636,30.84138,23.38277,20.63874,12.79738,9.409918,23.08213,20.24581,24.17015,6.401341,3.536229,6.05237,10.30388,7.045507,12.78032,11.6191,14.81078,10.1182,15.6263,10.22812,10.1066,14.66883,18.41972,25.28022,17.04784,14.33224,16.35768,17.95972,16.86083,20.4082,13.10541,18.51608,12.34196,15.92656,20.5314,9.17244,24.12673,10.51503,11.97931,5.825759,21.04062,14.14097,12.84894,14.45184,19.84747,17.57954,14.09354,24.96533,12.74242,8.151942,6.317512,10.21034,17.49453,15.6475,19.28644,19.99536,12.92546,9.439917,16.10492,14.69666,4.795508,11.56739,17.59189,28.82424,25.77395,28.41166,19.6901,23.41314,19.45782,26.96383,22.47432,16.60738,3.563246,21.61743,17.1691,24.57356,12.32785,28.04605,26.8311,9.275013,-1.301337,14.95253,6.32544,-12.40569,0.8771245,14.47818,14.47613,-5.343921,14.96764,-1.331272,25.43357,-4.017962,3.148844,-2.461628,-3.337139,13.64912,-1.356213,0.03809592
3068140.625,excite,-53.24724,-47.07858,-37.94283,-21.0209,-14.80873,-29.46818,-35.97529,-29.2854,-47.22607,-41.39025,-35.27097,-44.6381,-24.92473,-41.88932,-48.09357,-20.56253,-17.06168,-43.45615,-43.963,-16.45929,-24.66076,-27.78555,-30.75437,-16.39615,-17.3917,-20.90449,-21.01191,-5.507759,-33.94601,-19.75519,-17.85899,-28.91057,-29.46427,-20.35566,-15.86777,-23.03676,-26.34056,-7.0492,-11.16892,-16.40686,-19.70624,-16.08761,-29.9509,-27.8041,-35.82057,-20.32485,-14.39135,-32.50504,-25.56726,-23.1042,-11.07473,-33.6745,-20.27214,-33.37016,-48.58413,-34.87504,-35.26767,-26.80746,-17.64751,-29.54851,-19.58141,-26.93413,-36.37231,-51.26254,-29.03952,-24.72499,-24.08484,-39.29735,-42.68686,-26.29169,-28.93738,-46.47033,-13.28674,-26.5464,-28.63141,-26.12415,-51.76849,-26.75276,-31.01494,-35.11293,-33.29557,-38.69427,-22.35288,-31.96704,-33.28098,-47.29572,-44.48317,-33.93187,-33.89392,-38.88792,-51.99124,-39.77787,-40.44337,-35.0288,-46.05472,-34.9202,-47.80289,-42.4021,-35.67287,-34.18559,-44.35997,-39.01793,-47.07597,-46.12752,-33.64423,-38.89096,-32.56052,-44.03818,-43.53501,-43.85147,-36.67012,-41.95668,-38.1442,-37.35343,-34.45084,-39.39858,-39.95192,-45.50032,-39.58756,-35.88404,-47.69422,-38.88043,-26.0594,-25.3754,-20.72717,-21.00996,-25.33544,-24.11488,-34.99033,-31.62139,-30.92496,-31.74393,-33.15429,-35.6615,-26.16181,-31.54123,-34.67287,-29.58159,-24.19526,-25.52177,-23.20935,-27.20853,-30.67833,-34.98817,-40.37329,-35.11821,-44.4891,-42.97197,-47.6722,-46.59917,-35.82254,-37.17417,-38.74318,-37.9337,-38.37927,-43.68858,-41.44497,-34.03288,-49.72929,-42.03982,-31.35457,-28.529,-28.12513,-25.57243,-31.76443,-29.12085,-32.3953,-31.75474,-33.13615,-41.44763,-36.28639,-18.2432,-26.06866,-20.48516,-31.61603,-15.58604,-14.74162,-28.76615,-40.55776,-27.3426,-35.34083,-55.07709,-45.54476,-29.76211,-32.89618,-50.82823,-32.90355,-49.94106,-25.56082,-47.74631,-43.5377,-47.71022,-47.64606,-25.20331,-51.7637,-47.70936
3082953.125,excite,72.91779,75.91253,81.09044,81.87116,105.1212,88.87432,72.32458,89.38083,72.46293,66.70607,78.32987,72.76713,92.58144,68.22324,68.73046,85.29395,93.5368,72.25665,75.48348,99.18514,95.19186,92.86994,85.66325,96.68575,103.0663,97.43566,97.80599,107.2157,80.60144,97.06034,101.8048,90.828,95.53456,106.3895,114.3076,107.3418,99.52783,109.5781,118.2354,115.8911,117.1058,124.8263,108.8597,85.28828,93.32056,117.3467,133.4227,117.972,83.25182,94.34107,104.831,95.04043,110.1648,110.6991,103.1057,80.68125,75.95583,99.58405,108.4086,79.92545,105.5495,96.29686,96.53155,64.49466,79.85465,88.79253,89.86454,84.1913,64.30716,81.98917,82.01288,69.62153,98.06064,95.75381,88.7906,83.80524,65.18582,100.5016,95.53052,84.04298,84.02917,71.6478,104.1392,90.49937,81.80972,59.27427,104.1592,107.2681,79.39458,75.59428,58.17412,74.61209,72.91193,78.51897,115.5653,111.3863,101.489,101.8931,105.1209,99.90683,79.31844,81.86372,62.39974,68.43417,76.89237,69.04898,74.12778,65.09357,62.76759,69.65282,66.76451,65.67133,72.01756,71.6187,74.64188,68.22714,74.02764,66.27958,69.24138,75.26416,117.8564,122.0526,87.02043,102.6847,107.7367,117.6823,121.8262,125.6549,120.325,114.2922,101.5245,117.2059,116.1043,116.3823,126.6556,110.1886,112.4413,95.33747,97.38259,95.85517,93.07155,100.9868,117.4063,114.5922,119.5049,108.3699,66.52148,63.02954,59.65357,64.7901,70.44388,71.08297,72.70682,74.4509,66.51082,61.48736,64.17304,67.25716,44.89884,62.85672,85.84692,81.88441,85.99539,88.44127,78.02538,81.14993,78.84731,79.3446,72.85765,65.02093,76.74477,94.47227,88.42109,96.83914,83.14304,101.6465,100.177,84.83733,69.99525,85.1093,75.36,60.80123,72.2051,87.67992,85.35496,66.67491,85.39328,67.39108,93.0752,67.1557,75.07922,62.79106,62.8974,72.76437,64.60973,63.88727
3246011.71875,exit,-15.96588,-18.11627,-6.742527,5.893878,17.61026,3.288136,-8.973186,11.61066,-13.06301,-5.512395,1.041627,-10.8008,9.01421,-7.477513,-9.642144,7.302961,18.91715,-5.509433,-0.8416669,20.81474,7.274634,7.378273,-0.9944583,9.191058,15.9886,9.018357,9.190918,16.46425,-8.601306,7.713419,7.825279,6.845222,8.196523,5.806539,11.59421,0.556758,-7.164845,28.86518,24.38375,15.55865,-6.107804,10.05817,-3.089579,9.47506,4.292404,18.91435,18.25966,0.1692132,13.94278,21.59657,34.96436,13.81825,31.00363,20.80342,8.872798,1.189792,13.22082,30.13181,33.53696,5.413722,35.33807,27.27292,15.59774,7.329399,11.13143,24.25089,22.27438,8.913366,2.182973,13.85285,12.1389,-8.810844,27.58341,-3.91598,-3.770565,-3.717474,-32.09508,-1.605999,-9.326787,-13.04136,-11.77236,-24.289,1.777137,-15.31445,-18.90647,-43.01196,-7.090944,1.156765,-25.02573,-28.2583,-39.25522,-16.94177,-17.80746,-14.33582,4.610788,-2.105204,5.817775,10.21195,12.39798,13.53138,-15.1518,2.898062,-9.160853,-5.94662,-0.2687673,-4.337141,-3.089466,-12.87875,-16.60697,-21.03878,-10.8685,-15.64063,-8.877631,-12.89361,-2.933553,-9.863079,-2.906989,-7.347055,-7.39542,-3.874575,6.138265,4.286539,12.0189,12.36599,19.47591,23.92479,12.37871,14.62143,1.33342,-0.8799492,-7.415545,2.490769,-0.1210758,-0.9030295,15.98607,13.9211,15.56629,8.037064,14.64732,15.55053,23.93434,19.25389,20.88634,11.44326,2.637794,18.99134,-6.054941,-12.41135,-12.37841,-10.13828,-2.608766,-3.573449,-0.1800616,0.2903934,-9.560806,-8.742853,-10.03719,3.706279,-24.25106,-12.88575,15.78919,19.33538,12.71794,15.12004,15.09878,16.55303,14.17032,16.77895,11.27688,4.099083,-12.83215,6.947171,3.056187,14.36493,-3.065991,13.28657,8.501932,-5.712982,-20.21515,-8.350741,-20.34508,-32.67506,-27.98004,-4.349946,-4.114249,-25.39513,-8.244806,-28.85206,-2.869936,-36.42003,-25.56345,-40.16806,-42.97333,-22.54464,-24.31439,-22.90591
3303585.9375,enter,39.53161,48.08778,41.14778,48.78663,58.10729,40.38951,7.333257,13.01434,17.53158,11.06528,18.07306,-110.8193,33.94971,9.443397,1.364139,28.17165,35.42938,6.290731,32.35132,54.97012,49.09367,46.64243,40.43722,51.33095,55.4114,47.57952,51.9654,58.11987,32.79786,48.65374,49.02945,37.10656,39.24295,43.9862,37.13243,32.8287,32.45131,46.3251,41.06391,36.99296,24.07326,32.5901,24.68231,35.35519,18.24123,26.61945,26.06713,14.42398,30.50315,39.15383,46.48777,12.22627,13.74248,6.479491,6.477076,19.54456,26.30313,17.43953,22.76422,21.98259,23.94345,23.19584,18.73884,12.94436,23.87667,30.42435,29.25343,19.66177,12.96018,27.11399,23.57037,8.527223,39.8437,40.14671,39.75241,37.93274,12.91335,40.68137,32.66686,28.77567,22.75054,20.42978,22.59661,20.04222,23.70025,12.68187,14.76698,20.36917,17.98849,16.52608,0.2826303,13.34804,14.06191,17.01353,13.57609,17.36226,13.95381,27.68334,26.30096,36.99193,33.64801,14.21807,14.56361,8.937304,19.8294,27.34636,27.25801,10.88321,10.0171,8.412841,14.79073,14.79358,21.19512,12.69017,24.76658,16.81855,26.03464,17.61987,18.7516,21.64332,7.56928,15.84511,26.39206,27.65591,25.85194,13.54005,15.37905,9.246666,2.786317,17.24465,23.31786,13.87877,19.05485,6.75767,4.165093,3.569504,-2.824604,7.446975,34.16125,30.45309,28.09779,12.28407,3.844783,0.5608894,3.199801,4.51771,10.25105,8.532248,1.880162,4.351176,18.33348,20.10839,16.31234,12.42874,14.41893,11.98546,17.1407,19.84719,4.511378,15.81743,33.2151,29.75843,33.63958,35.95242,31.68615,33.98966,31.97205,27.59797,27.43716,20.34615,28.26214,49.55953,39.20888,51.95794,40.80353,52.33468,51.62274,35.98898,19.13794,34.51847,17.75592,3.740744,14.15532,35.02576,38.95007,16.00292,36.39957,9.092584,45.5897,8.861357,14.67714,8.42192,7.246911,10.32517,5.168395,1.793544
3399148.4375,frustration,102.6811,106.6974,117.0389,113.7366,131.3438,116.4456,114.0096,132.6738,118.6544,119.4883,126.4129,112.9847,136.1866,117.6177,116.696,112.6785,143.6618,120.0249,118.6945,129.3139,121.0122,117.8488,113.3562,125.7942,126.6125,120.6653,122.0749,131.4325,107.1077,120.4466,122.967,119.4935,115.5689,123.623,124.369,115.777,112.4352,124.6291,132.0227,123.4731,118.0558,123.2656,110.7645,107.9219,107.0455,121.0996,127.7712,107.3145,138.2978,140.2448,146.8551,122.2454,127.4955,125.9534,119.9498,132.1539,130.3647,132.2083,138.907,129.5874,139.265,137.6877,137.3211,110.5964,135.2334,135.6119,143.0999,128.5568,122.8058,137.2014,135.1893,121.8316,150.6557,115.1797,114.5825,115.2629,88.97597,110.1577,110.3977,106.6007,115.6698,101.2688,97.97546,111.431,110.6708,95.77314,107.8853,117.0912,114.7981,108.3027,107.4776,119.7273,120.0889,122.8398,120.0463,113.3723,129.439,114.0529,136.0365,131.933,113.4455,136.4673,117.541,117.2023,133.01,131.504,135.9202,118.285,112.1311,115.6567,122.3432,120.6467,128.0823,124.8961,130.7858,121.0464,128.1424,121.1917,124.8115,130.3096,116.1003,123.0792,116.6191,115.5195,121.4261,120.5313,123.321,118.9647,107.1236,106.2754,106.5462,102.5083,110.7276,102.4296,114.7201,118.7763,109.0977,109.7409,126.9487,121.9155,127.9953,121.1717,120.7006,116.2661,108.815,123.2607,116.2897,112.837,109.6027,117.7617,125.2515,129.0426,128.3016,125.8235,120.2813,123.6358,127.8563,130.8065,118.5076,129.549,130.5902,138.1301,132.0232,133.8726,130.5933,133.0344,131.1143,135.9061,135.077,128.2233,103.9867,125.3823,119.667,127.9814,115.6417,131.2367,129.463,113.7082,98.03434,112.5069,106.5062,87.36181,99.55889,117.1849,116.8916,97.87122,112.4276,99.11963,126.098,90.88742,102.3459,88.12845,86.66428,137.3419,116.6917,129.03
3417816.40625,frustration,33.96314,40.22555,58.41172,68.60032,74.96233,55.32008,14.07521,47.34513,38.13041,20.17906,30.20235,31.43484,58.35286,21.91946,25.46053,52.55294,48.90249,27.37298,33.89968,70.81667,66.83153,62.44821,51.35852,62.76519,70.53932,58.83876,62.30967,68.18851,42.19722,58.55937,55.69088,52.73842,50.95365,50.17792,50.48181,45.19682,46.8717,68.00095,61.24782,52.03442,48.46861,56.29911,44.46294,54.84095,47.09235,51.76759,54.64461,41.3609,36.2997,49.19374,59.78049,41.54155,49.90548,46.08982,45.65099,29.18826,33.96795,47.69078,48.9999,34.71073,53.9418,38.70736,38.6498,22.4235,32.81143,44.15088,44.04561,34.24849,23.73681,35.54247,33.17802,17.70828,48.40591,46.15392,47.36219,50.70264,31.87081,54.13683,43.23865,43.87009,47.53152,46.08596,43.22861,45.09278,50.86646,39.57111,52.27395,59.97607,42.75861,50.3792,21.95789,29.4023,30.58118,33.8849,50.75138,56.31199,41.1447,58.36945,50.24435,40.62662,23.32906,28.87844,15.05153,17.97444,16.31382,14.40619,33.16254,23.22973,20.6432,26.56915,20.69661,16.24592,23.30498,25.54119,23.42819,13.80042,20.29123,11.25008,15.49499,22.35328,48.59235,55.20892,56.50097,55.06711,54.43501,49.46548,47.24355,47.45388,41.43501,43.17554,42.35329,41.44521,43.67015,40.95697,51.37775,41.97779,43.68151,47.76904,58.91241,55.62132,53.48808,50.21268,47.31441,44.4269,46.41822,43.35502,18.43661,18.19443,14.33953,20.28659,22.98188,28.94199,35.12229,29.18947,18.58363,24.58031,30.44388,40.44476,25.27407,18.12809,51.31324,39.04576,42.35397,44.70631,41.68958,43.40017,40.75241,36.5101,31.92416,25.50943,45.47363,70.12428,66.9606,74.4258,60.86872,78.58549,80.14994,59.94075,42.68967,59.80991,47.6808,35.83212,43.16058,65.6312,62.13584,34.70831,52.31934,34.76094,56.49429,37.84065,45.55159,36.07104,33.4161,34.49968,8.608624,5.104762
3423550.78125,frustration,-54.75371,-52.32029,-49.36142,-31.13131,-26.76547,-41.41779,-68.50814,-40.88016,-54.41676,-71.18482,-52.61489,-58.45929,-40.65611,-70.35567,-65.10994,-27.17141,-47.0471,-58.92963,-54.02946,-28.87304,-42.7918,-48.79222,-55.67591,-42.10543,-35.4711,-44.83373,-47.30569,-31.86522,-62.26451,-37.28619,-43.57967,-43.1263,-41.36715,-45.66251,-48.25438,-54.64993,-57.58147,-20.82291,-38.81892,-44.77259,-54.74812,-50.6161,-64.34026,-30.34157,-58.96396,-51.27045,-51.65059,-67.9686,-67.41213,-53.26206,-51.77346,-78.82861,-81.83289,-79.65173,-79.10427,-78.94616,-73.84651,-82.01277,-66.89348,-65.5136,-75.90864,-70.26158,-73.67858,-91.07305,-72.008,-67.02767,-69.14738,-79.93412,-84.64957,-70.24688,-78.33264,-89.25022,-63.47912,-56.00442,-54.81234,-48.42578,-73.11922,-46.78596,-59.92031,-58.36058,-63.98849,-61.14042,-47.06145,-61.42671,-60.42603,-71.73249,-68.76817,-57.01247,-59.58001,-62.43432,-80.89583,-73.19978,-73.90644,-70.23489,-70.61421,-64.14391,-80.09849,-67.57375,-64.14497,-69.13402,-84.79687,-80.4496,-100.7358,-87.04325,-84.23301,-89.00916,-75.43851,-79.26477,-80.04771,-79.31506,-81.69574,-83.21002,-78.21159,-77.17271,-79.28121,-83.31396,-82.52193,-94.31821,-85.78334,-81.85906,-77.85284,-63.12377,-43.10292,-51.07768,-54.22039,-62.36266,-56.72988,-66.58958,-75.81171,-66.4333,-67.47711,-72.35596,-60.95758,-75.30668,-69.73667,-85.26179,-81.08015,-68.54694,-38.77478,-57.42839,-56.51526,-74.48091,-80.94101,-77.93949,-74.67046,-80.56804,-74.70874,-79.63398,-82.20285,-72.09546,-73.31815,-73.99033,-68.67602,-64.9026,-76.77374,-85.50981,-77.07594,-85.8117,-99.48928,-72.92046,-55.03854,-61.64997,-51.89507,-47.79763,-61.32858,-58.50383,-60.94719,-63.90612,-72.18326,-79.6173,-59.65843,-39.73812,-47.83443,-38.66883,-46.58233,-34.35186,-34.48062,-51.49579,-59.79375,-52.25003,-73.63942,-78.99931,-58.77427,-45.58757,-48.32976,-66.45332,-48.91898,-62.43267,-38.25061,-67.00857,-57.08723,-73.97223,-74.26057,-63.82774,-83.67393,-72.98984
3432832.03125,frustration,-29.45864,-26.90787,-29.3814,-19.39348,-10.05569,-21.97927,-30.02246,-9.336251,-30.6042,-25.76173,-21.30752,-31.8978,-9.012139,-25.78427,-27.81379,-8.452088,-3.341807,-24.99455,-25.21868,-14.41179,-24.29274,-28.81156,-34.72764,-21.2389,-16.13249,-25.69298,-25.70724,-13.7053,-41.98425,-21.76478,-24.94536,-23.9542,-25.4401,-25.80891,-22.2728,-28.34388,-30.07118,-0.6851095,-14.98722,-23.07722,-28.54089,-0.4875609,-29.86217,-18.00926,-33.9572,-25.31861,-16.54658,-29.66161,-4.324246,9.683362,16.81496,-6.172875,-6.399465,-1.0244,-3.461509,-7.640727,-2.05674,-3.968682,8.862617,-2.320924,1.641525,6.291685,2.004134,-14.70829,-8.143661,8.4646,5.538261,-6.978801,-21.06371,-5.255947,-4.055429,-18.85552,11.20382,-31.58157,-34.03998,-33.53343,-49.88666,-21.69604,-33.46164,-40.51283,-18.81793,-41.18623,-9.831574,-18.06557,-27.73945,-35.1687,-14.61989,-5.672294,-22.54864,-26.41577,-35.28274,-21.20474,-19.83721,-16.72913,-2.811528,-4.277813,-5.195553,5.446804,11.53705,3.199476,-18.86863,-12.28127,-22.95238,-15.67606,-7.415644,-13.97758,-13.77234,-27.51553,-27.94056,-24.99504,-20.73726,-21.71097,-19.53699,-23.40375,-14.18534,-19.59216,-15.77513,-18.35562,-17.41537,-17.95687,-7.938976,-2.78771,-18.91162,-26.46336,-24.96692,-20.03152,-28.01705,-22.16196,-29.43935,-28.23487,-34.90633,-15.82812,-21.02977,-28.31009,-14.46674,-16.61578,-33.4746,-29.64101,-14.3073,-13.362,-4.58157,-18.36072,-14.64732,-10.50162,-18.28716,-2.967626,-27.40862,-30.05203,-35.37112,-34.5293,-21.29819,-19.38591,-14.38585,-14.16909,-23.70778,-26.85022,-17.5821,-22.64993,-44.35027,-13.85519,-12.61134,-4.306736,-6.888442,-4.412319,-5.730022,-3.194045,-5.657464,-5.904134,-12.1682,-19.03462,-46.46925,-24.8062,-33.07413,-19.00364,-33.18641,-17.68955,-18.98044,-35.37928,-48.28941,-32.65334,-40.78151,-52.62007,-42.5229,-27.81494,-27.56082,-46.69474,-28.58901,-44.66545,-14.47257,-47.18857,-39.37522,-46.18681,-46.35306,-23.51707,-33.30728,-39.28886
3543371.09375,exit,-13.78794,-13.93519,-14.7173,-7.550824,-1.585972,-18.89039,-18.24619,2.639712,-14.88412,-16.08549,-8.651275,-18.15312,2.534716,-16.64757,-21.55446,-1.718239,7.192769,-20.13412,-23.61718,-7.142111,-15.27674,-17.19712,-20.88156,-10.26901,-7.825149,-16.26989,-13.14711,-3.178911,-28.97292,-11.1093,-16.6361,-16.33187,-16.28765,-19.23778,-15.98705,-24.28484,-25.67458,-0.0255571,-3.999388,-15.02713,-20.84091,-11.77386,-25.59632,-13.55554,-27.56123,-16.94587,-12.63184,-27.72879,0.532037,-6.951448,0.9015,-29.31781,-23.4604,-23.92856,-18.46797,-6.843319,-16.35984,-26.1262,-19.76181,-13.15743,-20.23467,-9.655848,-20.90917,-16.27688,-3.981286,-5.854235,-4.682201,-16.11968,-19.57887,-1.376426,-10.38272,-17.70212,3.720786,-23.58512,-21.08958,-17.14751,-40.83702,-17.42909,-21.05312,-19.94708,-19.78774,-26.15052,-4.743727,-19.28189,-13.66354,-29.47156,-24.73851,-18.86336,-20.47706,-18.35804,-30.10283,-16.58949,-16.4113,-13.04399,-16.18947,-17.90079,-13.96134,-16.88242,-2.108378,7.693154,-20.81486,-12.26409,-24.36118,-14.09259,3.38864,-8.637733,-5.655065,-21.59644,-21.73093,-21.74264,-16.93313,-17.23206,-14.86994,-14.97043,-15.86385,-13.4603,-11.21363,-13.53908,-10.83386,-13.10845,-22.01947,-14.32252,-15.08835,-19.73675,-17.51495,-20.86668,-21.17725,-20.33699,-28.59071,-26.64249,-27.75514,-23.01598,-21.6136,-28.12037,-20.76544,-33.23827,-30.61578,-36.4503,-10.58952,-18.75048,-17.102,-27.84399,-28.52295,-25.84869,-26.34296,-26.24373,-16.70648,-19.0715,-23.31522,-18.60614,-11.90856,-10.26336,-8.777575,-6.575621,-14.11855,-14.80598,-16.97462,-11.13667,-22.85666,-6.001027,-13.04928,1.862221,-8.488626,-5.665149,-8.906049,-7.123559,-9.221348,1.151949,-4.397213,-11.85668,-28.58529,-5.912602,-10.54886,-6.568201,-16.25194,-0.1069331,-0.7467576,-14.70028,-26.41617,-10.95533,-13.39118,-31.6762,-27.46124,-11.11541,-13.69611,-26.57166,-15.75882,-21.7501,-1.245974,-27.13844,-25.24237,-33.41197,-32.91763,-10.15178,-35.83426,-20.06939
