Time,Event,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,C2,C3,C4,C5,C6,C7,C8,C9,C10,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C28,C29,C30,C31,C32,D1,D2,D3,D4,D5,D6,D7,D9,D10,D11,D12,D13,D14,D15,D17,D19,D20,D21,D22,D23,D24,D25,D27,D29,D30,D31,E2,E4,E6,E7,E8,E9,E10,E11,E12,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,F1,F2,F3,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F29,F30,F31,F32,G1,G2,G3,G4,G5,G6,G7,G8,G10,G11,G12,G13,G14,G15,G16,G17,G19,G21,G22,G27,G29,G30,G31,G32,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,EXG2,EXG3,EXG4,EXG5,EXG6
1951097.65625,enter,25.61935,15.53245,5.78362,-22.93795,-3.679583,-7.934906,26.4561,3.350424,13.56123,11.49566,19.18748,-18.82818,-2.295938,-0.5518925,27.68239,17.49762,19.14521,8.654464,31.12533,16.83238,9.771272,17.69818,17.63285,7.04559,8.23485,-8.720704,10.22355,20.14481,0.9003788,-14.59796,17.81746,3.230222,-3.481035,-4.046383,-7.938207,3.444561,13.60988,-3.735536,2.987882,-19.55991,7.874359,-3.956721,-21.2108,0.736984,-3.42331,2.688575,-21.42304,-14.96656,-11.20116,-17.08468,3.089664,-6.331489,-7.801913,-15.5134,-4.271725,-4.900879,-4.12157,2.987556,-8.848852,-6.655194,10.06079,-6.712142,12.88048,-0.3924733,-1.017692,4.073202,-0.7501901,-2.3962,3.639882,2.752386,13.90863,31.21087,-5.410639,5.004248,-1.744509,-1.429592,3.765323,13.87918,4.704775,5.214002,16.90444,12.18485,12.7494,19.64924,20.18613,36.86836,9.648125,14.03547,55.02668,-25.36524,-18.46151,1.337514,12.34469,-0.2747723,-19.19578,-3.867364,17.67073,11.4588,-0.189392,8.080994,4.513399,12.50419,-5.208336,-1.016794,21.12819,8.983041,20.69993,19.39524,3.502541,8.169336,9.892168,-1.887245,-16.00242,-6.34761,-0.1894452,-0.639497,1.526435,6.095912,2.343615,10.26099,5.535499,8.824655,8.229907,6.324354,-5.454892,-8.480578,-0.4164211,-2.279424,-3.414058,-4.244242,7.456605,-0.2143996,6.053448,-14.75618,1.803674,7.4017,-1.784887,-0.1363539,4.895429,0.5011777,-11.48303,6.182868,3.13579,-1.20607,-7.851507,-3.605686,-10.81543,3.33252,-5.213413,-1.233686,-0.9258019,-1.654592,4.604545,12.50555,-3.573435,-2.354759,-2.214552,-3.6467,1.469565,3.006968,-1.409412,4.936213,4.982326,7.782739,1.741935,0.9253839,1.510017,-6.800292,0.9151888,1.179796,4.884812,-0.2542545,3.459656,-0.09353299,-4.510784,8.416618,8.88401,4.916069,9.64012,24.03434,-1.398782,-11.33831,-7.895579,-7.534332,-0.7893426,-12.09927,-10.46823,0.7101461,4.713715,-3.861989,-1.998349,11.43523,17.76828,7.043637,3.280195,-21.8064,19.37909,2.84718,-7.517987,1.263419,20.16011,-2.031083,1.914279,-7.434606,10.1854,8.498432,-8.80385,-1.564047,1.012702,0.7224029,-8.589496,3.968767,-13.28606,-10.2182,-9.383561,-33.1931,2.588891,5.734217,2.436537,-1.184032,0.8951077,4.022247,-3.933239,-1.78786
2003183.59375,compassion,-8.245551,-1.927479,-13.72017,-16.8722,-13.00455,-8.107681,-39.7635,-40.83504,-18.71671,-11.34245,7.019563,-22.21519,-0.6690716,-38.45347,-21.28632,-14.19603,-8.32268,-8.886183,18.797,-19.05972,-18.72211,-7.096694,0.4745797,1.005695,-4.722058,-35.68715,-17.30448,7.438148,0.4365149,-11.00543,14.12123,5.441822,0.7562898,-1.166102,-4.12541,0.1882709,11.96194,3.652873,12.99925,-4.558846,10.23011,11.6395,-7.374571,-1.446589,7.34844,14.67915,-7.816663,5.337501,-4.855459,-12.04877,8.374113,1.504719,5.761743,-3.880749,10.49815,8.052852,1.879839,13.81962,2.647056,9.657142,24.19951,7.71175,2.931114,23.97722,24.24323,30.75258,19.44775,21.87952,30.59886,29.9946,-2.601327,48.62827,15.50179,22.40361,19.70539,18.99397,15.72755,27.0157,12.21132,7.732925,15.03585,3.136127,22.96699,12.59964,9.54234,25.16696,-3.087638,0.7862304,43.55448,-9.522875,-15.67393,4.790135,19.79922,3.798153,-14.74652,-7.032976,11.83046,5.635205,-2.040181,16.25472,-2.027157,4.80253,-11.86515,-0.5370626,13.97089,0.6693919,6.563822,6.125979,-3.188197,8.269941,25.41319,-13.02324,-26.33747,-26.72402,-23.06843,-3.103475,13.35763,2.534124,-5.246871,-3.222833,-12.46996,-7.693673,-20.59799,-14.81685,-35.92018,-34.88863,-26.38108,-24.74906,-25.61704,-32.72352,-20.99772,-21.44284,-21.73848,-37.39498,-22.45742,-19.28824,-30.60208,-31.93813,-27.29819,24.4489,-0.0851797,2.406519,5.667971,12.47867,4.865964,8.034925,3.391165,23.03141,9.693438,6.152292,0.4459582,5.356906,4.614748,25.93921,16.26114,16.95488,18.65883,13.57549,20.47249,20.77854,0.3204868,10.19354,3.699739,6.716395,12.52135,23.37011,26.53459,14.5421,25.76264,19.24205,29.43419,-42.97123,-34.03043,-27.35987,-32.12077,-26.78546,-21.12965,-22.16987,-14.06686,-6.634281,-28.19211,-26.29985,-30.17547,-27.11012,-13.69139,-33.04294,-21.53886,-12.14061,-5.50337,-7.75998,9.724186,1.49249,6.261458,18.31442,-7.779251,-15.65548,23.59282,4.763823,-5.461583,-3.929858,14.5783,-7.948381,4.619955,0.197726,12.2518,15.36451,-3.522447,3.328209,-17.84643,-9.289929,-17.14662,-7.08236,-5.193339,-25.68775,-2.054332,-46.55462,6.435658,27.35039,25.35107,-28.43865,-27.41184,-61.49261,7.797215,13.01427
2005125,compassion,13.72305,-1.649586,-21.45761,-43.96014,-21.79117,-22.3582,25.09498,-1.235368,4.827139,-3.486261,0.4575596,-31.35901,-13.10667,-8.457152,24.73775,10.07966,6.777515,-5.296777,15.44599,9.646564,0.6198698,8.155579,7.366945,-3.698547,-2.870401,-16.11637,-0.7621852,5.0871,-5.225588,-20.46009,2.816655,-9.815104,-18.51981,-16.60677,-21.03819,-9.665805,0.05891486,-13.17596,-1.793027,-22.3338,-0.168956,-3.946938,-21.41319,-9.434358,-4.983563,4.514865,-17.1402,-4.09602,-5.320737,-15.74177,-8.386708,-2.766989,-0.8298203,-6.939833,7.009339,1.700728,2.731023,-2.480304,-8.62991,11.30081,17.69077,3.232679,14.16269,10.8677,12.39532,14.15619,10.87015,7.229851,8.707012,4.444257,10.50335,35.19316,3.400286,13.81867,3.238754,-4.518664,13.17987,17.51173,9.282079,2.592887,16.90693,12.97644,16.01414,16.37371,20.11483,35.34699,4.839428,11.92662,53.11568,-21.96395,-25.08065,-8.623689,-5.769527,-3.232217,-27.78092,-13.47606,7.582707,-1.224067,-16.69582,-10.31001,-8.099313,1.578356,-14.61927,-17.6601,15.40081,5.307158,6.952819,5.167678,-13.16233,-14.08808,-19.71092,-15.78844,-38.24048,-17.61466,-15.5899,-3.771846,0.06970265,5.153608,4.288123,9.758207,0.5719702,6.564888,0.5886462,3.226403,-8.787818,-15.55731,-10.01176,-12.88465,-19.20621,-14.55949,-11.35159,-6.696768,-9.665483,-20.45612,-8.299213,-5.504046,-6.781524,-8.789403,-6.576158,3.898769,-8.03473,0.1346214,-6.752293,1.141823,5.948586,10.77773,-0.7551416,18.19445,7.936761,2.495937,-0.6238912,5.090755,4.482093,22.31082,6.347508,9.377882,11.03244,10.71231,11.66959,10.56197,2.719412,1.34427,-2.438101,1.676571,4.006657,6.698709,6.771476,4.60532,9.402595,5.325538,9.62646,-12.11902,-10.68765,-2.539106,-11.23968,-3.449103,3.794768,-5.254158,0.4948294,10.40986,-11.36364,-15.20896,-17.08169,-13.30182,-6.886396,-18.94201,-13.10701,-5.418757,3.390724,-1.976818,3.456079,7.495087,12.1049,8.021457,-0.8924605,-35.47685,3.963504,-18.87819,-24.95739,-13.61185,-9.300612,-27.24248,-17.09809,-27.72491,-13.65519,-13.46804,-39.03612,-31.39674,-24.17118,-33.00916,-35.16235,-17.07103,-41.21167,-29.05254,-38.75643,-50.55902,-27.4724,-20.11952,-23.94192,-29.76511,-27.0929,6.869481,-32.15245,-34.16888
2006425.78125,compassion,-1.071625,-12.90453,-28.29891,-53.01028,-39.792,-35.10446,18.64018,-13.20923,-7.598807,-16.55927,-5.845758,-42.98373,-21.90348,-14.89197,11.75772,-2.897848,-6.818295,-19.51482,8.296914,3.105829,-6.240237,-0.4842625,2.520803,-10.316,-11.99481,-19.59993,-5.761668,0.6057466,-6.394098,-26.71957,-11.96213,-21.44702,-24.06673,-24.54301,-24.59317,-22.9777,-17.33117,-23.86059,-12.26855,-28.70648,-14.34011,-20.52587,-31.50508,-22.85697,-27.96778,-12.79999,-39.16053,-27.29622,-27.76547,-28.03955,-15.79768,-28.53958,-23.21749,-29.37784,-18.64311,-20.22712,-16.74115,-16.25616,-29.30016,-15.53797,-1.797198,-18.73638,6.16656,-2.009238,10.80779,5.744493,7.175114,8.622921,16.8363,25.48404,7.86312,34.22779,6.864665,15.27028,18.65505,-1.493053,2.96189,21.20842,15.86043,15.91383,9.306965,5.411814,19.64359,22.49447,11.55344,32.42041,5.628321,14.84855,50.12955,-39.31065,-30.30371,-11.21999,-8.689651,-13.13534,-32.10189,-18.60294,-1.403948,-4.062304,-15.86233,-12.6,-4.457529,-3.128679,-24.91295,-23.80109,15.60294,3.371183,4.123106,1.553548,-13.98681,-15.06854,-18.57803,-18.65031,-39.85262,-23.69024,-18.2457,7.813089,23.4841,17.7378,10.51642,11.98561,8.074376,6.502347,-4.499248,-1.48778,-19.61131,-21.01256,-11.87182,-16.09558,-20.95802,-13.40517,-8.076433,-10.93129,-11.03602,-17.78199,-5.131909,-5.00935,-13.49208,-10.7867,-5.374823,15.95954,-1.483399,-13.32379,-13.52654,-15.52014,-19.92096,-6.064956,-13.709,3.221494,-9.243522,-13.40875,-13.80263,0.1535835,-4.82662,13.05976,-0.6930616,2.016596,-5.728949,-2.706029,-13.10705,-9.331911,-16.76699,-9.342069,-12.30153,-6.310353,-14.19772,-8.002741,-0.3997785,-2.538018,12.05524,10.69478,17.54094,-16.56036,-14.20376,-13.22268,-17.93027,-8.021262,-7.562235,-11.02281,-5.429934,-6.745282,-17.48918,-17.72226,-24.49206,-33.53745,-19.11193,-28.16764,-20.14439,-18.38881,-7.915338,-14.71307,-6.139168,0.7818625,4.734241,-3.842769,-7.164068,-35.56086,0.8571473,-21.5919,-32.69203,-31.4435,-11.67209,-33.17963,-18.77655,-28.17069,-16.26679,-14.6329,-37.1428,-32.18866,-32.37592,-30.22151,-45.46406,-26.4483,-51.66642,-42.5741,-36.9782,-66.17583,-28.36735,-16.85559,-21.49314,-34.42514,-20.75023,-5.266572,-37.9285,-40.41853
2008175.78125,compassion,32.32106,24.60438,14.6783,-6.294447,6.054071,7.384388,24.64943,5.655605,19.96828,21.87483,32.20255,-8.415236,7.478352,4.936145,26.93944,24.83183,26.21478,18.95308,32.31404,19.35532,14.7108,25.20612,25.60518,19.04833,12.31069,-4.033823,15.17433,28.69677,8.679485,-7.252144,34.47178,24.12059,20.13405,16.29248,13.10884,18.7005,36.84509,21.71639,28.93188,3.900261,27.29043,25.35788,2.305092,15.29652,17.63136,32.84212,6.937043,10.47034,4.379191,-2.862786,13.07985,11.15713,12.12556,8.234469,20.41039,14.08444,9.700702,12.66439,3.220585,15.83029,27.62424,11.43413,11.47451,-10.95082,-4.187069,7.460851,13.65079,14.93771,17.65316,10.87886,15.64049,24.76137,8.899226,19.95562,9.991162,-14.05553,1.578801,18.23057,11.32011,8.338612,9.957449,10.06941,17.85345,24.95982,15.48896,36.32099,9.63286,19.49585,54.85262,-1.870641,2.325603,22.78148,31.75205,13.8681,-2.5879,8.640043,23.87286,21.49543,12.25045,26.88766,12.43351,18.12304,5.204389,13.20983,28.38509,15.94286,26.32189,27.32088,9.094171,18.38337,25.03602,7.603179,-6.919552,3.254999,5.90774,4.095308,5.58309,10.16957,8.601008,15.20483,15.174,15.34223,13.62632,12.66403,-2.799979,-1.490033,6.765173,4.966366,5.159587,1.776492,8.149743,6.262899,13.12538,-5.197022,9.534724,10.99262,6.006052,7.932686,9.156379,8.704221,-5.038399,15.06181,14.26048,7.534351,10.17266,21.70234,12.18696,25.1535,13.03848,9.815389,10.88767,11.40572,15.58748,27.14804,11.74953,10.65477,14.76731,13.727,12.46905,10.43293,-1.1145,12.2011,11.71142,13.335,-0.2148803,4.741041,0.8877975,10.91081,14.31143,14.61547,18.34592,0.5249215,1.344238,3.327681,-0.3057051,9.312556,6.575941,3.156034,7.507306,22.10211,-3.724873,-10.23491,-0.08141449,-13.50036,-3.595735,-9.668414,-7.558722,-2.410721,2.127969,-6.592871,-6.688562,5.188557,10.39455,10.77757,-3.275809,-0.2874371,41.5648,23.0934,13.97468,18.69291,34.75926,16.43726,22.71421,12.74331,29.87592,28.01123,9.369504,13.92477,22.47867,15.06182,-1.791919,13.24562,9.784902,3.371161,10.84762,-18.79981,20.64119,30.43247,26.49466,-10.82825,3.850416,2.028797,27.84937,26.11551
2030796.875,exit,35.27306,25.56701,14.13156,-24.255,-4.620967,-2.318088,48.39548,14.98914,25.54794,24.11656,26.59448,-11.80721,1.407603,20.32813,46.72694,32.78605,28.66558,17.17691,30.20975,37.30335,26.16665,28.84455,26.29974,17.08331,13.36966,7.088408,26.08379,25.9557,19.17813,4.256588,18.44817,4.254648,-5.247498,-6.540779,-13.09468,5.267872,8.860023,-4.212406,3.527206,-17.97859,10.3896,-1.150458,-24.0843,2.143179,0.4396912,7.771119,-21.87929,-17.79506,-23.64149,-30.71333,7.044384,-6.313688,-6.452124,-18.48874,-11.83262,-17.60186,-18.81613,11.93598,-3.609747,-13.66928,-4.788708,-21.23692,28.24409,14.63653,12.09063,1.340128,-7.708587,-4.787784,0.2151022,9.949064,26.27273,33.77352,-5.484358,4.282229,7.69291,16.52039,10.72722,19.816,16.29975,13.54162,34.76566,26.80781,19.3876,27.73467,32.54383,51.38201,20.53323,29.36883,68.24916,-21.82095,-19.92149,-6.326436,3.104838,-15.86518,-24.84899,-11.00756,10.53038,3.56563,-6.230805,0.3350878,-9.238702,-5.346771,-12.3081,-10.52734,8.93875,0.4480611,10.4142,10.99811,-1.957053,1.612878,-0.1072344,-2.097699,-14.57686,0.4408313,5.069719,-5.535538,9.732818,16.37015,15.31894,21.30987,22.43936,22.9868,18.96209,21.94546,2.800475,2.5673,7.664375,0.8222587,-0.2170492,5.419473,9.648406,12.0752,14.71432,-0.1502852,9.998021,17.15691,13.75467,11.02047,15.54853,-3.444846,-14.91756,6.450513,3.000856,5.189569,-11.59126,-13.11724,-23.46426,-11.73335,-21.89969,-23.24055,-26.44134,-14.13643,-13.49099,-4.58919,-17.59898,-23.71556,-16.06175,-12.03133,-3.684863,3.334487,0.9937003,13.8107,7.818959,14.33362,12.62913,8.003533,7.593913,-15.42376,-8.372484,-12.22009,-1.366408,10.54595,14.2077,20.76193,15.04805,22.49229,26.39679,19.72523,27.74345,35.16195,16.49162,10.74504,13.70423,14.94063,19.93124,16.47337,15.55596,22.11226,23.36942,21.80287,24.38632,31.59345,36.53156,26.60493,21.98337,-27.90675,17.10643,-3.278484,-9.449062,-0.8189851,13.11241,-6.910535,-1.125083,-15.37098,2.053673,-1.02016,-18.80024,-4.793646,10.37697,5.586952,-18.82001,3.227371,-16.28894,-15.86798,-16.90211,-37.78976,0.3920481,-4.798434,-9.852245,-0.4221412,10.38384,28.90857,-18.87592,-10.25199
2088371.09375,enter,9.423404,3.897732,-7.254381,-44.48858,-16.21334,-16.22702,14.36752,-8.39793,4.889465,1.283216,9.285649,-25.9626,-12.97197,-5.005503,15.43759,7.919932,6.251332,-4.656408,18.87142,11.37401,0.06131051,4.522629,3.318169,-1.780778,-5.468503,-16.26814,0.1363303,5.089987,2.600016,-18.65562,5.151599,-4.632587,-8.192765,-8.362698,-8.247517,-7.109897,7.555192,-9.070879,2.673807,-17.35781,2.033307,-8.196319,-21.15897,-7.543626,-10.91314,6.307511,-25.01164,-18.9057,-17.08471,-20.86135,-2.009207,-4.791849,-10.08152,-15.47855,-3.097007,-6.634345,-8.383761,-1.618466,-13.20886,-3.450708,15.11761,-2.331682,16.29888,-5.16451,1.272853,5.021572,4.123156,7.457737,20.58249,21.56521,17.43119,28.1132,1.910189,18.71408,16.43868,-8.157299,-4.360154,16.95037,12.73025,12.07856,11.24716,14.17468,15.31387,22.64515,22.10528,36.54594,10.61051,19.87904,53.11061,-21.02579,-14.19752,3.227886,19.57347,-5.828949,-17.16079,-5.70018,12.39773,10.31388,-1.395379,15.28141,8.964416,7.187142,-7.015038,2.114968,27.45544,11.92819,17.0948,17.09767,0.2729766,9.708111,14.02363,-3.051562,-10.7282,-4.782349,-2.213275,4.84774,19.48286,13.83555,13.43389,14.50331,8.008721,14.59594,6.632975,10.36938,-4.374313,-4.068618,1.586765,-0.8305961,-3.898563,-3.182784,2.442091,4.885352,2.687935,-8.373715,-2.277884,7.854786,-1.197449,-1.408572,5.132352,17.2098,1.203446,-0.8579174,-2.280328,-4.140537,-1.402934,-4.238178,-7.631979,11.98359,2.041319,-0.6095455,-3.326699,6.800852,3.901457,20.90216,6.440424,2.156534,2.207067,-1.608485,-2.429716,3.621515,-13.09071,2.91896,-1.770097,-0.8783875,-6.468728,-1.980058,-2.444816,2.528683,15.87772,11.84909,19.06596,-0.3643153,1.088019,0.535114,-5.524383,13.26328,9.676146,1.952304,8.174103,22.1508,0.3493678,-7.382822,-6.497318,-2.227933,-0.1857049,-11.04692,-7.426797,2.053191,1.129648,-17.44718,-8.316768,10.50515,15.67721,3.939151,2.10556,-18.68158,17.68569,-4.386184,-16.79964,-10.453,6.813043,-10.51954,-1.04803,-5.980128,4.473363,8.094236,-9.207747,-5.546349,-3.738652,-11.11403,-18.95035,-10.42026,-12.43919,-15.89863,-8.549993,-39.02896,1.561852,11.67648,8.498495,-7.842393,-3.18432,-7.317225,-5.285256,0.5602156
2141519.53125,jealousy,20.1667,11.43112,-0.5264264,-21.49446,-10.87359,-6.22,20.46288,4.175079,14.53168,16.53821,24.19503,-15.69989,-2.103393,-0.2047032,21.99245,21.20081,18.36436,7.800165,20.8669,16.78498,14.00316,16.91543,20.65804,16.90838,11.75622,-3.953185,15.27317,23.40871,12.81737,-0.7448683,12.23898,-2.38298,-5.444948,-3.963304,-8.154815,2.192969,8.628388,-3.017799,5.005849,-15.07107,9.523526,5.098311,-11.98333,1.143038,-5.359466,13.06849,-14.76751,-8.931526,-14.61524,-15.19267,2.521327,-2.177232,-2.903706,-7.025362,-2.682156,-8.013132,-7.74715,7.382224,-6.472302,1.740635,5.357382,-10.0135,10.92689,17.60384,2.903209,15.90023,12.17975,11.82564,13.03975,10.97122,6.336226,38.83406,9.168535,25.72346,10.59705,17.23722,12.51369,21.70097,16.24005,7.707622,25.03657,12.61595,21.20521,23.98545,16.84525,36.94109,5.956528,8.573793,52.62667,-15.42407,-13.83251,6.400893,11.59691,-2.031811,-14.11293,-6.277109,13.06135,10.17803,-1.062616,6.747023,-1.204147,6.444689,-7.914752,0.1001098,14.73478,6.578146,15.04773,13.8029,-1.347123,5.636272,8.170728,-5.654363,-14.24163,-8.506775,-2.389082,-6.488551,5.90031,9.058763,5.786106,7.937205,0.9838604,3.867438,0.2492474,-2.265141,-12.1366,-10.25547,-1.307577,-2.159462,-6.980422,-5.00774,3.519052,1.626188,7.567808,-14.32941,-1.701928,6.449016,-12.08567,-6.588604,-3.18211,2.981925,-8.776187,2.722949,0.4871555,-2.260172,2.851152,-6.178265,-15.18202,0.3268574,-12.37347,-12.33566,-10.57511,-8.072536,-5.744749,6.120454,-6.397274,-3.951355,-0.5660805,2.289243,10.39932,7.708586,10.42706,8.223882,5.016872,12.71771,9.392993,9.163049,7.68377,4.203304,5.794663,-2.867797,11.38247,-3.298003,2.279414,6.22406,-1.023207,11.61817,6.912759,3.976346,5.50533,14.29685,-2.86116,-12.55828,-14.21992,-29.88253,-7.510294,-19.03638,-3.254894,-5.607465,11.70866,5.704801,14.37782,11.00482,15.54831,20.64193,0.001332767,-18.41913,17.70675,-1.216949,-12.9632,-9.56882,8.866868,-7.083237,1.90165,-8.472105,7.254435,7.212335,-13.64743,-2.679429,-13.29819,-13.64215,-8.845512,-8.438061,-8.237958,-8.246702,-12.61592,-28.05181,3.11429,9.037111,4.669858,-2.87678,4.167282,15.50322,-12.68368,-4.222358
2176410.15625,exit,12.56428,8.478154,-6.299373,-30.31027,-14.14597,-17.74479,12.02896,-5.355807,4.65937,3.820359,13.12889,-27.24484,-11.24229,2.799432,18.4489,8.496125,12.07957,0.02412592,14.01629,18.94153,5.703166,9.814577,12.93892,5.801847,-1.990445,-7.490184,6.931657,15.92656,8.719919,0.6011399,7.924629,-8.274015,-11.0684,-12.10575,-13.57889,-8.751481,3.804775,-11.32741,-6.958984,-20.86794,-3.659808,-13.04869,-26.9567,-10.44432,-18.71262,-4.379273,-29.01137,-17.06355,-15.31496,-21.28993,-5.984747,-8.848125,-9.40994,-17.39358,-3.337066,-9.679314,-12.64196,-0.5061046,-12.28728,-4.616248,6.911558,-9.154415,21.66719,25.43792,22.74827,22.50927,16.40767,13.5814,16.43953,17.4918,27.98259,46.69224,15.23685,21.88387,13.01357,26.71068,19.52998,32.0136,17.04963,7.913311,39.77359,20.51452,28.60941,19.15304,27.46516,46.90694,16.63902,27.19089,63.25648,-26.96782,-21.28549,-1.872991,11.60591,-8.049004,-23.60101,-9.957039,11.4687,4.707079,-5.152724,7.980046,-0.9587671,4.835785,-11.71037,-6.301185,22.40634,6.442451,13.9921,13.71647,-3.675692,5.087727,9.298847,-3.8522,-15.9915,-7.532174,-5.006204,5.584054,14.9051,12.40031,15.35439,20.38777,12.75338,22.78024,15.63551,16.63901,-11.52542,-8.902914,-5.813626,-7.084721,-7.571033,-11.41726,-6.651205,-7.107426,-8.530219,-17.92911,-9.233996,-1.344787,-1.373752,-2.516308,-1.881062,11.29641,3.168109,-4.243011,-6.466736,-3.241915,-15.08937,0.5132955,-12.42529,3.217359,-7.593802,-8.537527,-13.54598,4.010372,-0.5868485,11.7341,1.032279,-0.8637347,2.436245,-0.2299077,8.01195,9.839209,-0.04938797,3.527361,-0.5625278,4.70079,4.366993,11.16552,11.26102,6.260681,11.26934,4.710396,16.26592,4.013481,11.57526,9.498643,1.016575,13.25027,20.05878,13.24524,16.80153,26.68397,10.90748,0.7454314,3.684321,2.549216,10.18767,0.5423642,6.040158,11.1159,19.60306,14.94321,26.34936,22.99682,27.03702,21.34494,13.44053,-25.3004,13.29141,-4.216784,-14.84613,-7.878354,7.112901,-6.762022,-0.7205362,-9.813803,7.443407,4.746309,-7.045966,-4.866266,-9.092965,-16.07495,-13.05357,1.852489,-11.13858,-17.63755,-6.796548,-39.22393,2.0526,11.52463,6.858812,-9.376896,-6.304829,-1.481186,-9.086568,-2.461945
2234296.875,enter,26.99352,20.1582,12.37131,25.44705,5.645553,6.342767,30.28043,8.915312,18.25984,17.09284,30.03201,-4.469328,12.43794,2.872444,31.63967,24.35381,22.10917,17.61209,38.16582,20.88597,19.12715,17.14816,23.40125,15.22821,20.39761,-3.248457,17.91164,23.08479,19.17925,1.545713,30.25276,18.78644,15.09217,13.76895,9.847753,17.83816,29.67337,18.46525,28.82687,13.0317,27.05009,21.8586,6.344635,19.61455,21.4152,26.34066,1.545307,12.17791,14.5175,8.006793,24.14823,13.28005,10.05729,4.811993,16.91872,13.98641,19.40568,18.24439,6.487477,5.955747,24.35145,16.21032,19.98833,8.28009,7.636227,11.8579,-0.7415919,6.134447,19.55256,27.5417,15.58962,38.15081,3.759602,14.95275,21.62288,-0.2364914,10.20359,23.02558,18.40083,19.41496,15.13148,18.56883,20.65811,28.60986,24.23481,42.27148,14.85088,21.4746,57.76068,-1.215448,0.633582,15.19694,26.83101,21.18452,5.951204,5.532168,37.14776,26.8415,4.940188,21.96135,29.80452,30.26006,14.70423,9.471291,38.21447,30.38214,37.88033,35.7432,12.01554,17.0435,17.06431,12.85228,-9.424891,2.810952,5.656447,24.0484,23.85926,21.88274,21.03039,20.64709,18.60216,17.70897,8.520207,11.6783,-3.077862,4.381476,7.601647,2.175091,1.392271,-0.6059883,3.044405,4.11881,4.678199,-11.88716,-7.348785,1.575746,-5.832045,-5.436255,-3.696706,25.21602,13.09776,28.42264,21.89441,17.72271,4.448285,10.90714,2.567117,18.13847,18.11633,20.01039,19.56048,25.56018,26.94485,39.01521,12.4072,5.90035,2.77307,0.6731649,2.83255,14.16516,7.017899,24.35446,25.12696,22.43916,14.07189,14.17805,8.087053,2.951435,22.19465,28.48217,21.20501,7.435563,5.703275,6.924132,4.15748,13.88452,14.22763,9.075582,12.94137,25.23337,2.621377,-3.869901,-1.20718,-0.1146891,4.345675,-4.902944,-0.6498669,5.721862,9.355236,0.6235241,-2.113683,19.13856,22.64588,17.41827,9.073804,-3.286437,35.86476,16.25025,7.459089,13.44348,29.22016,7.333693,17.74868,5.073647,17.63393,19.11734,1.112456,10.44808,-0.3539192,9.455982,-6.494596,4.99907,9.484032,0.08654565,1.712162,-20.55839,14.64825,18.49424,14.32105,-7.109871,1.816616,9.549508,11.40327,12.67174
